"plh0184","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Sehr oft","2007","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","1","","",""
"Sehr oft","2007","(noch) kein Abschluss","Baden-Wuerttemberg","6","","",""
"Sehr oft","2007","(noch) kein Abschluss","Bayern","2","","",""
"Sehr oft","2007","(noch) kein Abschluss","Saarland","","","",""
"Sehr oft","2007","(noch) kein Abschluss","Berlin","4","","",""
"Sehr oft","2007","(noch) kein Abschluss","Brandenburg","","","",""
"Sehr oft","2007","(noch) kein Abschluss","Mecklenburg-Vorpommern","1","","",""
"Sehr oft","2007","(noch) kein Abschluss","Sachsen","1","","",""
"Sehr oft","2007","(noch) kein Abschluss","Sachsen-Anhalt","2","","",""
"Sehr oft","2007","(noch) kein Abschluss","Thueringen","","","",""
"Sehr oft","2007","Hauptschule","Schleswig-Holstein","5","","",""
"Sehr oft","2007","Hauptschule","Hamburg","4","","",""
"Sehr oft","2007","Hauptschule","Niedersachsen","31","0.045811576935041","0.0302899802601265","0.0613331736099555"
"Sehr oft","2007","Hauptschule","Bremen","2","","",""
"Sehr oft","2007","Hauptschule","Nordrhein-Westfalen","66","0.0371248503877418","0.0279322421190514","0.0463174586564322"
"Sehr oft","2007","Hauptschule","Hessen","28","","",""
"Sehr oft","2007","Hauptschule","Rheinland-Pfalz,Saarland","44","0.0807436146763044","0.0583187937817131","0.103168435570896"
"Sehr oft","2007","Hauptschule","Baden-Wuerttemberg","49","0.0488942898378254","0.0352600834756402","0.0625284962000106"
"Sehr oft","2007","Hauptschule","Bayern","78","0.0651626776779542","0.0517045601493076","0.0786207952066008"
"Sehr oft","2007","Hauptschule","Saarland","","","",""
"Sehr oft","2007","Hauptschule","Berlin","15","","",""
"Sehr oft","2007","Hauptschule","Brandenburg","6","","",""
"Sehr oft","2007","Hauptschule","Mecklenburg-Vorpommern","1","","",""
"Sehr oft","2007","Hauptschule","Sachsen","18","","",""
"Sehr oft","2007","Hauptschule","Sachsen-Anhalt","13","","",""
"Sehr oft","2007","Hauptschule","Thueringen","10","","",""
"Sehr oft","2007","Realschule","Schleswig-Holstein","3","","",""
"Sehr oft","2007","Realschule","Hamburg","2","","",""
"Sehr oft","2007","Realschule","Niedersachsen","35","0.0592923870433512","0.0391668697598114","0.079417904326891"
"Sehr oft","2007","Realschule","Bremen","","","",""
"Sehr oft","2007","Realschule","Nordrhein-Westfalen","45","0.039304306858432","0.026332291599255","0.052276322117609"
"Sehr oft","2007","Realschule","Hessen","24","","",""
"Sehr oft","2007","Realschule","Rheinland-Pfalz,Saarland","19","","",""
"Sehr oft","2007","Realschule","Baden-Wuerttemberg","41","0.0616749845748276","0.0416429813825571","0.0817069877670982"
"Sehr oft","2007","Realschule","Bayern","43","0.0685971596985979","0.0494145796141065","0.0877797397830894"
"Sehr oft","2007","Realschule","Saarland","","","",""
"Sehr oft","2007","Realschule","Berlin","21","","",""
"Sehr oft","2007","Realschule","Brandenburg","18","","",""
"Sehr oft","2007","Realschule","Mecklenburg-Vorpommern","8","","",""
"Sehr oft","2007","Realschule","Sachsen","37","0.0601043818366459","0.0409905505437362","0.0792182131295555"
"Sehr oft","2007","Realschule","Sachsen-Anhalt","24","","",""
"Sehr oft","2007","Realschule","Thueringen","26","","",""
"Sehr oft","2007","(Fach-)Abitur","Schleswig-Holstein","5","","",""
"Sehr oft","2007","(Fach-)Abitur","Hamburg","3","","",""
"Sehr oft","2007","(Fach-)Abitur","Niedersachsen","12","","",""
"Sehr oft","2007","(Fach-)Abitur","Bremen","","","",""
"Sehr oft","2007","(Fach-)Abitur","Nordrhein-Westfalen","34","0.0514844743633866","0.0344303825303268","0.0685385661964465"
"Sehr oft","2007","(Fach-)Abitur","Hessen","10","","",""
"Sehr oft","2007","(Fach-)Abitur","Rheinland-Pfalz,Saarland","11","","",""
"Sehr oft","2007","(Fach-)Abitur","Baden-Wuerttemberg","23","","",""
"Sehr oft","2007","(Fach-)Abitur","Bayern","18","","",""
"Sehr oft","2007","(Fach-)Abitur","Saarland","","","",""
"Sehr oft","2007","(Fach-)Abitur","Berlin","10","","",""
"Sehr oft","2007","(Fach-)Abitur","Brandenburg","9","","",""
"Sehr oft","2007","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Sehr oft","2007","(Fach-)Abitur","Sachsen","3","","",""
"Sehr oft","2007","(Fach-)Abitur","Sachsen-Anhalt","5","","",""
"Sehr oft","2007","(Fach-)Abitur","Thueringen","5","","",""
"Sehr oft","2007","AkademikerIn","Schleswig-Holstein","4","","",""
"Sehr oft","2007","AkademikerIn","Hamburg","4","","",""
"Sehr oft","2007","AkademikerIn","Niedersachsen","10","","",""
"Sehr oft","2007","AkademikerIn","Bremen","3","","",""
"Sehr oft","2007","AkademikerIn","Nordrhein-Westfalen","43","0.0516092618145566","0.0366569767315736","0.0665615468975397"
"Sehr oft","2007","AkademikerIn","Hessen","26","","",""
"Sehr oft","2007","AkademikerIn","Rheinland-Pfalz,Saarland","8","","",""
"Sehr oft","2007","AkademikerIn","Baden-Wuerttemberg","26","","",""
"Sehr oft","2007","AkademikerIn","Bayern","17","","",""
"Sehr oft","2007","AkademikerIn","Saarland","","","",""
"Sehr oft","2007","AkademikerIn","Berlin","27","","",""
"Sehr oft","2007","AkademikerIn","Brandenburg","14","","",""
"Sehr oft","2007","AkademikerIn","Mecklenburg-Vorpommern","6","","",""
"Sehr oft","2007","AkademikerIn","Sachsen","19","","",""
"Sehr oft","2007","AkademikerIn","Sachsen-Anhalt","13","","",""
"Sehr oft","2007","AkademikerIn","Thueringen","11","","",""
"Sehr selten","2008","(noch) kein Abschluss","Schleswig-Holstein","4","","",""
"Sehr selten","2008","(noch) kein Abschluss","Hamburg","1","","",""
"Sehr selten","2008","(noch) kein Abschluss","Niedersachsen","8","","",""
"Sehr selten","2008","(noch) kein Abschluss","Bremen","","","",""
"Sehr selten","2008","(noch) kein Abschluss","Nordrhein-Westfalen","20","","",""
"Sehr selten","2008","(noch) kein Abschluss","Hessen","5","","",""
"Sehr selten","2008","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","2","","",""
"Sehr selten","2008","(noch) kein Abschluss","Baden-Wuerttemberg","8","","",""
"Sehr selten","2008","(noch) kein Abschluss","Bayern","2","","",""
"Sehr selten","2008","(noch) kein Abschluss","Saarland","","","",""
"Sehr selten","2008","(noch) kein Abschluss","Berlin","1","","",""
"Sehr selten","2008","(noch) kein Abschluss","Brandenburg","2","","",""
"Sehr selten","2008","(noch) kein Abschluss","Mecklenburg-Vorpommern","2","","",""
"Sehr selten","2008","(noch) kein Abschluss","Sachsen","3","","",""
"Sehr selten","2008","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Sehr selten","2008","(noch) kein Abschluss","Thueringen","","","",""
"Sehr selten","2008","Hauptschule","Schleswig-Holstein","42","0.179493517549037","0.127340214849215","0.231646820248858"
"Sehr selten","2008","Hauptschule","Hamburg","14","","",""
"Sehr selten","2008","Hauptschule","Niedersachsen","88","0.138259466113167","0.111641949702106","0.164876982524229"
"Sehr selten","2008","Hauptschule","Bremen","5","","",""
"Sehr selten","2008","Hauptschule","Nordrhein-Westfalen","216","0.140558738551219","0.123022336385798","0.158095140716639"
"Sehr selten","2008","Hauptschule","Hessen","53","0.131618611807796","0.0994770088236787","0.163760214791913"
"Sehr selten","2008","Hauptschule","Rheinland-Pfalz,Saarland","91","0.177962374186326","0.145460962970886","0.210463785401766"
"Sehr selten","2008","Hauptschule","Baden-Wuerttemberg","64","0.0841942447890881","0.066142921822372","0.102245567755804"
"Sehr selten","2008","Hauptschule","Bayern","90","0.0753043810403216","0.0603366679680134","0.0902720941126297"
"Sehr selten","2008","Hauptschule","Saarland","","","",""
"Sehr selten","2008","Hauptschule","Berlin","11","","",""
"Sehr selten","2008","Hauptschule","Brandenburg","31","0.12198203005886","0.0770731072740826","0.166890952843638"
"Sehr selten","2008","Hauptschule","Mecklenburg-Vorpommern","12","","",""
"Sehr selten","2008","Hauptschule","Sachsen","33","0.105783836292874","0.0726505122069388","0.138917160378809"
"Sehr selten","2008","Hauptschule","Sachsen-Anhalt","24","","",""
"Sehr selten","2008","Hauptschule","Thueringen","51","0.181933715629395","0.136086340044135","0.227781091214654"
"Sehr selten","2008","Realschule","Schleswig-Holstein","17","","",""
"Sehr selten","2008","Realschule","Hamburg","7","","",""
"Sehr selten","2008","Realschule","Niedersachsen","43","0.0846206492084901","0.0605601151087813","0.108681183308199"
"Sehr selten","2008","Realschule","Bremen","8","","",""
"Sehr selten","2008","Realschule","Nordrhein-Westfalen","92","0.0995196115210207","0.0790300516182015","0.12000917142384"
"Sehr selten","2008","Realschule","Hessen","17","","",""
"Sehr selten","2008","Realschule","Rheinland-Pfalz,Saarland","20","","",""
"Sehr selten","2008","Realschule","Baden-Wuerttemberg","43","0.0752370361637966","0.0527805806137475","0.0976934917138456"
"Sehr selten","2008","Realschule","Bayern","39","0.0557324324344296","0.0374827512759264","0.0739821135929328"
"Sehr selten","2008","Realschule","Saarland","","","",""
"Sehr selten","2008","Realschule","Berlin","20","","",""
"Sehr selten","2008","Realschule","Brandenburg","19","","",""
"Sehr selten","2008","Realschule","Mecklenburg-Vorpommern","14","","",""
"Sehr selten","2008","Realschule","Sachsen","33","0.0478301929278184","0.030326152559164","0.0653342332964729"
"Sehr selten","2008","Realschule","Sachsen-Anhalt","17","","",""
"Sehr selten","2008","Realschule","Thueringen","25","","",""
"Sehr selten","2008","(Fach-)Abitur","Schleswig-Holstein","13","","",""
"Sehr selten","2008","(Fach-)Abitur","Hamburg","4","","",""
"Sehr selten","2008","(Fach-)Abitur","Niedersachsen","15","","",""
"Sehr selten","2008","(Fach-)Abitur","Bremen","3","","",""
"Sehr selten","2008","(Fach-)Abitur","Nordrhein-Westfalen","55","0.106809014492912","0.0818861357323883","0.131731893253436"
"Sehr selten","2008","(Fach-)Abitur","Hessen","13","","",""
"Sehr selten","2008","(Fach-)Abitur","Rheinland-Pfalz,Saarland","13","","",""
"Sehr selten","2008","(Fach-)Abitur","Baden-Wuerttemberg","19","","",""
"Sehr selten","2008","(Fach-)Abitur","Bayern","23","","",""
"Sehr selten","2008","(Fach-)Abitur","Saarland","","","",""
"Sehr selten","2008","(Fach-)Abitur","Berlin","2","","",""
"Sehr selten","2008","(Fach-)Abitur","Brandenburg","4","","",""
"Sehr selten","2008","(Fach-)Abitur","Mecklenburg-Vorpommern","4","","",""
"Sehr selten","2008","(Fach-)Abitur","Sachsen","7","","",""
"Sehr selten","2008","(Fach-)Abitur","Sachsen-Anhalt","6","","",""
"Sehr selten","2008","(Fach-)Abitur","Thueringen","3","","",""
"Sehr selten","2008","AkademikerIn","Schleswig-Holstein","13","","",""
"Sehr selten","2008","AkademikerIn","Hamburg","4","","",""
"Sehr selten","2008","AkademikerIn","Niedersachsen","43","0.131052189906534","0.0934262082806259","0.168678171532442"
"Sehr selten","2008","AkademikerIn","Bremen","3","","",""
"Sehr selten","2008","AkademikerIn","Nordrhein-Westfalen","106","0.120547628900376","0.097726863163847","0.143368394636905"
"Sehr selten","2008","AkademikerIn","Hessen","27","","",""
"Sehr selten","2008","AkademikerIn","Rheinland-Pfalz,Saarland","17","","",""
"Sehr selten","2008","AkademikerIn","Baden-Wuerttemberg","38","0.0647246662383199","0.0421916151065644","0.0872577173700753"
"Sehr selten","2008","AkademikerIn","Bayern","55","0.0951993953662729","0.0708042038827364","0.119594586849809"
"Sehr selten","2008","AkademikerIn","Saarland","","","",""
"Sehr selten","2008","AkademikerIn","Berlin","23","","",""
"Sehr selten","2008","AkademikerIn","Brandenburg","20","","",""
"Sehr selten","2008","AkademikerIn","Mecklenburg-Vorpommern","15","","",""
"Sehr selten","2008","AkademikerIn","Sachsen","23","","",""
"Sehr selten","2008","AkademikerIn","Sachsen-Anhalt","15","","",""
"Sehr selten","2008","AkademikerIn","Thueringen","14","","",""
"Selten","2008","(noch) kein Abschluss","Schleswig-Holstein","6","","",""
"Selten","2008","(noch) kein Abschluss","Hamburg","3","","",""
"Selten","2008","(noch) kein Abschluss","Niedersachsen","14","","",""
"Selten","2008","(noch) kein Abschluss","Bremen","","","",""
"Selten","2008","(noch) kein Abschluss","Nordrhein-Westfalen","32","0.237716243657082","0.163388563084704","0.31204392422946"
"Selten","2008","(noch) kein Abschluss","Hessen","9","","",""
"Selten","2008","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","5","","",""
"Selten","2008","(noch) kein Abschluss","Baden-Wuerttemberg","34","0.230070738745986","0.144068395659134","0.316073081832839"
"Selten","2008","(noch) kein Abschluss","Bayern","11","","",""
"Selten","2008","(noch) kein Abschluss","Saarland","","","",""
"Selten","2008","(noch) kein Abschluss","Berlin","2","","",""
"Selten","2008","(noch) kein Abschluss","Brandenburg","2","","",""
"Selten","2008","(noch) kein Abschluss","Mecklenburg-Vorpommern","6","","",""
"Selten","2008","(noch) kein Abschluss","Sachsen","7","","",""
"Selten","2008","(noch) kein Abschluss","Sachsen-Anhalt","2","","",""
"Selten","2008","(noch) kein Abschluss","Thueringen","2","","",""
"Selten","2008","Hauptschule","Schleswig-Holstein","69","0.361195367166651","0.295916661048703","0.426474073284599"
"Selten","2008","Hauptschule","Hamburg","15","","",""
"Selten","2008","Hauptschule","Niedersachsen","161","0.239623521462423","0.206707230538592","0.272539812386255"
"Selten","2008","Hauptschule","Bremen","10","","",""
"Selten","2008","Hauptschule","Nordrhein-Westfalen","403","0.263403043909961","0.241178706302851","0.285627381517071"
"Selten","2008","Hauptschule","Hessen","101","0.212999033844663","0.174073903501514","0.251924164187811"
"Selten","2008","Hauptschule","Rheinland-Pfalz,Saarland","119","0.208371475931013","0.173859317135096","0.24288363472693"
"Selten","2008","Hauptschule","Baden-Wuerttemberg","267","0.297459988173145","0.267742235809827","0.327177740536462"
"Selten","2008","Hauptschule","Bayern","297","0.233822944952011","0.209815051135636","0.257830838768386"
"Selten","2008","Hauptschule","Saarland","","","",""
"Selten","2008","Hauptschule","Berlin","37","0.290591441548649","0.209015098651549","0.372167784445749"
"Selten","2008","Hauptschule","Brandenburg","41","0.18574588569129","0.132378910302054","0.239112861080525"
"Selten","2008","Hauptschule","Mecklenburg-Vorpommern","33","0.282033307373853","0.200145084691122","0.363921530056583"
"Selten","2008","Hauptschule","Sachsen","87","0.25222330850018","0.205437658758908","0.299008958241451"
"Selten","2008","Hauptschule","Sachsen-Anhalt","75","0.307719700341752","0.247141788839965","0.368297611843539"
"Selten","2008","Hauptschule","Thueringen","79","0.309572991791335","0.25463104334267","0.36451494024"
"Selten","2008","Realschule","Schleswig-Holstein","42","0.232379397500811","0.163871003771477","0.300887791230144"
"Selten","2008","Realschule","Hamburg","16","","",""
"Selten","2008","Realschule","Niedersachsen","121","0.24467864333052","0.207513959227545","0.281843327433496"
"Selten","2008","Realschule","Bremen","10","","",""
"Selten","2008","Realschule","Nordrhein-Westfalen","178","0.221483032048915","0.193061634054313","0.249904430043517"
"Selten","2008","Realschule","Hessen","64","0.185349405122985","0.142972609136259","0.227726201109711"
"Selten","2008","Realschule","Rheinland-Pfalz,Saarland","47","0.196449937114367","0.143464852500189","0.249435021728546"
"Selten","2008","Realschule","Baden-Wuerttemberg","135","0.304798944826279","0.265609230551534","0.343988659101023"
"Selten","2008","Realschule","Bayern","132","0.205315499305266","0.173181706828355","0.237449291782176"
"Selten","2008","Realschule","Saarland","","","",""
"Selten","2008","Realschule","Berlin","34","0.184359683250139","0.130751340546115","0.237968025954162"
"Selten","2008","Realschule","Brandenburg","50","0.186667007544439","0.140614877583535","0.232719137505343"
"Selten","2008","Realschule","Mecklenburg-Vorpommern","39","0.214175398580757","0.153737541102567","0.274613256058947"
"Selten","2008","Realschule","Sachsen","119","0.189270675733975","0.157140755739179","0.221400595728772"
"Selten","2008","Realschule","Sachsen-Anhalt","50","0.165788219916409","0.122228601289684","0.209347838543134"
"Selten","2008","Realschule","Thueringen","62","0.168892727640891","0.128652540632797","0.209132914648985"
"Selten","2008","(Fach-)Abitur","Schleswig-Holstein","14","","",""
"Selten","2008","(Fach-)Abitur","Hamburg","11","","",""
"Selten","2008","(Fach-)Abitur","Niedersachsen","40","0.186753452101996","0.129340894881358","0.244166009322634"
"Selten","2008","(Fach-)Abitur","Bremen","5","","",""
"Selten","2008","(Fach-)Abitur","Nordrhein-Westfalen","122","0.172062041002292","0.141606696427757","0.202517385576828"
"Selten","2008","(Fach-)Abitur","Hessen","32","0.148975349990015","0.0954509376989189","0.202499762281112"
"Selten","2008","(Fach-)Abitur","Rheinland-Pfalz,Saarland","30","0.289695780970852","0.2075002051125","0.371891356829204"
