year,bula_h,regtyp,pli0095_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2007,"Rhineland-Palatinate, Saarland",Urban regions,At least once per month,0.3129943502824859,25385,0.30728987252686446,0.31869882803810734
2007,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.15254237288135594,25385,0.1481193240638867,0.15696542169882519
2007,"Rhineland-Palatinate, Saarland",Urban regions,At least once per week,0.08926553672316384,25385,0.08575797531325231,0.09277309813307537
2007,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.4148936170212766,25385,0.4088324914422638,0.42095474260028937
2007,"Rhineland-Palatinate, Saarland",Rural regions,At least once per month,0.3475177304964539,25385,0.3416598524158064,0.35337560857710143
2007,"Rhineland-Palatinate, Saarland",Rural regions,At least once per week,0.12411347517730496,25385,0.12005744779773002,0.1281695025568799
2007,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.11347517730496454,25385,0.10957339196475785,0.11737696264517122
2007,Baden-Wuerttemberg,Urban regions,Seldom,0.4020390070921986,25385,0.39600733101172314,0.40807068317267403
2007,Baden-Wuerttemberg,Urban regions,At least once per month,0.313386524822695,25385,0.30768010383970495,0.3190929458056851
2007,Baden-Wuerttemberg,Urban regions,At least once per week,0.18617021276595744,25385,0.1813818243023976,0.19095860122951727
2007,Baden-Wuerttemberg,Urban regions,Never,0.09840425531914894,25385,0.09474004533535829,0.10206846530293959
2007,Baden-Wuerttemberg,Rural regions,Seldom,0.37155963302752293,25385,0.36561515416803825,0.3775041118870076
2007,Baden-Wuerttemberg,Rural regions,At least once per month,0.2798165137614679,25385,0.27429414075434966,0.2853388867685861
2007,Baden-Wuerttemberg,Rural regions,At least once per week,0.22018348623853212,25385,0.21508599986791715,0.2252809726091471
2007,Baden-Wuerttemberg,Rural regions,Never,0.12844036697247707,25385,0.1243244480612381,0.13255628588371604
2007,Bavaria,Urban regions,Seldom,0.47959914101646384,25385,0.47345337971922424,0.48574490231370343
2007,Bavaria,Urban regions,At least once per month,0.2934860415175376,25385,0.28788431907853007,0.2990877639565451
2007,Bavaria,Urban regions,At least once per week,0.12025769506084466,25385,0.1162563899974257,0.12425900012426362
2007,Bavaria,Urban regions,Never,0.1066571224051539,25385,0.10285985214229687,0.11045439266801094
2007,Bavaria,Rural regions,Seldom,0.41368078175895767,25385,0.407622252284698,0.41973931123321734
2007,Bavaria,Rural regions,At least once per month,0.32247557003257327,25385,0.3167254305873144,0.32822570947783214
2007,Bavaria,Rural regions,Never,0.1504885993485342,25385,0.14609010646835346,0.15488709222871494
2007,Bavaria,Rural regions,At least once per week,0.11335504885993486,25385,0.10945506513729222,0.1172550325825775
2007,Berlin,Urban regions,Seldom,0.4539385847797063,25385,0.4478138571192511,0.46006331244016146
2007,Berlin,Urban regions,At least once per month,0.3030707610146863,25385,0.29741704682605463,0.3087244752033179
2007,Berlin,Urban regions,Never,0.15220293724966621,25385,0.14778392751675679,0.15662194698257564
2007,Berlin,Urban regions,At least once per week,0.09078771695594126,25385,0.0872533333661376,0.09432210054574493
2007,Brandenburg,Urban regions,Seldom,0.4189189189189189,25385,0.4128494478942587,0.4249883899435791
2007,Brandenburg,Urban regions,At least once per month,0.3783783783783784,25385,0.37241223481936314,0.38434452193739366
2007,Brandenburg,Urban regions,Never,0.10810810810810811,25385,0.1042882016413274,0.11192801457488882
2007,Brandenburg,Urban regions,At least once per week,0.0945945945945946,25385,0.09099443138816862,0.09819475780102058
2007,Brandenburg,Rural regions,Seldom,0.43167305236270753,25385,0.42557987133637126,0.4377662333890438
2007,Brandenburg,Rural regions,At least once per month,0.3614303959131545,25385,0.35552044402533656,0.36734034780097247
2007,Brandenburg,Rural regions,Never,0.10600255427841634,25385,0.10221556747592415,0.10978954108090853
2007,Brandenburg,Rural regions,At least once per week,0.10089399744572158,25385,0.09718884910156363,0.10459914578987954
2007,Mecklenburg-Western Pomerania,Urban regions,At least once per month,0.375,25385,0.36904443279140864,0.38095556720859136
2007,Mecklenburg-Western Pomerania,Urban regions,Seldom,0.3125,25385,0.30679797851242985,0.31820202148757015
2007,Mecklenburg-Western Pomerania,Urban regions,At least once per week,0.265625,25385,0.2601917348061472,0.2710582651938528
2007,Mecklenburg-Western Pomerania,Urban regions,Never,0.046875,25385,0.04427476225405554,0.04947523774594446
2007,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.40045766590389015,25385,0.39442990911964326,0.40648542268813703
2007,Mecklenburg-Western Pomerania,Rural regions,At least once per month,0.3524027459954233,25385,0.346525963347335,0.35827952864351165
2007,Mecklenburg-Western Pomerania,Rural regions,At least once per week,0.14645308924485126,25385,0.14210367819567704,0.15080250029402548
2007,Mecklenburg-Western Pomerania,Rural regions,Never,0.10068649885583524,25385,0.096984735398005,0.10438826231366546
2007,Saxony,Urban regions,Seldom,0.44047619047619047,25385,0.43436904883717703,0.4465833321152039
2007,Saxony,Urban regions,At least once per month,0.328042328042328,25385,0.3222666445143552,0.33381801157030083
2007,Saxony,Urban regions,At least once per week,0.12962962962962962,25385,0.12549752150991123,0.13376173774934802
2007,Saxony,Urban regions,Never,0.10185185185185185,25385,0.09813114082206388,0.10557256288163981
2007,Saxony,Rural regions,Seldom,0.4375838926174497,25385,0.43148112228588487,0.4436866629490145
2007,Saxony,Rural regions,At least once per month,0.3530201342281879,25385,0.3471410103925194,0.3588992580638564
2007,Saxony,Rural regions,At least once per week,0.11006711409395974,25385,0.10621698842567727,0.1139172397622422
2007,Saxony,Rural regions,Never,0.09932885906040269,25385,0.09564936306422023,0.10300835505658515
2007,Saxony-Anhalt,Urban regions,Seldom,0.5802469135802469,25385,0.5741757650764513,0.5863180620840426
2007,Saxony-Anhalt,Urban regions,At least once per month,0.2345679012345679,25385,0.2293552926630971,0.23978050980603868
2007,Saxony-Anhalt,Urban regions,At least once per week,0.1111111111111111,25385,0.10724503881139724,0.11497718341082497
2007,Saxony-Anhalt,Urban regions,Never,0.07407407407407407,25385,0.07085234715764585,0.07729580099050229
2007,Saxony-Anhalt,Rural regions,Seldom,0.43509272467902993,25385,0.42899388830010055,0.4411915610579593
2007,Saxony-Anhalt,Rural regions,At least once per month,0.37089871611982883,25385,0.3649564042892129,0.3768410279504448
2007,Saxony-Anhalt,Rural regions,At least once per week,0.11126961483594865,25385,0.10740113093185245,0.11513809874004484
2007,Saxony-Anhalt,Rural regions,Never,0.08273894436519258,25385,0.0793499647795645,0.08612792395082065
2007,Thuringa,Urban regions,Seldom,0.49056603773584906,25385,0.48441624932187577,0.49671582614982235
2007,Thuringa,Urban regions,At least once per month,0.2528301886792453,25385,0.24748341735686297,0.2581769600016276
2007,Thuringa,Urban regions,At least once per week,0.1471698113207547,25385,0.14281160148355457,0.15152802115795486
2007,Thuringa,Urban regions,Never,0.10943396226415095,25385,0.10559356091151458,0.11327436361678732
2007,Thuringa,Rural regions,Seldom,0.4821705426356589,25385,0.47602357111838656,0.48831751415293123
2007,Thuringa,Rural regions,At least once per month,0.2837209302325581,25385,0.2781752566244309,0.28926660384068537
2007,Thuringa,Rural regions,At least once per week,0.11937984496124031,25385,0.11539118234017356,0.12336850758230705
2007,Thuringa,Rural regions,Never,0.11472868217054263,25385,0.11080818010648003,0.11864918423460524
2009,Schleswig-Holstein,Urban regions,Seldom,0.5751295336787565,21983,0.5685948631171089,0.5816642042404041
2009,Schleswig-Holstein,Urban regions,At least once per month,0.25906735751295334,21983,0.2532756275708192,0.2648590874550875
2009,Schleswig-Holstein,Urban regions,Never,0.13989637305699482,21983,0.1353108254303542,0.14448192068363544
2009,Schleswig-Holstein,Urban regions,At least once per week,0.025906735751295335,21983,0.023806736164906535,0.028006735337684135
2009,Schleswig-Holstein,Rural regions,Seldom,0.4810126582278481,21983,0.4744077129050103,0.4876176035506859
2009,Schleswig-Holstein,Rural regions,At least once per month,0.3037974683544304,21983,0.29771790391981906,0.3098770327890417
2009,Schleswig-Holstein,Rural regions,Never,0.13924050632911392,21983,0.13466397648235576,0.14381703617587208
2009,Schleswig-Holstein,Rural regions,At least once per week,0.0759493670886076,21983,0.07244731537103276,0.07945141880618244
2009,Hamburg,Urban regions,Seldom,0.49429657794676807,21983,0.4876872950773845,0.5009058608161516
2009,Hamburg,Urban regions,At least once per month,0.2813688212927757,21983,0.2754244817999425,0.28731316078560887
2009,Hamburg,Urban regions,Never,0.12547528517110265,21983,0.12109625708304547,0.12985431325915983
2009,Hamburg,Urban regions,At least once per week,0.09885931558935361,21983,0.09491367347988194,0.10280495769882528
2009,Lower Saxony,Urban regions,Seldom,0.48828125,21983,0.48167335276286544,0.49488914723713456
2009,Lower Saxony,Urban regions,At least once per month,0.2682291666666667,21983,0.2623724644984917,0.27408586883484165
2009,Lower Saxony,Urban regions,At least once per week,0.13020833333333334,21983,0.1257595669271275,0.13465709973953918
2009,Lower Saxony,Urban regions,Never,0.11328125,21983,0.10909153430546538,0.11747096569453462
2009,Lower Saxony,Rural regions,Seldom,0.4690781796966161,21983,0.46248111877969633,0.47567524061353583
2009,Lower Saxony,Rural regions,At least once per month,0.31505250875145857,21983,0.30891159918001027,0.3211934183229069
2009,Lower Saxony,Rural regions,Never,0.10968494749124855,21983,0.10555392114030317,0.11381597384219393
2009,Lower Saxony,Rural regions,At least once per week,0.10618436406067679,21983,0.10211181007085499,0.11025691805049859
2009,Bremen,Urban regions,Seldom,0.4956521739130435,21983,0.4890427109140153,0.5022616369120717
2009,Bremen,Urban regions,At least once per month,0.2608695652173913,21983,0.25506479756014416,0.26667433287463843
2009,Bremen,Urban regions,Never,0.14782608695652175,21983,0.14313414911922892,0.15251802479381457
2009,Bremen,Urban regions,At least once per week,0.09565217391304348,21983,0.09176416042145427,0.09954018740463269
2009,North Rhine-Westphalia,Urban regions,Seldom,0.47392419492732973,21983,0.46732347666597457,0.4805249131886849
2009,North Rhine-Westphalia,Urban regions,At least once per month,0.31604445711028784,21983,0.30989834302965885,0.3221905711909168
2009,North Rhine-Westphalia,Urban regions,Never,0.12396694214876033,21983,0.11961056187085509,0.12832332242666558
2009,North Rhine-Westphalia,Urban regions,At least once per week,0.08606440581362211,21983,0.08235689714931295,0.08977191447793127
2009,North Rhine-Westphalia,Rural regions,Seldom,0.4095238095238095,21983,0.4030232107009218,0.41602440834669724
2009,North Rhine-Westphalia,Rural regions,At least once per month,0.37142857142857144,21983,0.36504112069238914,0.37781602216475374
2009,North Rhine-Westphalia,Rural regions,Never,0.17142857142857143,21983,0.16644639421407365,0.17641074864306922
2009,North Rhine-Westphalia,Rural regions,At least once per week,0.047619047619047616,21983,0.04480385383761249,0.05043424140048274
2009,Hesse,Urban regions,Seldom,0.45610494450050454,21983,0.4495207517398218,0.46268913726118727
2009,Hesse,Urban regions,At least once per month,0.3329969727547931,21983,0.32676684952996055,0.3392270959796257
2009,Hesse,Urban regions,Never,0.10898082744702321,21983,0.10486145398868353,0.1131002009053629
2009,Hesse,Urban regions,At least once per week,0.10191725529767912,21983,0.09791785727886351,0.10591665331649472
2009,Hesse,Rural regions,Seldom,0.481651376146789,21983,0.47504611535830116,0.4882566369352768
2009,Hesse,Rural regions,At least once per month,0.29357798165137616,21983,0.2875578436724705,0.2995981196302818
2009,Hesse,Rural regions,At least once per week,0.14220183486238533,21983,0.13758485746993018,0.14681881225484048
2009,Hesse,Rural regions,Never,0.08256880733944955,21983,0.0789304332669469,0.08620718141195219
2009,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.47724317295188556,21983,0.47064030958857456,0.48384603631519657
2009,"Rhineland-Palatinate, Saarland",Urban regions,At least once per month,0.270481144343303,21983,0.2646089644762637,0.2763533242103423
2009,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.1378413524057217,21983,0.13328417486424976,0.14239852994719365
2009,"Rhineland-Palatinate, Saarland",Urban regions,At least once per week,0.11443433029908973,21983,0.11022608406321757,0.11864257653496188
2009,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.3870967741935484,21983,0.38065777573581405,0.3935357726512827
2009,"Rhineland-Palatinate, Saarland",Rural regions,At least once per month,0.3629032258064516,21983,0.35654683327393455,0.3692596183389687
2009,"Rhineland-Palatinate, Saarland",Rural regions,At least once per week,0.13306451612903225,21983,0.1285746115588264,0.1375544206992381
2009,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.11693548387096774,21983,0.11268750872661687,0.1211834590153186
2009,Baden-Wuerttemberg,Urban regions,Seldom,0.44847528916929547,21983,0.44190076481507806,0.45504981352351287
2009,Baden-Wuerttemberg,Urban regions,At least once per month,0.31808622502628814,21983,0.3119295000460474,0.32424295000652886
2009,Baden-Wuerttemberg,Urban regions,At least once per week,0.14300736067297581,21983,0.1383794993875323,0.14763522195841933
2009,Baden-Wuerttemberg,Urban regions,Never,0.0904311251314406,21983,0.0866398146299206,0.0942224356329606
2009,Baden-Wuerttemberg,Rural regions,Seldom,0.42105263157894735,21983,0.41452583125337494,0.42757943190451975
2009,Baden-Wuerttemberg,Rural regions,At least once per month,0.30526315789473685,21983,0.29917536383069315,0.31135095195878054
2009,Baden-Wuerttemberg,Rural regions,At least once per week,0.14736842105263157,21983,0.14268249410913472,0.1520543479961284
2009,Baden-Wuerttemberg,Rural regions,Never,0.12631578947368421,21983,0.12192423114600329,0.13070734780136514
2009,Bavaria,Urban regions,Seldom,0.5280065897858319,21983,0.5214072539420243,0.5346059256296396
2009,Bavaria,Urban regions,At least once per month,0.25947281713344317,21983,0.2536781428769886,0.26526749138989775
2009,Bavaria,Urban regions,Never,0.1128500823723229,21983,0.10866733110092698,0.11703283364371882
2009,Bavaria,Urban regions,At least once per week,0.09967051070840198,21983,0.09571049716895941,0.10363052424784455
2009,Bavaria,Rural regions,Seldom,0.44169096209912534,21983,0.4351263483663947,0.448255575831856
2009,Bavaria,Rural regions,At least once per month,0.31341107871720114,21983,0.30727885261772403,0.31954330481667825
2009,Bavaria,Rural regions,Never,0.14795918367346939,21983,0.14326550067868826,0.1526528666682505
2009,Bavaria,Rural regions,At least once per week,0.09693877551020408,21983,0.0930274860858446,0.10085006493456355
2009,Berlin,Urban regions,Seldom,0.4992636229749632,21983,0.49265391724483576,0.5058733287050906
2009,Berlin,Urban regions,At least once per month,0.29455081001472755,21983,0.28852485935085087,0.3005767606786042
2009,Berlin,Urban regions,Never,0.10456553755522828,21983,0.1005204886084942,0.10861058650196236
2009,Berlin,Urban regions,At least once per week,0.101620029455081,21983,0.09762580671397648,0.10561425219618552
2009,Brandenburg,Urban regions,Seldom,0.5692307692307692,21983,0.5626847223319178,0.5757768161296206
2009,Brandenburg,Urban regions,At least once per month,0.24615384615384617,21983,0.2404593242721651,0.25184836803552724
2009,Brandenburg,Urban regions,At least once per week,0.12307692307692308,21983,0.11873400480987928,0.1274198413439669
2009,Brandenburg,Urban regions,Never,0.06153846153846154,21983,0.058361630275544196,0.06471529280137889
2009,Brandenburg,Rural regions,Seldom,0.5020804438280166,21983,0.4954707881468182,0.5086900995092151
2009,Brandenburg,Rural regions,At least once per month,0.30374479889042993,21983,0.2976655315438268,0.30982406623703307
2009,Brandenburg,Rural regions,At least once per week,0.10263522884882108,21983,0.09862337293515791,0.10664708476248425
2009,Brandenburg,Rural regions,Never,0.09153952843273232,21983,0.08772737875238211,0.09535167811308252
2009,Mecklenburg-Western Pomerania,Urban regions,At least once per month,0.38596491228070173,21983,0.37952940037162725,0.3924004241897762
2009,Mecklenburg-Western Pomerania,Urban regions,Seldom,0.2807017543859649,21983,0.27476171047549636,0.28664179829643344
2009,Mecklenburg-Western Pomerania,Urban regions,At least once per week,0.2807017543859649,21983,0.27476171047549636,0.28664179829643344
2009,Mecklenburg-Western Pomerania,Urban regions,Never,0.05263157894736842,21983,0.049679722434437544,0.05558343546029929
2009,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.44390243902439025,21983,0.43733445856277114,0.45047041948600935
2009,Mecklenburg-Western Pomerania,Rural regions,At least once per month,0.32439024390243903,21983,0.3182016150221638,0.33057887278271425
2009,Mecklenburg-Western Pomerania,Rural regions,At least once per week,0.16341463414634147,21983,0.1585268367460507,0.16830243154663224
2009,Mecklenburg-Western Pomerania,Rural regions,Never,0.06829268292682927,21983,0.06495811605060434,0.07162724980305421
2009,Saxony,Urban regions,Seldom,0.4444444444444444,21983,0.43787565895442915,0.4510132299344597
2009,Saxony,Urban regions,At least once per month,0.3362193362193362,21983,0.3299742817139781,0.3424643907246943
2009,Saxony,Urban regions,At least once per week,0.11544011544011544,21983,0.11121581705147264,0.11966441382875824
2009,Saxony,Urban regions,Never,0.1038961038961039,21983,0.09986251711468215,0.10792969067752566
2009,Saxony,Rural regions,Seldom,0.49550898203592814,21983,0.48889953576872885,0.5021184283031274
2009,Saxony,Rural regions,At least once per month,0.2949101796407186,21983,0.2888820900873571,0.30093826919408007
2009,Saxony,Rural regions,At least once per week,0.11526946107784432,21983,0.11104787905325883,0.1194910431024298
2009,Saxony,Rural regions,Never,0.09431137724550898,21983,0.0904478490058188,0.09817490548519915
2009,Saxony-Anhalt,Urban regions,Seldom,0.5472972972972973,21983,0.540717223160185,0.5538773714344095
2009,Saxony-Anhalt,Urban regions,At least once per month,0.3108108108108108,21983,0.30469252335326397,0.31692909826835763
2009,Saxony-Anhalt,Urban regions,At least once per week,0.07432432432432433,21983,0.07085689592265143,0.07779175272599723
2009,Saxony-Anhalt,Urban regions,Never,0.06756756756756757,21983,0.06424946031948812,0.07088567481564702
2009,Saxony-Anhalt,Rural regions,Seldom,0.45806451612903226,21983,0.4514780917391165,0.464650940518948
2009,Saxony-Anhalt,Rural regions,At least once per month,0.3774193548387097,21983,0.3710113551357168,0.3838273545417026
2009,Saxony-Anhalt,Rural regions,At least once per week,0.0935483870967742,21983,0.08969889833156415,0.09739787586198424
2009,Saxony-Anhalt,Rural regions,Never,0.07096774193548387,21983,0.06757337739521575,0.07436210647575199
2009,Thuringa,Urban regions,Seldom,0.5308641975308642,21983,0.5242670894589719,0.5374613056027565
2009,Thuringa,Urban regions,At least once per month,0.2880658436213992,21983,0.28207926915005677,0.29405241809274163
2009,Thuringa,Urban regions,Never,0.102880658436214,21983,0.09886455796611028,0.10689675890631771
2009,Thuringa,Urban regions,At least once per week,0.07818930041152264,21983,0.07464029119280452,0.08173830963024076
2009,Thuringa,Rural regions,Seldom,0.44502617801047123,21983,0.4384565372889646,0.45159581873197785
2009,Thuringa,Rural regions,At least once per month,0.34205933682373474,21983,0.33578804976773274,0.34833062387973673
2009,Thuringa,Rural regions,Never,0.1169284467713787,21983,0.11268058252369531,0.1211763110190621
2009,Thuringa,Rural regions,At least once per week,0.09598603839441536,21983,0.09209196445005768,0.09988011233877303
2011,Schleswig-Holstein,Urban regions,Seldom,0.5050847457627119,41903,0.5002975514156381,0.5098719401097856
2011,Schleswig-Holstein,Urban regions,At least once per month,0.29491525423728815,41903,0.29054906262794855,0.29928144584662775
2011,Schleswig-Holstein,Urban regions,At least once per week,0.1152542372881356,41903,0.11219670389369749,0.1183117706825737
2011,Schleswig-Holstein,Urban regions,Never,0.0847457627118644,41903,0.08207912888870199,0.08741239653502682
2011,Schleswig-Holstein,Rural regions,Seldom,0.4314868804664723,41903,0.42674459649570934,0.4362291644372353
2011,Schleswig-Holstein,Rural regions,At least once per month,0.32653061224489793,41903,0.3220405289859812,0.3310206955038147
2011,Schleswig-Holstein,Rural regions,Never,0.12099125364431487,41903,0.11786872019420853,0.12411378709442121
2011,Schleswig-Holstein,Rural regions,At least once per week,0.12099125364431487,41903,0.11786872019420853,0.12411378709442121
2011,Hamburg,Urban regions,Seldom,0.44522144522144524,41903,0.44046282130645,0.4499800691364405
2011,Hamburg,Urban regions,At least once per month,0.3146853146853147,41903,0.3102388303141509,0.3191317990564785
2011,Hamburg,Urban regions,Never,0.13986013986013987,41903,0.1365391692746479,0.14318111044563184
2011,Hamburg,Urban regions,At least once per week,0.10023310023310024,41903,0.09735766161715878,0.1031085388490417
2011,Lower Saxony,Urban regions,Seldom,0.45178105994787143,41903,0.4470159322810489,0.45654618761469395
2011,Lower Saxony,Urban regions,At least once per month,0.34578627280625546,41903,0.3412322288999869,0.350340316712524
2011,Lower Saxony,Urban regions,At least once per week,0.10773240660295395,41903,0.10476378903216019,0.11070102417374772
2011,Lower Saxony,Urban regions,Never,0.0947002606429192,41903,0.09189673006218542,0.09750379122365298
2011,Lower Saxony,Rural regions,Seldom,0.4530722484807562,41903,0.4483059391553977,0.45783855780611477
2011,Lower Saxony,Rural regions,At least once per month,0.3274814314652262,41903,0.32298799099065206,0.3319748719398003
2011,Lower Saxony,Rural regions,At least once per week,0.11546252532072923,41903,0.1124025906291681,0.11852246001229036
2011,Lower Saxony,Rural regions,Never,0.10398379473328832,41903,0.10106116178349092,0.10690642768308573
2011,Bremen,Urban regions,Seldom,0.4656084656084656,41903,0.46083236208497363,0.47038456913195753
2011,Bremen,Urban regions,At least once per month,0.2962962962962963,41903,0.2919241816385121,0.3006684109540805
2011,Bremen,Urban regions,Never,0.13227513227513227,41903,0.1290312608126415,0.13551900373762304
2011,Bremen,Urban regions,At least once per week,0.10582010582010581,41903,0.1028748022836241,0.10876540935658753
2011,North Rhine-Westphalia,Urban regions,Seldom,0.43824485373781147,41903,0.43349406787763645,0.4429956395979865
2011,North Rhine-Westphalia,Urban regions,At least once per month,0.3039003250270856,41903,0.2994964517788506,0.3083041982753206
2011,North Rhine-Westphalia,Urban regions,At least once per week,0.14228963524738172,41903,0.13894467874159705,0.1456345917531664
2011,North Rhine-Westphalia,Urban regions,Never,0.1155651859877212,41903,0.11250406891978118,0.11862630305566121
2011,North Rhine-Westphalia,Rural regions,Seldom,0.43558282208588955,41903,0.43083527810692324,0.44033036606485587
2011,North Rhine-Westphalia,Rural regions,At least once per month,0.3496932515337423,41903,0.3451272477298643,0.3542592553376203
2011,North Rhine-Westphalia,Rural regions,At least once per week,0.12269938650306748,41903,0.11955794537652652,0.12584082762960844
2011,North Rhine-Westphalia,Rural regions,Never,0.09202453987730061,41903,0.08925681832437322,0.094792261430228
2011,Hesse,Urban regions,Seldom,0.46987179487179487,41903,0.46509305207235535,0.4746505376712344
2011,Hesse,Urban regions,At least once per month,0.32051282051282054,41903,0.31604447395083685,0.32498116707480423
2011,Hesse,Urban regions,At least once per week,0.11730769230769231,41903,0.11422662327108975,0.12038876134429487
2011,Hesse,Urban regions,Never,0.09230769230769231,41903,0.08953614824652882,0.0950792363688558
2011,Hesse,Rural regions,Seldom,0.35516372795969775,41903,0.350581543742464,0.3597459121769315
2011,Hesse,Rural regions,At least once per month,0.35516372795969775,41903,0.350581543742464,0.3597459121769315
2011,Hesse,Rural regions,At least once per week,0.19899244332493704,41903,0.19516974424722658,0.2028151424026475
2011,Hesse,Rural regions,Never,0.0906801007556675,41903,0.08793063789629532,0.09342956361503968
2011,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.4631217838765009,41903,0.4583473815950063,0.46789618615799544
2011,"Rhineland-Palatinate, Saarland",Urban regions,At least once per month,0.2864493996569468,41903,0.28212057635205146,0.2907782229618422
2011,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.14751286449399656,41903,0.14411745328420586,0.15090827570378726
2011,"Rhineland-Palatinate, Saarland",Urban regions,At least once per week,0.10291595197255575,41903,0.10000663240627539,0.10582527153883611
2011,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.4400921658986175,41903,0.4353392119787784,0.4448451198184566
2011,"Rhineland-Palatinate, Saarland",Rural regions,At least once per month,0.27419354838709675,41903,0.2699221257890212,0.2784649709851723
2011,"Rhineland-Palatinate, Saarland",Rural regions,At least once per week,0.15207373271889402,41903,0.14863546523186566,0.15551200020592237
2011,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.1336405529953917,41903,0.13038254832434093,0.1368985576664425
2011,Baden-Wuerttemberg,Urban regions,Seldom,0.42747603833865816,41903,0.4227392253959492,0.4322128512813671
2011,Baden-Wuerttemberg,Urban regions,At least once per month,0.32396166134185306,41903,0.3194807537827879,0.3284425689009182
2011,Baden-Wuerttemberg,Urban regions,At least once per week,0.14728434504792332,41903,0.143891110149553,0.15067757994629363
2011,Baden-Wuerttemberg,Urban regions,Never,0.1012779552715655,41903,0.09838924708282462,0.10416666346030637
2011,Baden-Wuerttemberg,Rural regions,Seldom,0.4082687338501292,41903,0.4035625506138214,0.41297491708643697
2011,Baden-Wuerttemberg,Rural regions,At least once per month,0.2997416020671835,41903,0.2953549197104239,0.3041282844239431
2011,Baden-Wuerttemberg,Rural regions,At least once per week,0.20155038759689922,41903,0.19770934530561077,0.20539142988818768
2011,Baden-Wuerttemberg,Rural regions,Never,0.09043927648578812,41903,0.08769310342962161,0.09318544954195462
2011,Bavaria,Urban regions,Seldom,0.44467750393287886,41903,0.43991945695099494,0.4494355509147628
2011,Bavaria,Urban regions,At least once per month,0.3167278447823807,41903,0.31227360597867726,0.32118208358608413
2011,Bavaria,Urban regions,At least once per week,0.1363398007341374,41903,0.13305418860248294,0.13962541286579186
2011,Bavaria,Urban regions,Never,0.10225485055060304,41903,0.09935382198164253,0.10515587911956356
2011,Bavaria,Rural regions,Seldom,0.4098164405426975,41903,0.4051075157418577,0.4145253653435373
2011,Bavaria,Rural regions,At least once per month,0.32561851556264965,41903,0.32113167251507896,0.33010535861022033
2011,Bavaria,Rural regions,At least once per week,0.13886671987230648,41903,0.13555565424828686,0.1421777854963261
2011,Bavaria,Rural regions,Never,0.12569832402234637,41903,0.12252416331015577,0.128872484734537
2011,Berlin,Urban regions,Seldom,0.432512315270936,41903,0.4277686834634285,0.43725594707844345
2011,Berlin,Urban regions,At least once per month,0.32807881773399017,41903,0.32358327868131453,0.3325743567866658
2011,Berlin,Urban regions,At least once per week,0.12413793103448276,41903,0.12098071991501627,0.12729514215394924
2011,Berlin,Urban regions,Never,0.11527093596059114,41903,0.11221320993412227,0.11832866198706
2011,Brandenburg,Urban regions,Seldom,0.5280898876404494,41903,0.523310006685873,0.5328697685950258
2011,Brandenburg,Urban regions,At least once per month,0.3146067415730337,41903,0.31016055749180316,0.31905292565426424
2011,Brandenburg,Urban regions,At least once per week,0.1348314606741573,41903,0.13156122168660483,0.13810169966170976
2011,Brandenburg,Urban regions,Never,0.02247191011235955,41903,0.021052793348368248,0.023891026876350852
2011,Brandenburg,Rural regions,Seldom,0.41619047619047617,41903,0.4114707677651566,0.4209101846157957
2011,Brandenburg,Rural regions,At least once per month,0.34,41903,0.33546429355163887,0.3445357064483612
2011,Brandenburg,Rural regions,At least once per week,0.12285714285714286,41903,0.11971396552291796,0.12600032019136775
2011,Brandenburg,Rural regions,Never,0.12095238095238095,41903,0.1178302801218158,0.1240744817829461
2011,Mecklenburg-Western Pomerania,Urban regions,Seldom,0.45714285714285713,41903,0.4523730341764916,0.46191268010922265
2011,Mecklenburg-Western Pomerania,Urban regions,At least once per month,0.2714285714285714,41903,0.2671706527621815,0.2756864900949613
2011,Mecklenburg-Western Pomerania,Urban regions,At least once per week,0.22857142857142856,41903,0.22455081490877957,0.23259204223407756
2011,Mecklenburg-Western Pomerania,Urban regions,Never,0.04285714285714286,41903,0.04091789419014474,0.04479639152414098
2011,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.4064625850340136,41903,0.40175966222261983,0.4111655078454074
2011,Mecklenburg-Western Pomerania,Rural regions,At least once per month,0.38095238095238093,41903,0.3763026171976446,0.3856021447071173
2011,Mecklenburg-Western Pomerania,Rural regions,At least once per week,0.15476190476190477,41903,0.15129888414308545,0.15822492538072408
2011,Mecklenburg-Western Pomerania,Rural regions,Never,0.05782312925170068,41903,0.055588268195664564,0.0600579903077368
2011,Saxony,Urban regions,Seldom,0.41778697001034126,41903,0.4130646880042595,0.42250925201642303
2011,Saxony,Urban regions,At least once per month,0.3557394002068252,41903,0.35115555141104143,0.360323249002609
