year,bula_h,pgisced97,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1987,Bavaria,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.37546,49,141,0.29524,0.45567
1987,Bavaria,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.62454,92,141,0.54433,0.70476
1987,Berlin,Lower Secondary Level,(1b) General Elementary School,0.78129,69,69,0.68304,0.87954
1987,Berlin,Upper Secondary Level,(1c) Basic Vocational Qualification,0.59628,97,142,0.51529,0.67726
1987,Berlin,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.31572,45,142,0.23900,0.39245
1988,Schleswig-Holstein,Lower Secondary Level,(1b) General Elementary School,0.86098,63,63,0.77486,0.94710
1988,Schleswig-Holstein,Upper Secondary Level,(1c) Basic Vocational Qualification,0.66600,120,173,0.59551,0.73648
1988,Schleswig-Holstein,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.28576,53,173,0.21824,0.35328
1988,Hamburg,Lower Secondary Level,(1b) General Elementary School,0.80869,38,38,0.68195,0.93543
1988,Hamburg,Upper Secondary Level,(1c) Basic Vocational Qualification,0.61093,64,64,0.49054,0.73132
1988,Lower Saxony,Primary Level,(1a) Inadequately completed,0.70368,41,41,0.56217,0.84519
1988,Lower Saxony,Lower Secondary Level,(1b) General Elementary School,0.82108,222,277,0.77586,0.86630
1988,Lower Saxony,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.17892,55,277,0.13370,0.22414
1988,Lower Saxony,Upper Secondary Level,(1c) Basic Vocational Qualification,0.64167,333,516,0.60026,0.68309
1988,Lower Saxony,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.28553,143,516,0.24652,0.32454
1988,Lower Saxony,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.06681,40,516,0.04524,0.08837
1988,Lower Saxony,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.64883,53,53,0.51909,0.77857
1988,Bremen,Upper Secondary Level,(1c) Basic Vocational Qualification,0.74746,38,38,0.60747,0.88746
1988,North Rhine-Westphalia,Primary Level,(1a) Inadequately completed,0.93266,194,194,0.89731,0.96802
1988,North Rhine-Westphalia,Lower Secondary Level,(1b) General Elementary School,0.82080,550,658,0.79148,0.85013
1988,North Rhine-Westphalia,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.17920,108,658,0.14987,0.20852
1988,North Rhine-Westphalia,Upper Secondary Level,(1c) Basic Vocational Qualification,0.67227,828,1245,0.64619,0.69836
1988,North Rhine-Westphalia,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.24183,299,1245,0.21804,0.26563
1988,North Rhine-Westphalia,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.07803,118,1245,0.06312,0.09293
1988,North Rhine-Westphalia,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.46503,65,142,0.38270,0.54736
1988,North Rhine-Westphalia,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.24807,37,142,0.17678,0.31936
1988,North Rhine-Westphalia,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.27827,40,142,0.20430,0.35224
1988,North Rhine-Westphalia,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.29111,60,207,0.22907,0.35314
1988,North Rhine-Westphalia,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.70889,147,207,0.64686,0.77093
1988,Hesse,Primary Level,(1a) Inadequately completed,0.79808,77,77,0.70782,0.88833
1988,Hesse,Lower Secondary Level,(1b) General Elementary School,0.88668,247,284,0.84975,0.92361
1988,Hesse,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.11332,37,284,0.07639,0.15025
1988,Hesse,Upper Secondary Level,(1c) Basic Vocational Qualification,0.60335,283,437,0.55743,0.64927
1988,Hesse,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.29949,110,437,0.25650,0.34249
1988,Hesse,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.08313,44,437,0.05721,0.10904
1988,Hesse,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.66059,57,57,0.53657,0.78461
1988,"Rhineland-Palatinate, Saarland",Primary Level,(1a) Inadequately completed,0.86169,43,43,0.75729,0.96610
1988,"Rhineland-Palatinate, Saarland",Lower Secondary Level,(1b) General Elementary School,0.88577,213,213,0.84296,0.92859
1988,"Rhineland-Palatinate, Saarland",Upper Secondary Level,(1c) Basic Vocational Qualification,0.74296,274,336,0.69616,0.78976
1988,"Rhineland-Palatinate, Saarland",Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.21092,62,336,0.16724,0.25461
1988,Baden-Wuerttemberg,Primary Level,(1a) Inadequately completed,0.87318,200,200,0.82694,0.91941
1988,Baden-Wuerttemberg,Lower Secondary Level,(1b) General Elementary School,0.82864,492,577,0.79786,0.85941
1988,Baden-Wuerttemberg,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.17136,85,577,0.14059,0.20214
1988,Baden-Wuerttemberg,Upper Secondary Level,(1c) Basic Vocational Qualification,0.68411,564,780,0.65147,0.71676
1988,Baden-Wuerttemberg,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.24847,163,780,0.21813,0.27882
1988,Baden-Wuerttemberg,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.05423,53,780,0.03832,0.07013
1988,Baden-Wuerttemberg,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.50092,52,52,0.36370,0.63815
1988,Baden-Wuerttemberg,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.41502,38,101,0.31844,0.51159
1988,Baden-Wuerttemberg,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.58498,63,101,0.48841,0.68156
1988,Bavaria,Primary Level,(1a) Inadequately completed,0.72210,58,58,0.60581,0.83840
1988,Bavaria,Lower Secondary Level,(1b) General Elementary School,0.83619,376,447,0.80184,0.87054
1988,Bavaria,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.16381,71,447,0.12946,0.19816
1988,Bavaria,Upper Secondary Level,(1c) Basic Vocational Qualification,0.70191,581,820,0.67058,0.73324
1988,Bavaria,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.24258,195,820,0.21323,0.27194
1988,Bavaria,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.04946,44,820,0.03461,0.06430
1988,Bavaria,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.42840,40,40,0.27309,0.58370
1988,Bavaria,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.35684,43,130,0.27417,0.43952
1988,Bavaria,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.64316,87,130,0.56048,0.72583
1988,Berlin,Lower Secondary Level,(1b) General Elementary School,0.78471,67,67,0.68555,0.88388
1988,Berlin,Upper Secondary Level,(1c) Basic Vocational Qualification,0.60968,90,132,0.52614,0.69322
1988,Berlin,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.33416,42,132,0.25339,0.41494
1989,Schleswig-Holstein,Lower Secondary Level,(1b) General Elementary School,0.85429,53,53,0.75840,0.95019
1989,Schleswig-Holstein,Upper Secondary Level,(1c) Basic Vocational Qualification,0.66685,108,157,0.59289,0.74082
1989,Schleswig-Holstein,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.29127,49,157,0.21997,0.36257
1989,Hamburg,Lower Secondary Level,(1b) General Elementary School,0.84569,35,35,0.72426,0.96712
1989,Hamburg,Upper Secondary Level,(1c) Basic Vocational Qualification,0.58657,59,59,0.45983,0.71330
1989,Lower Saxony,Primary Level,(1a) Inadequately completed,0.71882,40,40,0.57773,0.85992
1989,Lower Saxony,Lower Secondary Level,(1b) General Elementary School,0.82873,213,263,0.78311,0.87435
1989,Lower Saxony,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.17127,50,263,0.12565,0.21689
1989,Lower Saxony,Upper Secondary Level,(1c) Basic Vocational Qualification,0.64606,323,496,0.60393,0.68819
1989,Lower Saxony,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.28465,136,496,0.24490,0.32441
1989,Lower Saxony,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.06358,37,496,0.04208,0.08507
1989,Lower Saxony,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.75374,56,56,0.63988,0.86760
1989,Bremen,Upper Secondary Level,(1c) Basic Vocational Qualification,0.72344,39,39,0.58122,0.86566
1989,North Rhine-Westphalia,Primary Level,(1a) Inadequately completed,0.95784,184,184,0.92872,0.98695
1989,North Rhine-Westphalia,Lower Secondary Level,(1b) General Elementary School,0.82544,534,633,0.79584,0.85503
1989,North Rhine-Westphalia,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.17456,99,633,0.14497,0.20416
1989,North Rhine-Westphalia,Upper Secondary Level,(1c) Basic Vocational Qualification,0.66339,795,1219,0.63685,0.68993
1989,North Rhine-Westphalia,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.24823,300,1219,0.22397,0.27249
1989,North Rhine-Westphalia,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.08070,124,1219,0.06540,0.09599
1989,North Rhine-Westphalia,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.42755,56,134,0.34347,0.51163
1989,North Rhine-Westphalia,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.24017,36,134,0.16757,0.31277
1989,North Rhine-Westphalia,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.32294,42,134,0.24347,0.40241
1989,North Rhine-Westphalia,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.30601,61,201,0.24214,0.36988
1989,North Rhine-Westphalia,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.69399,140,201,0.63012,0.75786
1989,Hesse,Primary Level,(1a) Inadequately completed,0.85842,71,71,0.77675,0.94009
1989,Hesse,Lower Secondary Level,(1b) General Elementary School,0.89823,239,271,0.86217,0.93430
1989,Hesse,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.10177,32,271,0.06570,0.13783
1989,Hesse,Upper Secondary Level,(1c) Basic Vocational Qualification,0.58635,276,444,0.54049,0.63221
1989,Hesse,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.31580,125,444,0.27252,0.35909
1989,Hesse,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.08030,43,444,0.05499,0.10561
1989,Hesse,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.61126,51,51,0.47614,0.74638
1989,"Rhineland-Palatinate, Saarland",Primary Level,(1a) Inadequately completed,0.86027,38,38,0.74856,0.97199
1989,"Rhineland-Palatinate, Saarland",Lower Secondary Level,(1b) General Elementary School,0.88094,198,198,0.83571,0.92616
1989,"Rhineland-Palatinate, Saarland",Upper Secondary Level,(1c) Basic Vocational Qualification,0.73542,255,316,0.68671,0.78414
1989,"Rhineland-Palatinate, Saarland",Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.21615,61,316,0.17070,0.26161
1989,Baden-Wuerttemberg,Primary Level,(1a) Inadequately completed,0.88491,189,189,0.83929,0.93053
1989,Baden-Wuerttemberg,Lower Secondary Level,(1b) General Elementary School,0.83167,464,544,0.80020,0.86315
1989,Baden-Wuerttemberg,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.16833,80,544,0.13685,0.19980
1989,Baden-Wuerttemberg,Upper Secondary Level,(1c) Basic Vocational Qualification,0.68316,547,756,0.64998,0.71635
1989,Baden-Wuerttemberg,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.25076,158,756,0.21984,0.28168
1989,Baden-Wuerttemberg,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.05184,51,756,0.03603,0.06765
1989,Baden-Wuerttemberg,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.49852,48,48,0.35558,0.64147
1989,Baden-Wuerttemberg,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.41699,38,101,0.32035,0.51363
1989,Baden-Wuerttemberg,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.58301,63,101,0.48637,0.67965
1989,Bavaria,Primary Level,(1a) Inadequately completed,0.72838,55,55,0.60975,0.84702
1989,Bavaria,Lower Secondary Level,(1b) General Elementary School,0.82938,351,419,0.79332,0.86545
1989,Bavaria,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.17009,68,419,0.13407,0.20611
1989,Bavaria,Upper Secondary Level,(1c) Basic Vocational Qualification,0.70280,567,798,0.67107,0.73453
1989,Bavaria,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.23618,184,798,0.20669,0.26567
1989,Bavaria,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.05534,47,798,0.03947,0.07121
1989,Bavaria,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.45322,41,41,0.29894,0.60749
1989,Bavaria,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.36617,46,134,0.28430,0.44805
1989,Bavaria,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.63383,88,134,0.55195,0.71570
1989,Berlin,Lower Secondary Level,(1b) General Elementary School,0.77355,67,67,0.67258,0.87453
1989,Berlin,Upper Secondary Level,(1c) Basic Vocational Qualification,0.63210,88,126,0.54756,0.71664
1989,Berlin,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.30695,38,126,0.22609,0.38780
1990,Schleswig-Holstein,Lower Secondary Level,(1b) General Elementary School,0.85991,54,54,0.76646,0.95335
1990,Schleswig-Holstein,Upper Secondary Level,(1c) Basic Vocational Qualification,0.67148,104,150,0.59606,0.74689
1990,Schleswig-Holstein,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.29112,46,150,0.21817,0.36406
1990,Hamburg,Upper Secondary Level,(1c) Basic Vocational Qualification,0.61803,54,54,0.48722,0.74884
1990,Lower Saxony,Primary Level,(1a) Inadequately completed,0.72666,38,38,0.58305,0.87026
1990,Lower Saxony,Lower Secondary Level,(1b) General Elementary School,0.82837,201,245,0.78105,0.87568
1990,Lower Saxony,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.17163,44,245,0.12432,0.21895
1990,Lower Saxony,Upper Secondary Level,(1c) Basic Vocational Qualification,0.63843,319,494,0.59602,0.68084
1990,Lower Saxony,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.29568,140,494,0.25539,0.33596
1990,Lower Saxony,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.06209,35,494,0.04079,0.08339
1990,Lower Saxony,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.75694,57,57,0.64460,0.86928
1990,Bremen,Upper Secondary Level,(1c) Basic Vocational Qualification,0.65649,35,35,0.49687,0.81612
1990,North Rhine-Westphalia,Primary Level,(1a) Inadequately completed,0.95033,184,184,0.91885,0.98181
1990,North Rhine-Westphalia,Lower Secondary Level,(1b) General Elementary School,0.80801,521,616,0.77688,0.83914
1990,North Rhine-Westphalia,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.19199,95,616,0.16086,0.22312
1990,North Rhine-Westphalia,Upper Secondary Level,(1c) Basic Vocational Qualification,0.65125,770,1187,0.62413,0.67837
1990,North Rhine-Westphalia,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.25968,300,1187,0.23473,0.28464
1990,North Rhine-Westphalia,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.07832,117,1187,0.06303,0.09362
1990,North Rhine-Westphalia,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.42903,55,133,0.34460,0.51347
1990,North Rhine-Westphalia,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.26110,39,133,0.18617,0.33604
1990,North Rhine-Westphalia,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.30026,39,133,0.22206,0.37845
1990,North Rhine-Westphalia,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.31027,61,198,0.24567,0.37487
1990,North Rhine-Westphalia,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.68973,137,198,0.62513,0.75433
1990,Hesse,Primary Level,(1a) Inadequately completed,0.79115,67,67,0.69309,0.88922
1990,Hesse,Lower Secondary Level,(1b) General Elementary School,0.88335,234,267,0.84477,0.92193
1990,Hesse,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.11665,33,267,0.07807,0.15523
1990,Hesse,Upper Secondary Level,(1c) Basic Vocational Qualification,0.57715,266,429,0.53035,0.62395
1990,Hesse,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.31457,125,429,0.27058,0.35856
1990,Hesse,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.08554,38,429,0.05905,0.11204
1990,Hesse,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.64276,54,54,0.51375,0.77177
1990,"Rhineland-Palatinate, Saarland",Primary Level,(1a) Inadequately completed,0.87292,35,35,0.76097,0.98488
1990,"Rhineland-Palatinate, Saarland",Lower Secondary Level,(1b) General Elementary School,0.88162,192,192,0.83581,0.92744
1990,"Rhineland-Palatinate, Saarland",Upper Secondary Level,(1c) Basic Vocational Qualification,0.74029,239,297,0.69034,0.79024
1990,"Rhineland-Palatinate, Saarland",Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.21054,58,297,0.16410,0.25699
1990,Baden-Wuerttemberg,Primary Level,(1a) Inadequately completed,0.86468,181,181,0.81471,0.91465
1990,Baden-Wuerttemberg,Lower Secondary Level,(1b) General Elementary School,0.84527,451,516,0.81403,0.87650
1990,Baden-Wuerttemberg,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.15473,65,516,0.12350,0.18597
1990,Baden-Wuerttemberg,Upper Secondary Level,(1c) Basic Vocational Qualification,0.67528,551,770,0.64218,0.70837
