"party","year","age_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"keine Parteineigung","1987","17-34","(Fach-)Abitur","219","0.387462248550619","0.345750002585373","0.429174494515866"
"keine Parteineigung","1987","17-34","AkademikerIn","76","0.331465730641411","0.268833283796399","0.394098177486424"
"keine Parteineigung","1987","35-65","(noch) kein Abschluss","444","0.710532582616224","0.673782188560219","0.74728297667223"
"keine Parteineigung","1987","35-65","Hauptschule","1299","0.315950814074692","0.300305885895883","0.331595742253502"
"keine Parteineigung","1987","35-65","Realschule","160","0.24638744360424","0.212631964759841","0.280142922448639"
"keine Parteineigung","1987","35-65","(Fach-)Abitur","76","0.29451908111628","0.231659459758869","0.357378702473691"
"keine Parteineigung","1987","35-65","AkademikerIn","113","0.244283317463365","0.204890558352319","0.283676076574411"
"keine Parteineigung","1987","66 +","(noch) kein Abschluss","14","","",""
"keine Parteineigung","1987","66 +","Hauptschule","277","0.345936360331089","0.3124687009972","0.379404019664977"
"keine Parteineigung","1987","66 +","Realschule","49","0.27489863336655","0.206148074005527","0.343649192727573"
"keine Parteineigung","1987","66 +","(Fach-)Abitur","17","","",""
"keine Parteineigung","1987","66 +","AkademikerIn","14","","",""
"SPD","1987","17-34","(noch) kein Abschluss","74","0.193316576624686","0.154323626492208","0.232309526757163"
"SPD","1987","17-34","Hauptschule","399","0.234365834079466","0.214872449430213","0.253859218728719"
"SPD","1987","17-34","Realschule","210","0.213620258642848","0.187598357818489","0.239642159467206"
"SPD","1987","17-34","(Fach-)Abitur","104","0.176518766190029","0.14387466297093","0.209162869409129"
"SPD","1987","17-34","AkademikerIn","39","0.171572948967815","0.121411535248244","0.221734362687385"
"SPD","1987","35-65","(noch) kein Abschluss","110","0.215191696991668","0.181890127072194","0.248493266911143"
"SPD","1987","35-65","Hauptschule","1023","0.321351215702454","0.305635553673897","0.337066877731011"
"SPD","1987","35-65","Realschule","171","0.271524645594257","0.236685059735001","0.306364231453512"
"SPD","1987","35-65","(Fach-)Abitur","51","0.197712333881242","0.142789321957009","0.252635345805474"
"SPD","1987","35-65","AkademikerIn","119","0.246475178442144","0.206963510144957","0.28598684673933"
"SPD","1987","66 +","(noch) kein Abschluss","3","","",""
"SPD","1987","66 +","Hauptschule","241","0.319358879840699","0.286555709435084","0.352162050246313"
"SPD","1987","66 +","Realschule","20","","",""
"SPD","1987","66 +","(Fach-)Abitur","6","","",""
"SPD","1987","66 +","AkademikerIn","4","","",""
"CDU/CSU","1987","17-34","(noch) kein Abschluss","31","0.119882723270646","0.0878090609016164","0.151956385639676"
"CDU/CSU","1987","17-34","Hauptschule","291","0.210055270919247","0.191309876001117","0.228800665837378"
"CDU/CSU","1987","17-34","Realschule","212","0.23623874758904","0.209270295660473","0.263207199517607"
"CDU/CSU","1987","17-34","(Fach-)Abitur","83","0.18675401098681","0.153386148921734","0.220121873051885"
"CDU/CSU","1987","17-34","AkademikerIn","44","0.220908302617206","0.165710914031429","0.276105691202984"
"CDU/CSU","1987","35-65","(noch) kein Abschluss","21","","",""
"CDU/CSU","1987","35-65","Hauptschule","921","0.315049699186659","0.299416810546181","0.330682587827137"
"CDU/CSU","1987","35-65","Realschule","240","0.39567153536834","0.357365707410203","0.433977363326476"
"CDU/CSU","1987","35-65","(Fach-)Abitur","59","0.425032085188607","0.356860236833664","0.49320393354355"
"CDU/CSU","1987","35-65","AkademikerIn","132","0.310859491886076","0.26842432184502","0.353294661927132"
"CDU/CSU","1987","66 +","(noch) kein Abschluss","3","","",""
"CDU/CSU","1987","66 +","Hauptschule","228","0.290641400238015","0.258694488045946","0.322588312430083"
"CDU/CSU","1987","66 +","Realschule","82","0.521202125901936","0.444276722977605","0.598127528826267"
"CDU/CSU","1987","66 +","(Fach-)Abitur","16","","",""
"CDU/CSU","1987","66 +","AkademikerIn","31","0.50589440090299","0.376101635062748","0.635687166743233"
"FDP","1987","17-34","(noch) kein Abschluss","2","","",""
"FDP","1987","17-34","Hauptschule","9","","",""
"FDP","1987","17-34","Realschule","23","","",""
"FDP","1987","17-34","(Fach-)Abitur","13","","",""
"FDP","1987","17-34","AkademikerIn","16","","",""
"FDP","1987","35-65","(noch) kein Abschluss","3","","",""
"FDP","1987","35-65","Hauptschule","73","0.0253084947122882","0.020022984487032","0.0305940049375443"
"FDP","1987","35-65","Realschule","41","0.0690519899390181","0.0491905039760998","0.0889134759019364"
"FDP","1987","35-65","(Fach-)Abitur","8","","",""
"FDP","1987","35-65","AkademikerIn","44","0.0998002998048345","0.072319754523938","0.127280845085731"
"FDP","1987","66 +","(noch) kein Abschluss","","","",""
"FDP","1987","66 +","Hauptschule","22","","",""
"FDP","1987","66 +","Realschule","10","","",""
"FDP","1987","66 +","(Fach-)Abitur","5","","",""
"FDP","1987","66 +","AkademikerIn","7","","",""
"Grüne","1987","17-34","(noch) kein Abschluss","26","","",""
"Grüne","1987","17-34","Hauptschule","82","0.0457019472510648","0.0360916057421995","0.0553122887599301"
"Grüne","1987","17-34","Realschule","66","0.0658586337169496","0.0501110363891896","0.0816062310447096"
"Grüne","1987","17-34","(Fach-)Abitur","102","0.210087156921107","0.175207533535765","0.244966780306449"
"Grüne","1987","17-34","AkademikerIn","41","0.184793053129284","0.133152013064977","0.23643409319359"
"Grüne","1987","35-65","(noch) kein Abschluss","6","","",""
"Grüne","1987","35-65","Hauptschule","64","0.0178953724315553","0.0134339903515438","0.0223567545115668"
"Grüne","1987","35-65","Realschule","11","","",""
"Grüne","1987","35-65","(Fach-)Abitur","7","","",""
"Grüne","1987","35-65","AkademikerIn","48","0.0957354014654001","0.0687596198685935","0.122711183062207"
"Grüne","1987","66 +","(noch) kein Abschluss","","","",""
"Grüne","1987","66 +","Hauptschule","3","","",""
"Grüne","1987","66 +","Realschule","","","",""
"Grüne","1987","66 +","(Fach-)Abitur","","","",""
"Grüne","1987","66 +","AkademikerIn","1","","",""
"Linke","1987","17-34","(noch) kein Abschluss","","","",""
"Linke","1987","17-34","Hauptschule","","","",""
"Linke","1987","17-34","Realschule","","","",""
"Linke","1987","17-34","(Fach-)Abitur","","","",""
"Linke","1987","17-34","AkademikerIn","","","",""
"Linke","1987","35-65","(noch) kein Abschluss","","","",""
"Linke","1987","35-65","Hauptschule","","","",""
"Linke","1987","35-65","Realschule","","","",""
"Linke","1987","35-65","(Fach-)Abitur","","","",""
"Linke","1987","35-65","AkademikerIn","","","",""
"Linke","1987","66 +","(noch) kein Abschluss","","","",""
"Linke","1987","66 +","Hauptschule","","","",""
"Linke","1987","66 +","Realschule","","","",""
"Linke","1987","66 +","(Fach-)Abitur","","","",""
"Linke","1987","66 +","AkademikerIn","","","",""
"Rechte","1987","17-34","(noch) kein Abschluss","","","",""
"Rechte","1987","17-34","Hauptschule","","","",""
"Rechte","1987","17-34","Realschule","","","",""
"Rechte","1987","17-34","(Fach-)Abitur","","","",""
"Rechte","1987","17-34","AkademikerIn","","","",""
"Rechte","1987","35-65","(noch) kein Abschluss","","","",""
"Rechte","1987","35-65","Hauptschule","","","",""
"Rechte","1987","35-65","Realschule","","","",""
"Rechte","1987","35-65","(Fach-)Abitur","","","",""
"Rechte","1987","35-65","AkademikerIn","","","",""
"Rechte","1987","66 +","(noch) kein Abschluss","","","",""
"Rechte","1987","66 +","Hauptschule","","","",""
"Rechte","1987","66 +","Realschule","","","",""
"Rechte","1987","66 +","(Fach-)Abitur","","","",""
"Rechte","1987","66 +","AkademikerIn","","","",""
"AfD","1987","17-34","(noch) kein Abschluss","","","",""
"AfD","1987","17-34","Hauptschule","","","",""
"AfD","1987","17-34","Realschule","","","",""
"AfD","1987","17-34","(Fach-)Abitur","","","",""
"AfD","1987","17-34","AkademikerIn","","","",""
"AfD","1987","35-65","(noch) kein Abschluss","","","",""
"AfD","1987","35-65","Hauptschule","","","",""
"AfD","1987","35-65","Realschule","","","",""
"AfD","1987","35-65","(Fach-)Abitur","","","",""
"AfD","1987","35-65","AkademikerIn","","","",""
"AfD","1987","66 +","(noch) kein Abschluss","","","",""
"AfD","1987","66 +","Hauptschule","","","",""
"AfD","1987","66 +","Realschule","","","",""
"AfD","1987","66 +","(Fach-)Abitur","","","",""
"AfD","1987","66 +","AkademikerIn","","","",""
"Andere","1987","17-34","(noch) kein Abschluss","2","","",""
"Andere","1987","17-34","Hauptschule","2","","",""
"Andere","1987","17-34","Realschule","5","","",""
"Andere","1987","17-34","(Fach-)Abitur","3","","",""
"Andere","1987","17-34","AkademikerIn","1","","",""
"Andere","1987","35-65","(noch) kein Abschluss","1","","",""
"Andere","1987","35-65","Hauptschule","12","","",""
"Andere","1987","35-65","Realschule","3","","",""
"Andere","1987","35-65","(Fach-)Abitur","1","","",""
"Andere","1987","35-65","AkademikerIn","1","","",""
"Andere","1987","66 +","(noch) kein Abschluss","","","",""
"Andere","1987","66 +","Hauptschule","5","","",""
"Andere","1987","66 +","Realschule","1","","",""
"Andere","1987","66 +","(Fach-)Abitur","","","",""
"Andere","1987","66 +","AkademikerIn","","","",""
"keine Parteineigung","1988","17-34","(noch) kein Abschluss","249","0.670776943376254","0.621474372964927","0.720079513787581"
"keine Parteineigung","1988","17-34","Hauptschule","1048","0.542262878362132","0.518900629643466","0.565625127080798"
"keine Parteineigung","1988","17-34","Realschule","480","0.518778049311288","0.486297029235239","0.551259069387337"
"keine Parteineigung","1988","17-34","(Fach-)Abitur","219","0.40817604154755","0.364657926393021","0.451694156702079"
"keine Parteineigung","1988","17-34","AkademikerIn","74","0.333779260842092","0.268588085574585","0.3989704361096"
"keine Parteineigung","1988","35-65","(noch) kein Abschluss","434","0.786816816710366","0.752209315607304","0.821424317813427"
"keine Parteineigung","1988","35-65","Hauptschule","1338","0.358340520183274","0.341773082776095","0.374907957590453"
"keine Parteineigung","1988","35-65","Realschule","184","0.292724361238255","0.256763149561079","0.328685572915431"
"keine Parteineigung","1988","35-65","(Fach-)Abitur","73","0.33698408479993","0.270810185344899","0.40315798425496"
"keine Parteineigung","1988","35-65","AkademikerIn","118","0.258430560449544","0.217338994396697","0.299522126502391"
"keine Parteineigung","1988","66 +","(noch) kein Abschluss","18","","",""
"keine Parteineigung","1988","66 +","Hauptschule","283","0.373184792505288","0.338570999640469","0.407798585370107"
"keine Parteineigung","1988","66 +","Realschule","53","0.295421954287562","0.224507385635603","0.366336522939522"
"keine Parteineigung","1988","66 +","(Fach-)Abitur","11","","",""
"keine Parteineigung","1988","66 +","AkademikerIn","14","","",""
"SPD","1988","17-34","(noch) kein Abschluss","54","0.166992990040231","0.127863082108927","0.206122897971535"
"SPD","1988","17-34","Hauptschule","408","0.243501434446847","0.223375481410378","0.263627387483315"
"SPD","1988","17-34","Realschule","212","0.234941881883946","0.207380969853757","0.262502793914135"
"SPD","1988","17-34","(Fach-)Abitur","110","0.22071516547647","0.183994186515714","0.257436144437227"
"SPD","1988","17-34","AkademikerIn","50","0.234919204795694","0.176310385330276","0.293528024261113"
"SPD","1988","35-65","(noch) kein Abschluss","90","0.189359836012985","0.156253208210139","0.222466463815831"
"SPD","1988","35-65","Hauptschule","1016","0.335588365902857","0.319273739481602","0.351902992324112"
"SPD","1988","35-65","Realschule","174","0.281114180123861","0.245585271400185","0.316643088847536"
"SPD","1988","35-65","(Fach-)Abitur","54","0.191112765677605","0.136068904001288","0.246156627353922"
"SPD","1988","35-65","AkademikerIn","123","0.279950094638978","0.237806996981494","0.322093192296461"
"SPD","1988","66 +","(noch) kein Abschluss","1","","",""
"SPD","1988","66 +","Hauptschule","240","0.332155820305983","0.298448365144118","0.365863275467847"
"SPD","1988","66 +","Realschule","21","","",""
"SPD","1988","66 +","(Fach-)Abitur","8","","",""
"SPD","1988","66 +","AkademikerIn","4","","",""
"CDU/CSU","1988","17-34","(noch) kein Abschluss","22","","",""
"CDU/CSU","1988","17-34","Hauptschule","213","0.160180084473086","0.142981251361141","0.177378917585032"
"CDU/CSU","1988","17-34","Realschule","153","0.172070258076633","0.147533578217456","0.19660693793581"
"CDU/CSU","1988","17-34","(Fach-)Abitur","76","0.173374721536064","0.13985524094613","0.206894202125997"
"CDU/CSU","1988","17-34","AkademikerIn","37","0.202322048594311","0.146784658968114","0.257859438220509"
"CDU/CSU","1988","35-65","(noch) kein Abschluss","10","","",""
"CDU/CSU","1988","35-65","Hauptschule","764","0.27313080918556","0.257736204281112","0.288525414090007"
"CDU/CSU","1988","35-65","Realschule","209","0.348906549365319","0.311237318103917","0.38657578062672"
"CDU/CSU","1988","35-65","(Fach-)Abitur","46","0.331046559207668","0.265165201536975","0.396927916878361"
"CDU/CSU","1988","35-65","AkademikerIn","121","0.296762244328162","0.25388170298562","0.339642785670704"
"CDU/CSU","1988","66 +","(noch) kein Abschluss","1","","",""
"CDU/CSU","1988","66 +","Hauptschule","200","0.257769883502701","0.226465667395092","0.28907409961031"
"CDU/CSU","1988","66 +","Realschule","74","0.499833609045965","0.42211598605484","0.577551232037089"
"CDU/CSU","1988","66 +","(Fach-)Abitur","19","","",""
"CDU/CSU","1988","66 +","AkademikerIn","33","0.5668804048893","0.435927123572368","0.697833686206232"
"FDP","1988","17-34","(noch) kein Abschluss","4","","",""
"FDP","1988","17-34","Hauptschule","10","","",""
"FDP","1988","17-34","Realschule","12","","",""
"FDP","1988","17-34","(Fach-)Abitur","14","","",""
"FDP","1988","17-34","AkademikerIn","12","","",""
"FDP","1988","35-65","(noch) kein Abschluss","","","",""
"FDP","1988","35-65","Hauptschule","49","0.0171456096011915","0.0126604683227812","0.0216307508796018"
"FDP","1988","35-65","Realschule","37","0.0625610803781991","0.0434214237017332","0.081700737054665"
"FDP","1988","35-65","(Fach-)Abitur","11","","",""
"FDP","1988","35-65","AkademikerIn","28","","",""
"FDP","1988","66 +","(noch) kein Abschluss","","","",""
"FDP","1988","66 +","Hauptschule","20","","",""
"FDP","1988","66 +","Realschule","8","","",""
"FDP","1988","66 +","(Fach-)Abitur","5","","",""
"FDP","1988","66 +","AkademikerIn","4","","",""
"Grüne","1988","17-34","(noch) kein Abschluss","17","","",""
"Grüne","1988","17-34","Hauptschule","59","0.0390799170702517","0.029992884382308","0.0481669497581954"
"Grüne","1988","17-34","Realschule","49","0.0550208654553829","0.040197699606985","0.0698440313037808"
"Grüne","1988","17-34","(Fach-)Abitur","70","0.162948776863516","0.130248485588241","0.195649068138791"
"Grüne","1988","17-34","AkademikerIn","27","","",""
"Grüne","1988","35-65","(noch) kein Abschluss","2","","",""
"Grüne","1988","35-65","Hauptschule","40","0.0119296075001827","0.00817847770595179","0.0156807372944137"
"Grüne","1988","35-65","Realschule","8","","",""
"Grüne","1988","35-65","(Fach-)Abitur","11","","",""
"Grüne","1988","35-65","AkademikerIn","40","0.0840511880319338","0.0580069067924611","0.110095469271407"
"Grüne","1988","66 +","(noch) kein Abschluss","","","",""
"Grüne","1988","66 +","Hauptschule","2","","",""
"Grüne","1988","66 +","Realschule","","","",""
"Grüne","1988","66 +","(Fach-)Abitur","","","",""
"Grüne","1988","66 +","AkademikerIn","","","",""
"Linke","1988","17-34","(noch) kein Abschluss","","","",""
"Linke","1988","17-34","Hauptschule","","","",""
"Linke","1988","17-34","Realschule","","","",""
"Linke","1988","17-34","(Fach-)Abitur","","","",""
"Linke","1988","17-34","AkademikerIn","","","",""
"Linke","1988","35-65","(noch) kein Abschluss","","","",""
"Linke","1988","35-65","Hauptschule","","","",""
"Linke","1988","35-65","Realschule","","","",""
"Linke","1988","35-65","(Fach-)Abitur","","","",""
"Linke","1988","35-65","AkademikerIn","","","",""
"Linke","1988","66 +","(noch) kein Abschluss","","","",""
"Linke","1988","66 +","Hauptschule","","","",""
"Linke","1988","66 +","Realschule","","","",""
"Linke","1988","66 +","(Fach-)Abitur","","","",""
"Linke","1988","66 +","AkademikerIn","","","",""
"Rechte","1988","17-34","(noch) kein Abschluss","","","",""
"Rechte","1988","17-34","Hauptschule","","","",""
"Rechte","1988","17-34","Realschule","","","",""
"Rechte","1988","17-34","(Fach-)Abitur","","","",""
"Rechte","1988","17-34","AkademikerIn","","","",""
