"pld0045","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Manchmal","2014","Hamburg","weiblich","","","",""
"Manchmal","2014","Niedersachsen","maennlich","","","",""
"Manchmal","2014","Niedersachsen","weiblich","","","",""
"Manchmal","2014","Bremen","maennlich","","","",""
"Manchmal","2014","Bremen","weiblich","","","",""
"Manchmal","2014","Nordrhein-Westfalen","maennlich","","","",""
"Manchmal","2014","Nordrhein-Westfalen","weiblich","","","",""
"Manchmal","2014","Hessen","maennlich","","","",""
"Manchmal","2014","Hessen","weiblich","","","",""
"Manchmal","2014","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Manchmal","2014","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Manchmal","2014","Baden-Wuerttemberg","maennlich","","","",""
"Manchmal","2014","Baden-Wuerttemberg","weiblich","","","",""
"Manchmal","2014","Bayern","maennlich","","","",""
"Manchmal","2014","Bayern","weiblich","","","",""
"Manchmal","2014","Berlin","maennlich","","","",""
"Manchmal","2014","Berlin","weiblich","","","",""
"Manchmal","2014","Brandenburg","maennlich","","","",""
"Manchmal","2014","Brandenburg","weiblich","","","",""
"Manchmal","2014","Mecklenburg-Vorpommern","maennlich","","","",""
"Manchmal","2014","Mecklenburg-Vorpommern","weiblich","","","",""
"Manchmal","2014","Sachsen","maennlich","","","",""
"Manchmal","2014","Sachsen","weiblich","","","",""
"Manchmal","2014","Sachsen-Anhalt","maennlich","","","",""
"Manchmal","2014","Sachsen-Anhalt","weiblich","","","",""
"Manchmal","2014","Thueringen","maennlich","","","",""
"Manchmal","2014","Thueringen","weiblich","","","",""
"Selten","2014","Schleswig-Holstein","maennlich","","","",""
"Selten","2014","Schleswig-Holstein","weiblich","","","",""
"Selten","2014","Hamburg","maennlich","","","",""
"Selten","2014","Hamburg","weiblich","","","",""
"Selten","2014","Niedersachsen","maennlich","","","",""
"Selten","2014","Niedersachsen","weiblich","","","",""
"Selten","2014","Bremen","maennlich","","","",""
"Selten","2014","Bremen","weiblich","","","",""
"Selten","2014","Nordrhein-Westfalen","maennlich","","","",""
"Selten","2014","Nordrhein-Westfalen","weiblich","","","",""
"Selten","2014","Hessen","maennlich","","","",""
"Selten","2014","Hessen","weiblich","","","",""
"Selten","2014","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Selten","2014","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Selten","2014","Baden-Wuerttemberg","maennlich","","","",""
"Selten","2014","Baden-Wuerttemberg","weiblich","","","",""
"Selten","2014","Bayern","maennlich","","","",""
"Selten","2014","Bayern","weiblich","","","",""
"Selten","2014","Berlin","maennlich","","","",""
"Selten","2014","Berlin","weiblich","","","",""
"Selten","2014","Brandenburg","maennlich","","","",""
"Selten","2014","Brandenburg","weiblich","","","",""
"Selten","2014","Mecklenburg-Vorpommern","maennlich","","","",""
"Selten","2014","Mecklenburg-Vorpommern","weiblich","","","",""
"Selten","2014","Sachsen","maennlich","","","",""
"Selten","2014","Sachsen","weiblich","","","",""
"Selten","2014","Sachsen-Anhalt","maennlich","","","",""
"Selten","2014","Sachsen-Anhalt","weiblich","","","",""
"Selten","2014","Thueringen","maennlich","","","",""
"Selten","2014","Thueringen","weiblich","","","",""
"Nie","2014","Schleswig-Holstein","maennlich","","","",""
"Nie","2014","Schleswig-Holstein","weiblich","","","",""
"Nie","2014","Hamburg","maennlich","","","",""
"Nie","2014","Hamburg","weiblich","","","",""
"Nie","2014","Niedersachsen","maennlich","","","",""
"Nie","2014","Niedersachsen","weiblich","","","",""
"Nie","2014","Bremen","maennlich","","","",""
"Nie","2014","Bremen","weiblich","","","",""
"Nie","2014","Nordrhein-Westfalen","maennlich","","","",""
"Nie","2014","Nordrhein-Westfalen","weiblich","","","",""
"Nie","2014","Hessen","maennlich","","","",""
"Nie","2014","Hessen","weiblich","","","",""
"Nie","2014","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Nie","2014","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Nie","2014","Baden-Wuerttemberg","maennlich","","","",""
"Nie","2014","Baden-Wuerttemberg","weiblich","","","",""
"Nie","2014","Bayern","maennlich","","","",""
"Nie","2014","Bayern","weiblich","","","",""
"Nie","2014","Berlin","maennlich","","","",""
"Nie","2014","Berlin","weiblich","","","",""
"Nie","2014","Brandenburg","maennlich","","","",""
"Nie","2014","Brandenburg","weiblich","","","",""
"Nie","2014","Mecklenburg-Vorpommern","maennlich","","","",""
"Nie","2014","Mecklenburg-Vorpommern","weiblich","","","",""
"Nie","2014","Sachsen","maennlich","","","",""
"Nie","2014","Sachsen","weiblich","","","",""
"Nie","2014","Sachsen-Anhalt","maennlich","","","",""
"Nie","2014","Sachsen-Anhalt","weiblich","","","",""
"Nie","2014","Thueringen","maennlich","","","",""
"Nie","2014","Thueringen","weiblich","","","",""
"Sehr oft","2015","Schleswig-Holstein","maennlich","","","",""
"Sehr oft","2015","Schleswig-Holstein","weiblich","","","",""
"Sehr oft","2015","Hamburg","maennlich","","","",""
"Sehr oft","2015","Hamburg","weiblich","","","",""
"Sehr oft","2015","Niedersachsen","maennlich","","","",""
"Sehr oft","2015","Niedersachsen","weiblich","","","",""
"Sehr oft","2015","Bremen","maennlich","","","",""
"Sehr oft","2015","Bremen","weiblich","","","",""
"Sehr oft","2015","Nordrhein-Westfalen","maennlich","","","",""
"Sehr oft","2015","Nordrhein-Westfalen","weiblich","","","",""
"Sehr oft","2015","Hessen","maennlich","","","",""
"Sehr oft","2015","Hessen","weiblich","","","",""
"Sehr oft","2015","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Sehr oft","2015","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Sehr oft","2015","Baden-Wuerttemberg","maennlich","","","",""
"Sehr oft","2015","Baden-Wuerttemberg","weiblich","","","",""
"Sehr oft","2015","Bayern","maennlich","","","",""
"Sehr oft","2015","Bayern","weiblich","","","",""
"Sehr oft","2015","Berlin","maennlich","","","",""
"Sehr oft","2015","Berlin","weiblich","","","",""
"Sehr oft","2015","Brandenburg","maennlich","","","",""
"Sehr oft","2015","Brandenburg","weiblich","","","",""
"Sehr oft","2015","Mecklenburg-Vorpommern","maennlich","","","",""
"Sehr oft","2015","Mecklenburg-Vorpommern","weiblich","","","",""
"Sehr oft","2015","Sachsen","maennlich","","","",""
"Sehr oft","2015","Sachsen","weiblich","","","",""
"Sehr oft","2015","Sachsen-Anhalt","maennlich","","","",""
"Sehr oft","2015","Sachsen-Anhalt","weiblich","","","",""
"Sehr oft","2015","Thueringen","maennlich","","","",""
"Sehr oft","2015","Thueringen","weiblich","","","",""
"Oft","2015","Schleswig-Holstein","maennlich","","","",""
"Oft","2015","Schleswig-Holstein","weiblich","","","",""
"Oft","2015","Hamburg","maennlich","","","",""
"Oft","2015","Hamburg","weiblich","","","",""
"Oft","2015","Niedersachsen","maennlich","","","",""
"Oft","2015","Niedersachsen","weiblich","","","",""
"Oft","2015","Bremen","maennlich","","","",""
"Oft","2015","Bremen","weiblich","","","",""
"Oft","2015","Nordrhein-Westfalen","maennlich","","","",""
"Oft","2015","Nordrhein-Westfalen","weiblich","","","",""
"Oft","2015","Hessen","maennlich","","","",""
"Oft","2015","Hessen","weiblich","","","",""
"Oft","2015","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Oft","2015","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Oft","2015","Baden-Wuerttemberg","maennlich","","","",""
"Oft","2015","Baden-Wuerttemberg","weiblich","","","",""
"Oft","2015","Bayern","maennlich","","","",""
"Oft","2015","Bayern","weiblich","","","",""
"Oft","2015","Berlin","maennlich","","","",""
"Oft","2015","Berlin","weiblich","","","",""
"Oft","2015","Brandenburg","maennlich","","","",""
"Oft","2015","Brandenburg","weiblich","","","",""
"Oft","2015","Mecklenburg-Vorpommern","maennlich","","","",""
"Oft","2015","Mecklenburg-Vorpommern","weiblich","","","",""
"Oft","2015","Sachsen","maennlich","","","",""
"Oft","2015","Sachsen","weiblich","","","",""
"Oft","2015","Sachsen-Anhalt","maennlich","","","",""
"Oft","2015","Sachsen-Anhalt","weiblich","","","",""
"Oft","2015","Thueringen","maennlich","","","",""
"Oft","2015","Thueringen","weiblich","","","",""
"Manchmal","2015","Schleswig-Holstein","maennlich","","","",""
"Manchmal","2015","Schleswig-Holstein","weiblich","","","",""
"Manchmal","2015","Hamburg","maennlich","","","",""
"Manchmal","2015","Hamburg","weiblich","","","",""
"Manchmal","2015","Niedersachsen","maennlich","","","",""
"Manchmal","2015","Niedersachsen","weiblich","","","",""
"Manchmal","2015","Bremen","maennlich","","","",""
"Manchmal","2015","Bremen","weiblich","","","",""
"Manchmal","2015","Nordrhein-Westfalen","maennlich","","","",""
"Manchmal","2015","Nordrhein-Westfalen","weiblich","","","",""
"Manchmal","2015","Hessen","maennlich","","","",""
"Manchmal","2015","Hessen","weiblich","","","",""
"Manchmal","2015","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Manchmal","2015","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Manchmal","2015","Baden-Wuerttemberg","maennlich","","","",""
"Manchmal","2015","Baden-Wuerttemberg","weiblich","","","",""
"Manchmal","2015","Bayern","maennlich","","","",""
"Manchmal","2015","Bayern","weiblich","","","",""
"Manchmal","2015","Berlin","maennlich","","","",""
"Manchmal","2015","Berlin","weiblich","","","",""
"Manchmal","2015","Brandenburg","maennlich","","","",""
"Manchmal","2015","Brandenburg","weiblich","","","",""
"Manchmal","2015","Mecklenburg-Vorpommern","maennlich","","","",""
"Manchmal","2015","Mecklenburg-Vorpommern","weiblich","","","",""
"Manchmal","2015","Sachsen","maennlich","","","",""
"Manchmal","2015","Sachsen","weiblich","","","",""
"Manchmal","2015","Sachsen-Anhalt","maennlich","","","",""
"Manchmal","2015","Sachsen-Anhalt","weiblich","","","",""
"Manchmal","2015","Thueringen","maennlich","","","",""
"Manchmal","2015","Thueringen","weiblich","","","",""
"Selten","2015","Schleswig-Holstein","maennlich","","","",""
"Selten","2015","Schleswig-Holstein","weiblich","","","",""
"Selten","2015","Hamburg","maennlich","","","",""
"Selten","2015","Hamburg","weiblich","","","",""
"Selten","2015","Niedersachsen","maennlich","","","",""
"Selten","2015","Niedersachsen","weiblich","","","",""
"Selten","2015","Bremen","maennlich","","","",""
"Selten","2015","Bremen","weiblich","","","",""
"Selten","2015","Nordrhein-Westfalen","maennlich","","","",""
"Selten","2015","Nordrhein-Westfalen","weiblich","","","",""
"Selten","2015","Hessen","maennlich","","","",""
"Selten","2015","Hessen","weiblich","","","",""
"Selten","2015","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Selten","2015","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Selten","2015","Baden-Wuerttemberg","maennlich","","","",""
"Selten","2015","Baden-Wuerttemberg","weiblich","","","",""
"Selten","2015","Bayern","maennlich","","","",""
"Selten","2015","Bayern","weiblich","","","",""
"Selten","2015","Berlin","maennlich","","","",""
"Selten","2015","Berlin","weiblich","","","",""
"Selten","2015","Brandenburg","maennlich","","","",""
"Selten","2015","Brandenburg","weiblich","","","",""
"Selten","2015","Mecklenburg-Vorpommern","maennlich","","","",""
"Selten","2015","Mecklenburg-Vorpommern","weiblich","","","",""
"Selten","2015","Sachsen","maennlich","","","",""
"Selten","2015","Sachsen","weiblich","","","",""
"Selten","2015","Sachsen-Anhalt","maennlich","","","",""
"Selten","2015","Sachsen-Anhalt","weiblich","","","",""
"Selten","2015","Thueringen","maennlich","","","",""
"Selten","2015","Thueringen","weiblich","","","",""
"Nie","2015","Schleswig-Holstein","maennlich","","","",""
"Nie","2015","Schleswig-Holstein","weiblich","","","",""
"Nie","2015","Hamburg","maennlich","","","",""
"Nie","2015","Hamburg","weiblich","","","",""
"Nie","2015","Niedersachsen","maennlich","","","",""
"Nie","2015","Niedersachsen","weiblich","","","",""
"Nie","2015","Bremen","maennlich","","","",""
"Nie","2015","Bremen","weiblich","","","",""
"Nie","2015","Nordrhein-Westfalen","maennlich","","","",""
"Nie","2015","Nordrhein-Westfalen","weiblich","","","",""
"Nie","2015","Hessen","maennlich","","","",""
"Nie","2015","Hessen","weiblich","","","",""
"Nie","2015","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Nie","2015","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Nie","2015","Baden-Wuerttemberg","maennlich","","","",""
"Nie","2015","Baden-Wuerttemberg","weiblich","","","",""
"Nie","2015","Bayern","maennlich","","","",""
"Nie","2015","Bayern","weiblich","","","",""
"Nie","2015","Berlin","maennlich","","","",""
"Nie","2015","Berlin","weiblich","","","",""
"Nie","2015","Brandenburg","maennlich","","","",""
"Nie","2015","Brandenburg","weiblich","","","",""
"Nie","2015","Mecklenburg-Vorpommern","maennlich","","","",""
"Nie","2015","Mecklenburg-Vorpommern","weiblich","","","",""
"Nie","2015","Sachsen","maennlich","","","",""
"Nie","2015","Sachsen","weiblich","","","",""
"Nie","2015","Sachsen-Anhalt","maennlich","","","",""
"Nie","2015","Sachsen-Anhalt","weiblich","","","",""
"Nie","2015","Thueringen","maennlich","","","",""
"Nie","2015","Thueringen","weiblich","","","",""
"Sehr oft","2016","Schleswig-Holstein","maennlich","","","",""
"Sehr oft","2016","Schleswig-Holstein","weiblich","","","",""
"Sehr oft","2016","Hamburg","maennlich","","","",""
"Sehr oft","2016","Hamburg","weiblich","","","",""
"Sehr oft","2016","Niedersachsen","maennlich","","","",""
"Sehr oft","2016","Niedersachsen","weiblich","","","",""
"Sehr oft","2016","Bremen","maennlich","","","",""
"Sehr oft","2016","Bremen","weiblich","","","",""
"Sehr oft","2016","Nordrhein-Westfalen","maennlich","","","",""
"Sehr oft","2016","Nordrhein-Westfalen","weiblich","","","",""
"Sehr oft","2016","Hessen","maennlich","","","",""
"Sehr oft","2016","Hessen","weiblich","","","",""
"Sehr oft","2016","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Sehr oft","2016","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Sehr oft","2016","Baden-Wuerttemberg","maennlich","","","",""
"Sehr oft","2016","Baden-Wuerttemberg","weiblich","","","",""
"Sehr oft","2016","Bayern","maennlich","","","",""
"Sehr oft","2016","Bayern","weiblich","","","",""
"Sehr oft","2016","Berlin","maennlich","","","",""
"Sehr oft","2016","Berlin","weiblich","","","",""
"Sehr oft","2016","Brandenburg","maennlich","","","",""
"Sehr oft","2016","Brandenburg","weiblich","","","",""
"Sehr oft","2016","Mecklenburg-Vorpommern","maennlich","","","",""
"Sehr oft","2016","Mecklenburg-Vorpommern","weiblich","","","",""
"Sehr oft","2016","Sachsen","maennlich","","","",""
"Sehr oft","2016","Sachsen","weiblich","","","",""
"Sehr oft","2016","Sachsen-Anhalt","maennlich","","","",""
"Sehr oft","2016","Sachsen-Anhalt","weiblich","","","",""
"Sehr oft","2016","Thueringen","maennlich","","","",""
"Sehr oft","2016","Thueringen","weiblich","","","",""
"Oft","2016","Schleswig-Holstein","maennlich","","","",""
"Oft","2016","Schleswig-Holstein","weiblich","","","",""
"Oft","2016","Hamburg","maennlich","","","",""
"Oft","2016","Hamburg","weiblich","","","",""
"Oft","2016","Niedersachsen","maennlich","","","",""
"Oft","2016","Niedersachsen","weiblich","","","",""
"Oft","2016","Bremen","maennlich","","","",""
"Oft","2016","Bremen","weiblich","","","",""
"Oft","2016","Nordrhein-Westfalen","maennlich","","","",""
"Oft","2016","Nordrhein-Westfalen","weiblich","","","",""
"Oft","2016","Hessen","maennlich","","","",""
"Oft","2016","Hessen","weiblich","","","",""
"Oft","2016","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Oft","2016","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Oft","2016","Baden-Wuerttemberg","maennlich","","","",""
"Oft","2016","Baden-Wuerttemberg","weiblich","","","",""
"Oft","2016","Bayern","maennlich","","","",""
"Oft","2016","Bayern","weiblich","","","",""
"Oft","2016","Berlin","maennlich","","","",""
"Oft","2016","Berlin","weiblich","","","",""
"Oft","2016","Brandenburg","maennlich","","","",""
"Oft","2016","Brandenburg","weiblich","","","",""
"Oft","2016","Mecklenburg-Vorpommern","maennlich","","","",""
"Oft","2016","Mecklenburg-Vorpommern","weiblich","","","",""
"Oft","2016","Sachsen","maennlich","","","",""
"Oft","2016","Sachsen","weiblich","","","",""
"Oft","2016","Sachsen-Anhalt","maennlich","","","",""
"Oft","2016","Sachsen-Anhalt","weiblich","","","",""
"Oft","2016","Thueringen","maennlich","","","",""
"Oft","2016","Thueringen","weiblich","","","",""
"Manchmal","2016","Schleswig-Holstein","maennlich","","","",""
"Manchmal","2016","Schleswig-Holstein","weiblich","","","",""
"Manchmal","2016","Hamburg","maennlich","","","",""
"Manchmal","2016","Hamburg","weiblich","","","",""
"Manchmal","2016","Niedersachsen","maennlich","","","",""
"Manchmal","2016","Niedersachsen","weiblich","","","",""
"Manchmal","2016","Bremen","maennlich","","","",""
"Manchmal","2016","Bremen","weiblich","","","",""
"Manchmal","2016","Nordrhein-Westfalen","maennlich","","","",""
"Manchmal","2016","Nordrhein-Westfalen","weiblich","","","",""
"Manchmal","2016","Hessen","maennlich","","","",""
"Manchmal","2016","Hessen","weiblich","","","",""
"Manchmal","2016","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Manchmal","2016","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Manchmal","2016","Baden-Wuerttemberg","maennlich","","","",""
"Manchmal","2016","Baden-Wuerttemberg","weiblich","","","",""
"Manchmal","2016","Bayern","maennlich","","","",""
"Manchmal","2016","Bayern","weiblich","","","",""
"Manchmal","2016","Berlin","maennlich","","","",""
"Manchmal","2016","Berlin","weiblich","","","",""
"Manchmal","2016","Brandenburg","maennlich","","","",""
"Manchmal","2016","Brandenburg","weiblich","","","",""
"Manchmal","2016","Mecklenburg-Vorpommern","maennlich","","","",""
"Manchmal","2016","Mecklenburg-Vorpommern","weiblich","","","",""
"Manchmal","2016","Sachsen","maennlich","","","",""
"Manchmal","2016","Sachsen","weiblich","","","",""
"Manchmal","2016","Sachsen-Anhalt","maennlich","","","",""
"Manchmal","2016","Sachsen-Anhalt","weiblich","","","",""
"Manchmal","2016","Thueringen","maennlich","","","",""
"Manchmal","2016","Thueringen","weiblich","","","",""
"Selten","2016","Schleswig-Holstein","maennlich","","","",""
"Selten","2016","Schleswig-Holstein","weiblich","","","",""
"Selten","2016","Hamburg","maennlich","","","",""
"Selten","2016","Hamburg","weiblich","","","",""
"Selten","2016","Niedersachsen","maennlich","","","",""
"Selten","2016","Niedersachsen","weiblich","","","",""
"Selten","2016","Bremen","maennlich","","","",""
"Selten","2016","Bremen","weiblich","","","",""
"Selten","2016","Nordrhein-Westfalen","maennlich","","","",""
"Selten","2016","Nordrhein-Westfalen","weiblich","","","",""
"Selten","2016","Hessen","maennlich","","","",""
"Selten","2016","Hessen","weiblich","","","",""
"Selten","2016","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Selten","2016","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Selten","2016","Baden-Wuerttemberg","maennlich","","","",""
"Selten","2016","Baden-Wuerttemberg","weiblich","","","",""
"Selten","2016","Bayern","maennlich","","","",""
"Selten","2016","Bayern","weiblich","","","",""
"Selten","2016","Berlin","maennlich","","","",""
"Selten","2016","Berlin","weiblich","","","",""
"Selten","2016","Brandenburg","maennlich","","","",""
"Selten","2016","Brandenburg","weiblich","","","",""
"Selten","2016","Mecklenburg-Vorpommern","maennlich","","","",""
"Selten","2016","Mecklenburg-Vorpommern","weiblich","","","",""
"Selten","2016","Sachsen","maennlich","","","",""
"Selten","2016","Sachsen","weiblich","","","",""
"Selten","2016","Sachsen-Anhalt","maennlich","","","",""
"Selten","2016","Sachsen-Anhalt","weiblich","","","",""
"Selten","2016","Thueringen","maennlich","","","",""
"Selten","2016","Thueringen","weiblich","","","",""
"Nie","2016","Schleswig-Holstein","maennlich","","","",""
"Nie","2016","Schleswig-Holstein","weiblich","","","",""
"Nie","2016","Hamburg","maennlich","","","",""
"Nie","2016","Hamburg","weiblich","","","",""
"Nie","2016","Niedersachsen","maennlich","","","",""
"Nie","2016","Niedersachsen","weiblich","","","",""
"Nie","2016","Bremen","maennlich","","","",""
"Nie","2016","Bremen","weiblich","","","",""
"Nie","2016","Nordrhein-Westfalen","maennlich","","","",""
"Nie","2016","Nordrhein-Westfalen","weiblich","","","",""
"Nie","2016","Hessen","maennlich","","","",""
"Nie","2016","Hessen","weiblich","","","",""
"Nie","2016","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Nie","2016","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Nie","2016","Baden-Wuerttemberg","maennlich","","","",""
"Nie","2016","Baden-Wuerttemberg","weiblich","","","",""
"Nie","2016","Bayern","maennlich","","","",""
"Nie","2016","Bayern","weiblich","","","",""
"Nie","2016","Berlin","maennlich","","","",""
"Nie","2016","Berlin","weiblich","","","",""
"Nie","2016","Brandenburg","maennlich","","","",""
"Nie","2016","Brandenburg","weiblich","","","",""
"Nie","2016","Mecklenburg-Vorpommern","maennlich","","","",""
"Nie","2016","Mecklenburg-Vorpommern","weiblich","","","",""
"Nie","2016","Sachsen","maennlich","","","",""
"Nie","2016","Sachsen","weiblich","","","",""
"Nie","2016","Sachsen-Anhalt","maennlich","","","",""
"Nie","2016","Sachsen-Anhalt","weiblich","","","",""
"Nie","2016","Thueringen","maennlich","","","",""
"Nie","2016","Thueringen","weiblich","","","",""
"Sehr oft","2017","Schleswig-Holstein","maennlich","","","",""
"Sehr oft","2017","Schleswig-Holstein","weiblich","","","",""
"Sehr oft","2017","Hamburg","maennlich","","","",""
"Sehr oft","2017","Hamburg","weiblich","","","",""
"Sehr oft","2017","Niedersachsen","maennlich","","","",""
"Sehr oft","2017","Niedersachsen","weiblich","","","",""
"Sehr oft","2017","Bremen","maennlich","","","",""
"Sehr oft","2017","Bremen","weiblich","","","",""
"Sehr oft","2017","Nordrhein-Westfalen","maennlich","","","",""
"Sehr oft","2017","Nordrhein-Westfalen","weiblich","","","",""
"Sehr oft","2017","Hessen","maennlich","","","",""
"Sehr oft","2017","Hessen","weiblich","","","",""
"Sehr oft","2017","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Sehr oft","2017","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Sehr oft","2017","Baden-Wuerttemberg","maennlich","","","",""
"Sehr oft","2017","Baden-Wuerttemberg","weiblich","","","",""
"Sehr oft","2017","Bayern","maennlich","","","",""
"Sehr oft","2017","Bayern","weiblich","","","",""
"Sehr oft","2017","Berlin","maennlich","","","",""
"Sehr oft","2017","Berlin","weiblich","","","",""
"Sehr oft","2017","Brandenburg","maennlich","","","",""
"Sehr oft","2017","Brandenburg","weiblich","","","",""
"Sehr oft","2017","Mecklenburg-Vorpommern","maennlich","","","",""
"Sehr oft","2017","Mecklenburg-Vorpommern","weiblich","","","",""
"Sehr oft","2017","Sachsen","maennlich","","","",""
"Sehr oft","2017","Sachsen","weiblich","","","",""
"Sehr oft","2017","Sachsen-Anhalt","maennlich","","","",""
"Sehr oft","2017","Sachsen-Anhalt","weiblich","","","",""
"Sehr oft","2017","Thueringen","maennlich","","","",""
"Sehr oft","2017","Thueringen","weiblich","","","",""
"Oft","2017","Schleswig-Holstein","maennlich","","","",""
"Oft","2017","Schleswig-Holstein","weiblich","","","",""
"Oft","2017","Hamburg","maennlich","","","",""
"Oft","2017","Hamburg","weiblich","","","",""
"Oft","2017","Niedersachsen","maennlich","","","",""
"Oft","2017","Niedersachsen","weiblich","","","",""
"Oft","2017","Bremen","maennlich","","","",""
"Oft","2017","Bremen","weiblich","","","",""
"Oft","2017","Nordrhein-Westfalen","maennlich","","","",""
"Oft","2017","Nordrhein-Westfalen","weiblich","","","",""
"Oft","2017","Hessen","maennlich","","","",""
"Oft","2017","Hessen","weiblich","","","",""
"Oft","2017","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Oft","2017","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Oft","2017","Baden-Wuerttemberg","maennlich","","","",""
"Oft","2017","Baden-Wuerttemberg","weiblich","","","",""
"Oft","2017","Bayern","maennlich","","","",""
"Oft","2017","Bayern","weiblich","","","",""
"Oft","2017","Berlin","maennlich","","","",""
"Oft","2017","Berlin","weiblich","","","",""
"Oft","2017","Brandenburg","maennlich","","","",""
"Oft","2017","Brandenburg","weiblich","","","",""
"Oft","2017","Mecklenburg-Vorpommern","maennlich","","","",""
"Oft","2017","Mecklenburg-Vorpommern","weiblich","","","",""
"Oft","2017","Sachsen","maennlich","","","",""
"Oft","2017","Sachsen","weiblich","","","",""
"Oft","2017","Sachsen-Anhalt","maennlich","","","",""
"Oft","2017","Sachsen-Anhalt","weiblich","","","",""
"Oft","2017","Thueringen","maennlich","","","",""
"Oft","2017","Thueringen","weiblich","","","",""
"Manchmal","2017","Schleswig-Holstein","maennlich","","","",""
"Manchmal","2017","Schleswig-Holstein","weiblich","","","",""
"Manchmal","2017","Hamburg","maennlich","","","",""
"Manchmal","2017","Hamburg","weiblich","","","",""
"Manchmal","2017","Niedersachsen","maennlich","","","",""
"Manchmal","2017","Niedersachsen","weiblich","","","",""
"Manchmal","2017","Bremen","maennlich","","","",""
"Manchmal","2017","Bremen","weiblich","","","",""
"Manchmal","2017","Nordrhein-Westfalen","maennlich","","","",""
"Manchmal","2017","Nordrhein-Westfalen","weiblich","","","",""
"Manchmal","2017","Hessen","maennlich","","","",""
"Manchmal","2017","Hessen","weiblich","","","",""
"Manchmal","2017","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Manchmal","2017","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Manchmal","2017","Baden-Wuerttemberg","maennlich","","","",""
"Manchmal","2017","Baden-Wuerttemberg","weiblich","","","",""
"Manchmal","2017","Bayern","maennlich","","","",""
"Manchmal","2017","Bayern","weiblich","","","",""
"Manchmal","2017","Berlin","maennlich","","","",""
"Manchmal","2017","Berlin","weiblich","","","",""
"Manchmal","2017","Brandenburg","maennlich","","","",""
"Manchmal","2017","Brandenburg","weiblich","","","",""
"Manchmal","2017","Mecklenburg-Vorpommern","maennlich","","","",""
"Manchmal","2017","Mecklenburg-Vorpommern","weiblich","","","",""
"Manchmal","2017","Sachsen","maennlich","","","",""
"Manchmal","2017","Sachsen","weiblich","","","",""
"Manchmal","2017","Sachsen-Anhalt","maennlich","","","",""
"Manchmal","2017","Sachsen-Anhalt","weiblich","","","",""
"Manchmal","2017","Thueringen","maennlich","","","",""
"Manchmal","2017","Thueringen","weiblich","","","",""
"Selten","2017","Schleswig-Holstein","maennlich","","","",""
"Selten","2017","Schleswig-Holstein","weiblich","","","",""
"Selten","2017","Hamburg","maennlich","","","",""
"Selten","2017","Hamburg","weiblich","","","",""
"Selten","2017","Niedersachsen","maennlich","","","",""
"Selten","2017","Niedersachsen","weiblich","","","",""
"Selten","2017","Bremen","maennlich","","","",""
"Selten","2017","Bremen","weiblich","","","",""
"Selten","2017","Nordrhein-Westfalen","maennlich","","","",""
"Selten","2017","Nordrhein-Westfalen","weiblich","","","",""
"Selten","2017","Hessen","maennlich","","","",""
"Selten","2017","Hessen","weiblich","","","",""
"Selten","2017","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Selten","2017","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Selten","2017","Baden-Wuerttemberg","maennlich","","","",""
"Selten","2017","Baden-Wuerttemberg","weiblich","","","",""
"Selten","2017","Bayern","maennlich","","","",""
"Selten","2017","Bayern","weiblich","","","",""
"Selten","2017","Berlin","maennlich","","","",""
"Selten","2017","Berlin","weiblich","","","",""
"Selten","2017","Brandenburg","maennlich","","","",""
"Selten","2017","Brandenburg","weiblich","","","",""
