"hlf0094","year","bula_h","quintil","n","percent","lower_confidence_percent","upper_confidence_percent"
"Viel zu hoch","1995","Baden-Wuerttemberg","4","5","0.0219812417946512","-0.000527643751642395","0.0444901273409448"
"Viel zu hoch","1995","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Viel zu hoch","1995","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Viel zu hoch","1995","Bayern","2","5","0.0163042949220774","0.00114209939488373","0.031466490449271"
"Viel zu hoch","1995","Bayern","3","8","0.0241168948852453","0.0041158139894482","0.0441179757810423"
"Viel zu hoch","1995","Bayern","4","","","",""
"Viel zu hoch","1995","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Viel zu hoch","1995","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Viel zu hoch","1995","Saarland","2","","","",""
"Viel zu hoch","1995","Saarland","3","","","",""
"Viel zu hoch","1995","Saarland","4","","","",""
"Viel zu hoch","1995","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Viel zu hoch","1995","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Viel zu hoch","1995","Berlin","2","","","",""
"Viel zu hoch","1995","Berlin","3","","","",""
"Viel zu hoch","1995","Berlin","4","","","",""
"Viel zu hoch","1995","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Viel zu hoch","1995","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Viel zu hoch","1995","Brandenburg","2","3","","",""
"Viel zu hoch","1995","Brandenburg","3","","","",""
"Viel zu hoch","1995","Brandenburg","4","","","",""
"Viel zu hoch","1995","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Viel zu hoch","1995","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Viel zu hoch","1995","Mecklenburg-Vorpommern","2","","","",""
"Viel zu hoch","1995","Mecklenburg-Vorpommern","3","","","",""
"Viel zu hoch","1995","Mecklenburg-Vorpommern","4","","","",""
"Viel zu hoch","1995","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Viel zu hoch","1995","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Viel zu hoch","1995","Sachsen","2","5","0.0426077637327092","0.00891024922730255","0.0763052782381159"
"Viel zu hoch","1995","Sachsen","3","","","",""
"Viel zu hoch","1995","Sachsen","4","","","",""
"Viel zu hoch","1995","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Viel zu hoch","1995","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Viel zu hoch","1995","Sachsen-Anhalt","2","11","","",""
"Viel zu hoch","1995","Sachsen-Anhalt","3","","","",""
"Viel zu hoch","1995","Sachsen-Anhalt","4","","","",""
"Viel zu hoch","1995","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Viel zu hoch","1995","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Viel zu hoch","1995","Thueringen","2","","","",""
"Viel zu hoch","1995","Thueringen","3","","","",""
"Viel zu hoch","1995","Thueringen","4","","","",""
"Viel zu hoch","1995","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","1996","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","1996","Schleswig-Holstein","2","12","","",""
"Sehr guenstig","1996","Schleswig-Holstein","3","2","","",""
"Sehr guenstig","1996","Schleswig-Holstein","4","12","","",""
"Sehr guenstig","1996","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","1996","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","1996","Hamburg","2","","","",""
"Sehr guenstig","1996","Hamburg","3","","","",""
"Sehr guenstig","1996","Hamburg","4","4","0.737327672256731","0.38519210420895","1.08946324030451"
"Sehr guenstig","1996","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","1996","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","1996","Niedersachsen","2","29","","",""
"Sehr guenstig","1996","Niedersachsen","3","24","","",""
"Sehr guenstig","1996","Niedersachsen","4","26","","",""
"Sehr guenstig","1996","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","1996","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","1996","Bremen","2","1","","",""
"Sehr guenstig","1996","Bremen","3","","","",""
"Sehr guenstig","1996","Bremen","4","5","1","1","1"
"Sehr guenstig","1996","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","1996","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","1996","Nordrhein-Westfalen","2","39","0.12040005354806","0.0844624799629719","0.156337627133147"
"Sehr guenstig","1996","Nordrhein-Westfalen","3","48","0.219545137782851","0.168336050273526","0.270754225292177"
"Sehr guenstig","1996","Nordrhein-Westfalen","4","38","0.141828976685066","0.0962435273720906","0.187414425998042"
"Sehr guenstig","1996","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","1996","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","1996","Hessen","2","15","","",""
"Sehr guenstig","1996","Hessen","3","12","","",""
"Sehr guenstig","1996","Hessen","4","9","0.145011777237648","0.0642383770977338","0.225785177377563"
"Sehr guenstig","1996","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","1996","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","1996","Rheinland-Pfalz,Saarland","2","10","","",""
"Sehr guenstig","1996","Rheinland-Pfalz,Saarland","3","10","","",""
"Sehr guenstig","1996","Rheinland-Pfalz,Saarland","4","16","","",""
"Sehr guenstig","1996","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","1996","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","1996","Baden-Wuerttemberg","2","39","0.202930044765116","0.153175515068896","0.252684574461336"
"Sehr guenstig","1996","Baden-Wuerttemberg","3","48","0.215254701460245","0.164307683270605","0.266201719649884"
"Sehr guenstig","1996","Baden-Wuerttemberg","4","19","","",""
"Sehr guenstig","1996","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","1996","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","1996","Bayern","2","43","0.191380886357325","0.142519059590275","0.240242713124374"
"Sehr guenstig","1996","Bayern","3","31","0.114770555476803","0.0732142396014434","0.156326871352163"
"Sehr guenstig","1996","Bayern","4","24","","",""
"Sehr guenstig","1996","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","1996","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","1996","Saarland","2","","","",""
"Sehr guenstig","1996","Saarland","3","","","",""
"Sehr guenstig","1996","Saarland","4","","","",""
"Sehr guenstig","1996","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","1996","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","1996","Berlin","2","","","",""
"Sehr guenstig","1996","Berlin","3","","","",""
"Sehr guenstig","1996","Berlin","4","","","",""
"Sehr guenstig","1996","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","1996","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","1996","Brandenburg","2","","","",""
"Sehr guenstig","1996","Brandenburg","3","12","","",""
"Sehr guenstig","1996","Brandenburg","4","2","","",""
"Sehr guenstig","1996","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","1996","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","1996","Mecklenburg-Vorpommern","2","10","","",""
"Sehr guenstig","1996","Mecklenburg-Vorpommern","3","4","0.141825711761715","0.00772636812083563","0.275925055402594"
"Sehr guenstig","1996","Mecklenburg-Vorpommern","4","","","",""
"Sehr guenstig","1996","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","1996","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","1996","Sachsen","2","15","","",""
"Sehr guenstig","1996","Sachsen","3","2","","",""
"Sehr guenstig","1996","Sachsen","4","6","0.245132002529141","0.10054004213262","0.389723962925662"
"Sehr guenstig","1996","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","1996","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","1996","Sachsen-Anhalt","2","11","","",""
"Sehr guenstig","1996","Sachsen-Anhalt","3","","","",""
"Sehr guenstig","1996","Sachsen-Anhalt","4","","","",""
"Sehr guenstig","1996","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Sehr guenstig","1996","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Sehr guenstig","1996","Thueringen","2","10","","",""
"Sehr guenstig","1996","Thueringen","3","4","0.0786304934947047","0.0141804658818653","0.143080521107544"
"Sehr guenstig","1996","Thueringen","4","5","0.186001482985264","-0.00465786783563901","0.376660833806166"
"Sehr guenstig","1996","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","1996","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","1996","Schleswig-Holstein","2","26","","",""
"Guenstig","1996","Schleswig-Holstein","3","18","","",""
"Guenstig","1996","Schleswig-Holstein","4","6","0.282916661494241","0.118984875564886","0.446848447423595"
"Guenstig","1996","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","1996","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","1996","Hamburg","2","3","","",""
"Guenstig","1996","Hamburg","3","10","","",""
"Guenstig","1996","Hamburg","4","","","",""
"Guenstig","1996","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","1996","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","1996","Niedersachsen","2","49","0.246429804171367","0.182583238792371","0.310276369550364"
"Guenstig","1996","Niedersachsen","3","44","0.314664098669281","0.23801379605152","0.391314401287041"
"Guenstig","1996","Niedersachsen","4","25","","",""
"Guenstig","1996","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","1996","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","1996","Bremen","2","6","0.321979775372024","0.0576213911111126","0.586338159632935"
"Guenstig","1996","Bremen","3","2","","",""
"Guenstig","1996","Bremen","4","","","",""
"Guenstig","1996","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","1996","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","1996","Nordrhein-Westfalen","2","122","","",""
"Guenstig","1996","Nordrhein-Westfalen","3","84","0.345556733191862","0.286725640872203","0.404387825511522"
"Guenstig","1996","Nordrhein-Westfalen","4","60","0.317038895121831","0.256237843579643","0.37783994666402"
"Guenstig","1996","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","1996","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","1996","Hessen","2","28","","",""
"Guenstig","1996","Hessen","3","32","0.360145555664369","0.27163633951475","0.448654771813989"
"Guenstig","1996","Hessen","4","24","","",""
"Guenstig","1996","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","1996","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","1996","Rheinland-Pfalz,Saarland","2","77","0.539848358157225","0.45758149932338","0.62211521699107"
"Guenstig","1996","Rheinland-Pfalz,Saarland","3","62","0.546156773732282","0.454764968376356","0.637548579088209"
"Guenstig","1996","Rheinland-Pfalz,Saarland","4","37","0.426182241780595","0.319147237243992","0.533217246317199"
"Guenstig","1996","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","1996","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","1996","Baden-Wuerttemberg","2","76","0.324142350583516","0.266238594592108","0.382046106574923"
"Guenstig","1996","Baden-Wuerttemberg","3","57","0.216443516292672","0.165394717025723","0.26749231555962"
"Guenstig","1996","Baden-Wuerttemberg","4","54","0.267091787777249","0.199988327305739","0.334195248248759"
"Guenstig","1996","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","1996","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","1996","Bayern","2","92","0.356302328088313","0.296818526451012","0.415786129725613"
"Guenstig","1996","Bayern","3","65","0.274870512383319","0.216664783703496","0.333076241063142"
"Guenstig","1996","Bayern","4","39","0.229745385379785","0.164358585668736","0.295132185090835"
"Guenstig","1996","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","1996","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","1996","Saarland","2","","","",""
"Guenstig","1996","Saarland","3","","","",""
"Guenstig","1996","Saarland","4","","","",""
"Guenstig","1996","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","1996","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","1996","Berlin","2","2","","",""
"Guenstig","1996","Berlin","3","10","","",""
"Guenstig","1996","Berlin","4","","","",""
"Guenstig","1996","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","1996","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","1996","Brandenburg","2","37","0.475077053392435","0.368285167973339","0.581868938811531"
"Guenstig","1996","Brandenburg","3","15","","",""
"Guenstig","1996","Brandenburg","4","4","0.29150311927786","0.0754730500672998","0.50753318848842"
"Guenstig","1996","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","1996","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","1996","Mecklenburg-Vorpommern","2","26","","",""
"Guenstig","1996","Mecklenburg-Vorpommern","3","13","","",""
"Guenstig","1996","Mecklenburg-Vorpommern","4","7","0.403204955428867","0.170020731443841","0.636389179413893"
"Guenstig","1996","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","1996","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","1996","Sachsen","2","33","0.193258140516773","0.130486642762604","0.256029638270942"
"Guenstig","1996","Sachsen","3","30","0.365616940009018","0.261377970746881","0.469855909271155"
"Guenstig","1996","Sachsen","4","14","","",""
"Guenstig","1996","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","1996","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","1996","Sachsen-Anhalt","2","37","0.282642959348496","0.202411965082837","0.362873953614155"
"Guenstig","1996","Sachsen-Anhalt","3","7","0.110413092809723","0.0268228301467575","0.194003355472688"
"Guenstig","1996","Sachsen-Anhalt","4","6","0.26762453844125","0.0782732338525136","0.456975843029987"
"Guenstig","1996","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Guenstig","1996","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Guenstig","1996","Thueringen","2","34","0.256716467688497","0.189657261447547","0.323775673929446"
"Guenstig","1996","Thueringen","3","13","","",""
"Guenstig","1996","Thueringen","4","1","","",""
"Guenstig","1996","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","1996","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","1996","Schleswig-Holstein","2","26","","",""
"Angemessen","1996","Schleswig-Holstein","3","24","","",""
"Angemessen","1996","Schleswig-Holstein","4","10","","",""
"Angemessen","1996","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","1996","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","1996","Hamburg","2","","","",""
"Angemessen","1996","Hamburg","3","1","","",""
"Angemessen","1996","Hamburg","4","2","","",""
"Angemessen","1996","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","1996","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","1996","Niedersachsen","2","89","0.539064995336351","0.465211768101301","0.612918222571401"
"Angemessen","1996","Niedersachsen","3","55","0.305187655067927","0.229180272203489","0.381195037932366"
"Angemessen","1996","Niedersachsen","4","65","0.46835986080855","0.381574805177899","0.555144916439201"
"Angemessen","1996","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","1996","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","1996","Bremen","2","5","0.6370320475391","0.364967314329965","0.909096780748234"
"Angemessen","1996","Bremen","3","","","",""
"Angemessen","1996","Bremen","4","","","",""
"Angemessen","1996","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","1996","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","1996","Nordrhein-Westfalen","2","110","","",""
"Angemessen","1996","Nordrhein-Westfalen","3","95","0.344086088203177","0.285314394248662","0.402857782157692"
"Angemessen","1996","Nordrhein-Westfalen","4","113","","",""
"Angemessen","1996","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","1996","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","1996","Hessen","2","48","0.466235933900151","0.368946664529237","0.563525203271065"
"Angemessen","1996","Hessen","3","58","0.472533366350239","0.380483618002294","0.564583114698184"
"Angemessen","1996","Hessen","4","31","0.394399637695357","0.282288701870906","0.506510573519808"
"Angemessen","1996","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Angemessen","1996","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Angemessen","1996","Rheinland-Pfalz,Saarland","2","47","0.352117543367749","0.273280473148799","0.430954613586699"
