"pli0098_h","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Taeglich","1993","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1993","AkademikerIn","kein Migrationshintergrund","","","",""
"Taeglich","1993","AkademikerIn","direkter Migrationshintergrund","","","",""
"Taeglich","1993","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Taeglich","1993","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1993","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1993","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1993","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1993","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1993","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1993","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1993","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1993","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1993","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1993","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1993","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","1993","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","1993","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1993","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","1993","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","1993","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","1993","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1993","Realschule","kein Migrationshintergrund","","","",""
"Seltener","1993","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","1993","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","1993","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1993","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","1993","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","1993","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1993","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","1993","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","1993","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","1993","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1993","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","1993","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nie","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","1993","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1993","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","1993","Hauptschule","direkter Migrationshintergrund","","","",""
"Nie","1993","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","1993","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1993","Realschule","kein Migrationshintergrund","","","",""
"Nie","1993","Realschule","direkter Migrationshintergrund","","","",""
"Nie","1993","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","1993","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1993","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","1993","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","1993","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1993","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","1993","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","1993","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","1993","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1994","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Taeglich","1994","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Taeglich","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Taeglich","1994","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1994","Hauptschule","kein Migrationshintergrund","","","",""
"Taeglich","1994","Hauptschule","direkter Migrationshintergrund","","","",""
"Taeglich","1994","Hauptschule","indirekter Migrationshintergrund","","","",""
"Taeglich","1994","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1994","Realschule","kein Migrationshintergrund","","","",""
"Taeglich","1994","Realschule","direkter Migrationshintergrund","","","",""
"Taeglich","1994","Realschule","indirekter Migrationshintergrund","","","",""
"Taeglich","1994","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1994","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Taeglich","1994","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Taeglich","1994","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Taeglich","1994","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1994","AkademikerIn","kein Migrationshintergrund","","","",""
"Taeglich","1994","AkademikerIn","direkter Migrationshintergrund","","","",""
"Taeglich","1994","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Taeglich","1994","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1994","(noch) kein Abschluss","kein Migrationshintergrund","15","","",""
"Min 1x pro Woche","1994","(noch) kein Abschluss","direkter Migrationshintergrund","112","","",""
"Min 1x pro Woche","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","12","","",""
"Min 1x pro Woche","1994","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1994","Hauptschule","kein Migrationshintergrund","483","0.120220968061645","0.110832936472957","0.129608999650333"
"Min 1x pro Woche","1994","Hauptschule","direkter Migrationshintergrund","206","","",""
"Min 1x pro Woche","1994","Hauptschule","indirekter Migrationshintergrund","13","","",""
"Min 1x pro Woche","1994","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1994","Realschule","kein Migrationshintergrund","197","","",""
"Min 1x pro Woche","1994","Realschule","direkter Migrationshintergrund","17","","",""
"Min 1x pro Woche","1994","Realschule","indirekter Migrationshintergrund","5","0.0348431768837538","0.00072825217978259","0.0689581015877251"
"Min 1x pro Woche","1994","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1994","(Fach-)Abitur","kein Migrationshintergrund","61","0.0994231359456454","0.0768328221182752","0.122013449773016"
"Min 1x pro Woche","1994","(Fach-)Abitur","direkter Migrationshintergrund","34","0.147479083526384","0.0971928458144775","0.197765321238291"
"Min 1x pro Woche","1994","(Fach-)Abitur","indirekter Migrationshintergrund","4","0.0312293293645713","-0.0179768100131623","0.0804354687423049"
"Min 1x pro Woche","1994","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1994","AkademikerIn","kein Migrationshintergrund","130","","",""
"Min 1x pro Woche","1994","AkademikerIn","direkter Migrationshintergrund","12","","",""
"Min 1x pro Woche","1994","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Min 1x pro Woche","1994","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1994","(noch) kein Abschluss","kein Migrationshintergrund","13","","",""
"Min 1x pro Monat","1994","(noch) kein Abschluss","direkter Migrationshintergrund","90","0.149169336350778","0.118896464649257","0.1794422080523"
"Min 1x pro Monat","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","13","","",""
"Min 1x pro Monat","1994","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1994","Hauptschule","kein Migrationshintergrund","400","0.0930120786732705","0.0846277546240954","0.101396402722446"
"Min 1x pro Monat","1994","Hauptschule","direkter Migrationshintergrund","192","","",""
"Min 1x pro Monat","1994","Hauptschule","indirekter Migrationshintergrund","15","","",""
"Min 1x pro Monat","1994","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1994","Realschule","kein Migrationshintergrund","195","","",""
"Min 1x pro Monat","1994","Realschule","direkter Migrationshintergrund","17","","",""
"Min 1x pro Monat","1994","Realschule","indirekter Migrationshintergrund","18","","",""
"Min 1x pro Monat","1994","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1994","(Fach-)Abitur","kein Migrationshintergrund","45","0.0617880919005955","0.0436111422143034","0.0799650415868876"
"Min 1x pro Monat","1994","(Fach-)Abitur","direkter Migrationshintergrund","25","","",""
"Min 1x pro Monat","1994","(Fach-)Abitur","indirekter Migrationshintergrund","10","","",""
"Min 1x pro Monat","1994","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1994","AkademikerIn","kein Migrationshintergrund","86","0.0655280727185512","0.0530592498900123","0.0779968955470901"
"Min 1x pro Monat","1994","AkademikerIn","direkter Migrationshintergrund","15","","",""
"Min 1x pro Monat","1994","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1994","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1994","(noch) kein Abschluss","kein Migrationshintergrund","55","0.270511928901346","0.213956249247296","0.327067608555396"
"Seltener","1994","(noch) kein Abschluss","direkter Migrationshintergrund","141","","",""
"Seltener","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","24","","",""
"Seltener","1994","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1994","Hauptschule","kein Migrationshintergrund","1325","","",""
"Seltener","1994","Hauptschule","direkter Migrationshintergrund","352","0.282739953677731","0.257864721833736","0.307615185521725"
"Seltener","1994","Hauptschule","indirekter Migrationshintergrund","58","0.295821384218113","0.231761376889029","0.359881391547198"
"Seltener","1994","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1994","Realschule","kein Migrationshintergrund","676","0.277437724061917","0.260788179091384","0.294087269032449"
"Seltener","1994","Realschule","direkter Migrationshintergrund","35","0.213786926686008","0.145384855779031","0.282188997592986"
"Seltener","1994","Realschule","indirekter Migrationshintergrund","37","0.32417932801385","0.237104024609755","0.411254631417945"
"Seltener","1994","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1994","(Fach-)Abitur","kein Migrationshintergrund","187","","",""
"Seltener","1994","(Fach-)Abitur","direkter Migrationshintergrund","49","0.214557214425168","0.156338817067765","0.272775611782571"
"Seltener","1994","(Fach-)Abitur","indirekter Migrationshintergrund","17","","",""
"Seltener","1994","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1994","AkademikerIn","kein Migrationshintergrund","375","0.261934525069453","0.239779489833176","0.28408956030573"
"Seltener","1994","AkademikerIn","direkter Migrationshintergrund","29","","",""
"Seltener","1994","AkademikerIn","indirekter Migrationshintergrund","2","","",""
"Seltener","1994","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
