"plb0037_h","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Unbefristet","1987","Realschule","Saarland","","","",""
"Unbefristet","1987","Realschule","Berlin","15","","",""
"Unbefristet","1987","Realschule","Brandenburg","","","",""
"Unbefristet","1987","Realschule","Mecklenburg-Vorpommern","","","",""
"Unbefristet","1987","Realschule","Sachsen","","","",""
"Unbefristet","1987","Realschule","Sachsen-Anhalt","","","",""
"Unbefristet","1987","Realschule","Thueringen","","","",""
"Unbefristet","1987","(Fach-)Abitur","Schleswig-Holstein","3","","",""
"Unbefristet","1987","(Fach-)Abitur","Hamburg","2","","",""
"Unbefristet","1987","(Fach-)Abitur","Niedersachsen","7","0.704282236549696","0.406129424265528","1.00243504883386"
"Unbefristet","1987","(Fach-)Abitur","Bremen","1","","",""
"Unbefristet","1987","(Fach-)Abitur","Nordrhein-Westfalen","25","","",""
"Unbefristet","1987","(Fach-)Abitur","Hessen","8","0.933573281623129","0.786410714758426","1.08073584848783"
"Unbefristet","1987","(Fach-)Abitur","Rheinland-Pfalz,Saarland","2","","",""
"Unbefristet","1987","(Fach-)Abitur","Baden-Wuerttemberg","7","0.392921269667367","0.145761524117048","0.640081015217685"
"Unbefristet","1987","(Fach-)Abitur","Bayern","7","0.565655001607281","0.296210303050459","0.835099700164103"
"Unbefristet","1987","(Fach-)Abitur","Saarland","","","",""
"Unbefristet","1987","(Fach-)Abitur","Berlin","6","0.76631876938094","0.473081109895643","1.05955642886624"
"Unbefristet","1987","(Fach-)Abitur","Brandenburg","","","",""
"Unbefristet","1987","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Unbefristet","1987","(Fach-)Abitur","Sachsen","","","",""
"Unbefristet","1987","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Unbefristet","1987","(Fach-)Abitur","Thueringen","","","",""
"Unbefristet","1987","AkademikerIn","Schleswig-Holstein","","","",""
"Unbefristet","1987","AkademikerIn","Hamburg","4","1","1","1"
"Unbefristet","1987","AkademikerIn","Niedersachsen","7","1","1","1"
"Unbefristet","1987","AkademikerIn","Bremen","","","",""
"Unbefristet","1987","AkademikerIn","Nordrhein-Westfalen","18","","",""
"Unbefristet","1987","AkademikerIn","Hessen","11","","",""
"Unbefristet","1987","AkademikerIn","Rheinland-Pfalz,Saarland","6","0.679157218071312","0.355686930561591","1.00262750558103"
"Unbefristet","1987","AkademikerIn","Baden-Wuerttemberg","14","","",""
"Unbefristet","1987","AkademikerIn","Bayern","8","0.427623881869598","0.199072649839681","0.656175113899515"
"Unbefristet","1987","AkademikerIn","Saarland","","","",""
"Unbefristet","1987","AkademikerIn","Berlin","4","0.648123396974788","0.294351674481659","1.00189511946792"
"Unbefristet","1987","AkademikerIn","Brandenburg","","","",""
"Unbefristet","1987","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Unbefristet","1987","AkademikerIn","Sachsen","","","",""
"Unbefristet","1987","AkademikerIn","Sachsen-Anhalt","","","",""
"Unbefristet","1987","AkademikerIn","Thueringen","","","",""
"Befristet","1987","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Befristet","1987","(noch) kein Abschluss","Hamburg","","","",""
"Befristet","1987","(noch) kein Abschluss","Niedersachsen","1","","",""
"Befristet","1987","(noch) kein Abschluss","Bremen","","","",""
"Befristet","1987","(noch) kein Abschluss","Nordrhein-Westfalen","4","0.117300154236113","-0.0356603995453942","0.270260708017619"
"Befristet","1987","(noch) kein Abschluss","Hessen","3","","",""
"Befristet","1987","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","1","","",""
"Befristet","1987","(noch) kein Abschluss","Baden-Wuerttemberg","1","","",""
"Befristet","1987","(noch) kein Abschluss","Bayern","1","","",""
"Befristet","1987","(noch) kein Abschluss","Saarland","","","",""
"Befristet","1987","(noch) kein Abschluss","Berlin","1","","",""
"Befristet","1987","(noch) kein Abschluss","Brandenburg","","","",""
"Befristet","1987","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Befristet","1987","(noch) kein Abschluss","Sachsen","","","",""
"Befristet","1987","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Befristet","1987","(noch) kein Abschluss","Thueringen","","","",""
"Befristet","1987","Hauptschule","Schleswig-Holstein","8","0.257597638914951","0.0826399306234711","0.432555347206432"
"Befristet","1987","Hauptschule","Hamburg","2","","",""
"Befristet","1987","Hauptschule","Niedersachsen","21","","",""
"Befristet","1987","Hauptschule","Bremen","2","","",""
"Befristet","1987","Hauptschule","Nordrhein-Westfalen","29","","",""
"Befristet","1987","Hauptschule","Hessen","17","","",""
"Befristet","1987","Hauptschule","Rheinland-Pfalz,Saarland","11","","",""
"Befristet","1987","Hauptschule","Baden-Wuerttemberg","23","","",""
"Befristet","1987","Hauptschule","Bayern","35","0.229627497057175","0.156478468475849","0.302776525638502"
"Befristet","1987","Hauptschule","Saarland","","","",""
"Befristet","1987","Hauptschule","Berlin","1","","",""
"Befristet","1987","Hauptschule","Brandenburg","","","",""
"Befristet","1987","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Befristet","1987","Hauptschule","Sachsen","","","",""
"Befristet","1987","Hauptschule","Sachsen-Anhalt","","","",""
"Befristet","1987","Hauptschule","Thueringen","","","",""
"Befristet","1987","Realschule","Schleswig-Holstein","4","0.506952794910031","0.211505675531308","0.802399914288755"
"Befristet","1987","Realschule","Hamburg","4","0.632613750760261","0.246866154678117","1.01836134684241"
"Befristet","1987","Realschule","Niedersachsen","15","","",""
"Befristet","1987","Realschule","Bremen","","","",""
"Befristet","1987","Realschule","Nordrhein-Westfalen","20","","",""
"Befristet","1987","Realschule","Hessen","8","0.314219192505754","0.132254509964241","0.496183875047267"
"Befristet","1987","Realschule","Rheinland-Pfalz,Saarland","1","","",""
"Befristet","1987","Realschule","Baden-Wuerttemberg","14","","",""
"Befristet","1987","Realschule","Bayern","16","","",""
"Befristet","1987","Realschule","Saarland","","","",""
"Befristet","1987","Realschule","Berlin","3","","",""
"Befristet","1987","Realschule","Brandenburg","","","",""
"Befristet","1987","Realschule","Mecklenburg-Vorpommern","","","",""
"Befristet","1987","Realschule","Sachsen","","","",""
"Befristet","1987","Realschule","Sachsen-Anhalt","","","",""
"Befristet","1987","Realschule","Thueringen","","","",""
"Befristet","1987","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Befristet","1987","(Fach-)Abitur","Hamburg","2","","",""
"Befristet","1987","(Fach-)Abitur","Niedersachsen","2","","",""
"Befristet","1987","(Fach-)Abitur","Bremen","","","",""
"Befristet","1987","(Fach-)Abitur","Nordrhein-Westfalen","17","","",""
"Befristet","1987","(Fach-)Abitur","Hessen","3","","",""
"Befristet","1987","(Fach-)Abitur","Rheinland-Pfalz,Saarland","4","0.734571232297068","0.381255139279025","1.08788732531511"
"Befristet","1987","(Fach-)Abitur","Baden-Wuerttemberg","8","0.607078730332633","0.359918984782315","0.854238475882952"
"Befristet","1987","(Fach-)Abitur","Bayern","6","0.434344998392719","0.164900299835897","0.703789696949541"
"Befristet","1987","(Fach-)Abitur","Saarland","","","",""
"Befristet","1987","(Fach-)Abitur","Berlin","2","","",""
"Befristet","1987","(Fach-)Abitur","Brandenburg","","","",""
"Befristet","1987","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Befristet","1987","(Fach-)Abitur","Sachsen","","","",""
"Befristet","1987","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Befristet","1987","(Fach-)Abitur","Thueringen","","","",""
"Befristet","1987","AkademikerIn","Schleswig-Holstein","","","",""
"Befristet","1987","AkademikerIn","Hamburg","","","",""
"Befristet","1987","AkademikerIn","Niedersachsen","","","",""
"Befristet","1987","AkademikerIn","Bremen","","","",""
"Befristet","1987","AkademikerIn","Nordrhein-Westfalen","11","","",""
"Befristet","1987","AkademikerIn","Hessen","4","0.186008979390766","-0.0109062127073268","0.382924171488859"
"Befristet","1987","AkademikerIn","Rheinland-Pfalz,Saarland","2","","",""
"Befristet","1987","AkademikerIn","Baden-Wuerttemberg","2","","",""
"Befristet","1987","AkademikerIn","Bayern","10","","",""
"Befristet","1987","AkademikerIn","Saarland","","","",""
"Befristet","1987","AkademikerIn","Berlin","3","","",""
"Befristet","1987","AkademikerIn","Brandenburg","","","",""
"Befristet","1987","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Befristet","1987","AkademikerIn","Sachsen","","","",""
"Befristet","1987","AkademikerIn","Sachsen-Anhalt","","","",""
"Befristet","1987","AkademikerIn","Thueringen","","","",""
"Unbefristet","1988","(noch) kein Abschluss","Schleswig-Holstein","4","0.595740093628912","0.20306693484972","0.988413252408104"
"Unbefristet","1988","(noch) kein Abschluss","Hamburg","4","0.862619464261677","0.560877774289204","1.16436115423415"
"Unbefristet","1988","(noch) kein Abschluss","Niedersachsen","17","","",""
"Unbefristet","1988","(noch) kein Abschluss","Bremen","2","","",""
"Unbefristet","1988","(noch) kein Abschluss","Nordrhein-Westfalen","97","0.865488310543224","0.800838565101643","0.930138055984805"
"Unbefristet","1988","(noch) kein Abschluss","Hessen","48","0.939210394009762","0.873632251331734","1.00478853668779"
"Unbefristet","1988","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","22","","",""
"Unbefristet","1988","(noch) kein Abschluss","Baden-Wuerttemberg","106","","",""
"Unbefristet","1988","(noch) kein Abschluss","Bayern","38","0.983031289440117","0.942496877280077","1.02356570160016"
"Unbefristet","1988","(noch) kein Abschluss","Saarland","","","",""
"Unbefristet","1988","(noch) kein Abschluss","Berlin","13","","",""
"Unbefristet","1988","(noch) kein Abschluss","Brandenburg","","","",""
"Unbefristet","1988","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Unbefristet","1988","(noch) kein Abschluss","Sachsen","","","",""
"Unbefristet","1988","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Unbefristet","1988","(noch) kein Abschluss","Thueringen","","","",""
"Unbefristet","1988","Hauptschule","Schleswig-Holstein","73","0.844622954608119","0.770192227028913","0.919053682187325"
"Unbefristet","1988","Hauptschule","Hamburg","47","0.926676389899353","0.85513638398631","0.998216395812396"
"Unbefristet","1988","Hauptschule","Niedersachsen","251","","",""
"Unbefristet","1988","Hauptschule","Bremen","21","","",""
"Unbefristet","1988","Hauptschule","Nordrhein-Westfalen","649","0.934367320859487","0.916177560358242","0.952557081360732"
"Unbefristet","1988","Hauptschule","Hessen","260","","",""
"Unbefristet","1988","Hauptschule","Rheinland-Pfalz,Saarland","205","","",""
"Unbefristet","1988","Hauptschule","Baden-Wuerttemberg","614","0.939232258678488","0.920978252568675","0.957486264788301"
"Unbefristet","1988","Hauptschule","Bayern","482","0.899615743432101","0.874339676119454","0.924891810744749"
"Unbefristet","1988","Hauptschule","Saarland","","","",""
"Unbefristet","1988","Hauptschule","Berlin","86","0.978927679986999","0.949579196959727","1.00827616301427"
"Unbefristet","1988","Hauptschule","Brandenburg","","","",""
"Unbefristet","1988","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Unbefristet","1988","Hauptschule","Sachsen","","","",""
"Unbefristet","1988","Hauptschule","Sachsen-Anhalt","","","",""
"Unbefristet","1988","Hauptschule","Thueringen","","","",""
"Unbefristet","1988","Realschule","Schleswig-Holstein","42","0.845632739015323","0.744470474041437","0.946795003989209"
"Unbefristet","1988","Realschule","Hamburg","21","","",""
"Unbefristet","1988","Realschule","Niedersachsen","96","0.779420312587883","0.707589343675969","0.851251281499797"
"Unbefristet","1988","Realschule","Bremen","8","0.789090454711505","0.548009301029564","1.03017160839344"
"Unbefristet","1988","Realschule","Nordrhein-Westfalen","219","","",""
"Unbefristet","1988","Realschule","Hessen","75","0.898390385347382","0.835264612993222","0.961516157701543"
"Unbefristet","1988","Realschule","Rheinland-Pfalz,Saarland","42","0.881949753331582","0.793393675364364","0.9705058312988"
"Unbefristet","1988","Realschule","Baden-Wuerttemberg","139","","",""
"Unbefristet","1988","Realschule","Bayern","154","","",""
"Unbefristet","1988","Realschule","Saarland","","","",""
"Unbefristet","1988","Realschule","Berlin","34","0.918230327050932","0.834356181439759","1.00210447266211"
"Unbefristet","1988","Realschule","Brandenburg","","","",""
"Unbefristet","1988","Realschule","Mecklenburg-Vorpommern","","","",""
"Unbefristet","1988","Realschule","Sachsen","","","",""
"Unbefristet","1988","Realschule","Sachsen-Anhalt","","","",""
"Unbefristet","1988","Realschule","Thueringen","","","",""
"Unbefristet","1988","(Fach-)Abitur","Schleswig-Holstein","7","0.556425936685294","0.262837799548197","0.850014073822392"
"Unbefristet","1988","(Fach-)Abitur","Hamburg","14","","",""
"Unbefristet","1988","(Fach-)Abitur","Niedersachsen","29","","",""
"Unbefristet","1988","(Fach-)Abitur","Bremen","2","","",""
"Unbefristet","1988","(Fach-)Abitur","Nordrhein-Westfalen","81","0.706305602969918","0.621955962449256","0.790655243490579"
"Unbefristet","1988","(Fach-)Abitur","Hessen","32","0.809858514904489","0.685091636361615","0.934625393447364"
"Unbefristet","1988","(Fach-)Abitur","Rheinland-Pfalz,Saarland","6","0.553341603141694","0.283094636303328","0.82358856998006"
"Unbefristet","1988","(Fach-)Abitur","Baden-Wuerttemberg","53","0.818088793908393","0.724306389893443","0.911871197923343"
"Unbefristet","1988","(Fach-)Abitur","Bayern","42","0.786025173275841","0.674558256535157","0.897492090016526"
"Unbefristet","1988","(Fach-)Abitur","Saarland","","","",""
"Unbefristet","1988","(Fach-)Abitur","Berlin","16","","",""
"Unbefristet","1988","(Fach-)Abitur","Brandenburg","","","",""
"Unbefristet","1988","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Unbefristet","1988","(Fach-)Abitur","Sachsen","","","",""
"Unbefristet","1988","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Unbefristet","1988","(Fach-)Abitur","Thueringen","","","",""
"Unbefristet","1988","AkademikerIn","Schleswig-Holstein","7","1","1","1"
"Unbefristet","1988","AkademikerIn","Hamburg","9","0.828239014924592","0.594469328467402","1.06200870138178"
"Unbefristet","1988","AkademikerIn","Niedersachsen","52","0.910591098220878","0.835859175173613","0.985323021268143"
"Unbefristet","1988","AkademikerIn","Bremen","2","","",""
"Unbefristet","1988","AkademikerIn","Nordrhein-Westfalen","131","","",""
"Unbefristet","1988","AkademikerIn","Hessen","49","0.945470653838317","0.8837563845693","1.00718492310733"
"Unbefristet","1988","AkademikerIn","Rheinland-Pfalz,Saarland","24","","",""
"Unbefristet","1988","AkademikerIn","Baden-Wuerttemberg","63","0.915913205990823","0.850432311515344","0.981394100466302"
"Unbefristet","1988","AkademikerIn","Bayern","68","0.865349369623965","0.791466951510654","0.939231787737275"
"Unbefristet","1988","AkademikerIn","Saarland","","","",""
"Unbefristet","1988","AkademikerIn","Berlin","19","","",""
"Unbefristet","1988","AkademikerIn","Brandenburg","","","",""
"Unbefristet","1988","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Unbefristet","1988","AkademikerIn","Sachsen","","","",""
"Unbefristet","1988","AkademikerIn","Sachsen-Anhalt","","","",""
"Unbefristet","1988","AkademikerIn","Thueringen","","","",""
"Befristet","1988","(noch) kein Abschluss","Schleswig-Holstein","2","","",""
"Befristet","1988","(noch) kein Abschluss","Hamburg","1","","",""
"Befristet","1988","(noch) kein Abschluss","Niedersachsen","2","","",""
"Befristet","1988","(noch) kein Abschluss","Bremen","","","",""
"Befristet","1988","(noch) kein Abschluss","Nordrhein-Westfalen","10","","",""
"Befristet","1988","(noch) kein Abschluss","Hessen","3","","",""
"Befristet","1988","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","3","","",""
"Befristet","1988","(noch) kein Abschluss","Baden-Wuerttemberg","6","0.0491340086945132","0.00910361731914116","0.0891644000698852"
"Befristet","1988","(noch) kein Abschluss","Bayern","1","","",""
"Befristet","1988","(noch) kein Abschluss","Saarland","","","",""
"Befristet","1988","(noch) kein Abschluss","Berlin","2","","",""
"Befristet","1988","(noch) kein Abschluss","Brandenburg","","","",""
"Befristet","1988","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Befristet","1988","(noch) kein Abschluss","Sachsen","","","",""
"Befristet","1988","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Befristet","1988","(noch) kein Abschluss","Thueringen","","","",""
"Befristet","1988","Hauptschule","Schleswig-Holstein","18","","",""
"Befristet","1988","Hauptschule","Hamburg","4","0.0733236101006468","0.00178360418760398","0.14486361601369"
"Befristet","1988","Hauptschule","Niedersachsen","34","0.107785755302478","0.0717825703033675","0.143788940301589"
"Befristet","1988","Hauptschule","Bremen","5","0.179366624485418","0.0318955574580818","0.326837691512754"
"Befristet","1988","Hauptschule","Nordrhein-Westfalen","63","0.0656326791405131","0.047442918639268","0.0838224396417582"
