"plh0105","year","bildungsniveau","bula_h","n","percent","lowerconfidence_percent","upperconfidence_percent"
"1 Sehr wichtig","1991","Hauptschule","Baden-Wuerttemberg","","","",""
"1 Sehr wichtig","1991","Hauptschule","Bayern","","","",""
"1 Sehr wichtig","1991","Hauptschule","Saarland","","","",""
"1 Sehr wichtig","1991","Hauptschule","Berlin","","","",""
"1 Sehr wichtig","1991","Hauptschule","Brandenburg","","","",""
"1 Sehr wichtig","1991","Hauptschule","Mecklenburg-Vorpommern","","","",""
"1 Sehr wichtig","1991","Hauptschule","Sachsen","","","",""
"1 Sehr wichtig","1991","Hauptschule","Sachsen-Anhalt","","","",""
"1 Sehr wichtig","1991","Hauptschule","Thueringen","","","",""
"1 Sehr wichtig","1991","Realschule","Schleswig-Holstein","","","",""
"1 Sehr wichtig","1991","Realschule","Hamburg","","","",""
"1 Sehr wichtig","1991","Realschule","Niedersachsen","","","",""
"1 Sehr wichtig","1991","Realschule","Bremen","","","",""
"1 Sehr wichtig","1991","Realschule","Nordrhein-Westfalen","","","",""
"1 Sehr wichtig","1991","Realschule","Hessen","","","",""
"1 Sehr wichtig","1991","Realschule","Rheinland-Pfalz,Saarland","","","",""
"1 Sehr wichtig","1991","Realschule","Baden-Wuerttemberg","","","",""
"1 Sehr wichtig","1991","Realschule","Bayern","","","",""
"1 Sehr wichtig","1991","Realschule","Saarland","","","",""
"1 Sehr wichtig","1991","Realschule","Berlin","","","",""
"1 Sehr wichtig","1991","Realschule","Brandenburg","","","",""
"1 Sehr wichtig","1991","Realschule","Mecklenburg-Vorpommern","","","",""
"1 Sehr wichtig","1991","Realschule","Sachsen","","","",""
"1 Sehr wichtig","1991","Realschule","Sachsen-Anhalt","","","",""
"1 Sehr wichtig","1991","Realschule","Thueringen","","","",""
"1 Sehr wichtig","1991","(Fach-)Abitur","Schleswig-Holstein","","","",""
"1 Sehr wichtig","1991","(Fach-)Abitur","Hamburg","","","",""
"1 Sehr wichtig","1991","(Fach-)Abitur","Niedersachsen","","","",""
"1 Sehr wichtig","1991","(Fach-)Abitur","Bremen","","","",""
"1 Sehr wichtig","1991","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"1 Sehr wichtig","1991","(Fach-)Abitur","Hessen","","","",""
"1 Sehr wichtig","1991","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"1 Sehr wichtig","1991","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"1 Sehr wichtig","1991","(Fach-)Abitur","Bayern","","","",""
"1 Sehr wichtig","1991","(Fach-)Abitur","Saarland","","","",""
"1 Sehr wichtig","1991","(Fach-)Abitur","Berlin","","","",""
"1 Sehr wichtig","1991","(Fach-)Abitur","Brandenburg","","","",""
"1 Sehr wichtig","1991","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"1 Sehr wichtig","1991","(Fach-)Abitur","Sachsen","","","",""
"1 Sehr wichtig","1991","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"1 Sehr wichtig","1991","(Fach-)Abitur","Thueringen","","","",""
"1 Sehr wichtig","1991","AkademikerIn","Schleswig-Holstein","","","",""
"1 Sehr wichtig","1991","AkademikerIn","Hamburg","","","",""
"1 Sehr wichtig","1991","AkademikerIn","Niedersachsen","","","",""
"1 Sehr wichtig","1991","AkademikerIn","Bremen","","","",""
"1 Sehr wichtig","1991","AkademikerIn","Nordrhein-Westfalen","","","",""
"1 Sehr wichtig","1991","AkademikerIn","Hessen","","","",""
"1 Sehr wichtig","1991","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"1 Sehr wichtig","1991","AkademikerIn","Baden-Wuerttemberg","","","",""
"1 Sehr wichtig","1991","AkademikerIn","Bayern","","","",""
"1 Sehr wichtig","1991","AkademikerIn","Saarland","","","",""
"1 Sehr wichtig","1991","AkademikerIn","Berlin","","","",""
"1 Sehr wichtig","1991","AkademikerIn","Brandenburg","","","",""
"1 Sehr wichtig","1991","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"1 Sehr wichtig","1991","AkademikerIn","Sachsen","","","",""
"1 Sehr wichtig","1991","AkademikerIn","Sachsen-Anhalt","","","",""
"1 Sehr wichtig","1991","AkademikerIn","Thueringen","","","",""
"2 Wichtig","1991","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"2 Wichtig","1991","(noch) kein Abschluss","Hamburg","","","",""
"2 Wichtig","1991","(noch) kein Abschluss","Niedersachsen","","","",""
"2 Wichtig","1991","(noch) kein Abschluss","Bremen","","","",""
"2 Wichtig","1991","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"2 Wichtig","1991","(noch) kein Abschluss","Hessen","","","",""
"2 Wichtig","1991","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"2 Wichtig","1991","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"2 Wichtig","1991","(noch) kein Abschluss","Bayern","","","",""
"2 Wichtig","1991","(noch) kein Abschluss","Saarland","","","",""
"2 Wichtig","1991","(noch) kein Abschluss","Berlin","","","",""
"2 Wichtig","1991","(noch) kein Abschluss","Brandenburg","","","",""
"2 Wichtig","1991","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"2 Wichtig","1991","(noch) kein Abschluss","Sachsen","","","",""
"2 Wichtig","1991","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"2 Wichtig","1991","(noch) kein Abschluss","Thueringen","","","",""
"2 Wichtig","1991","Hauptschule","Schleswig-Holstein","","","",""
"2 Wichtig","1991","Hauptschule","Hamburg","","","",""
"2 Wichtig","1991","Hauptschule","Niedersachsen","","","",""
"2 Wichtig","1991","Hauptschule","Bremen","","","",""
"2 Wichtig","1991","Hauptschule","Nordrhein-Westfalen","","","",""
"2 Wichtig","1991","Hauptschule","Hessen","","","",""
"2 Wichtig","1991","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"2 Wichtig","1991","Hauptschule","Baden-Wuerttemberg","","","",""
"2 Wichtig","1991","Hauptschule","Bayern","","","",""
"2 Wichtig","1991","Hauptschule","Saarland","","","",""
"2 Wichtig","1991","Hauptschule","Berlin","","","",""
"2 Wichtig","1991","Hauptschule","Brandenburg","","","",""
"2 Wichtig","1991","Hauptschule","Mecklenburg-Vorpommern","","","",""
"2 Wichtig","1991","Hauptschule","Sachsen","","","",""
"2 Wichtig","1991","Hauptschule","Sachsen-Anhalt","","","",""
"2 Wichtig","1991","Hauptschule","Thueringen","","","",""
"2 Wichtig","1991","Realschule","Schleswig-Holstein","","","",""
"2 Wichtig","1991","Realschule","Hamburg","","","",""
"2 Wichtig","1991","Realschule","Niedersachsen","","","",""
"2 Wichtig","1991","Realschule","Bremen","","","",""
"2 Wichtig","1991","Realschule","Nordrhein-Westfalen","","","",""
"2 Wichtig","1991","Realschule","Hessen","","","",""
"2 Wichtig","1991","Realschule","Rheinland-Pfalz,Saarland","","","",""
"2 Wichtig","1991","Realschule","Baden-Wuerttemberg","","","",""
"2 Wichtig","1991","Realschule","Bayern","","","",""
"2 Wichtig","1991","Realschule","Saarland","","","",""
"2 Wichtig","1991","Realschule","Berlin","","","",""
"2 Wichtig","1991","Realschule","Brandenburg","","","",""
"2 Wichtig","1991","Realschule","Mecklenburg-Vorpommern","","","",""
"2 Wichtig","1991","Realschule","Sachsen","","","",""
"2 Wichtig","1991","Realschule","Sachsen-Anhalt","","","",""
"2 Wichtig","1991","Realschule","Thueringen","","","",""
"2 Wichtig","1991","(Fach-)Abitur","Schleswig-Holstein","","","",""
"2 Wichtig","1991","(Fach-)Abitur","Hamburg","","","",""
"2 Wichtig","1991","(Fach-)Abitur","Niedersachsen","","","",""
"2 Wichtig","1991","(Fach-)Abitur","Bremen","","","",""
"2 Wichtig","1991","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"2 Wichtig","1991","(Fach-)Abitur","Hessen","","","",""
"2 Wichtig","1991","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"2 Wichtig","1991","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"2 Wichtig","1991","(Fach-)Abitur","Bayern","","","",""
"2 Wichtig","1991","(Fach-)Abitur","Saarland","","","",""
"2 Wichtig","1991","(Fach-)Abitur","Berlin","","","",""
"2 Wichtig","1991","(Fach-)Abitur","Brandenburg","","","",""
"2 Wichtig","1991","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"2 Wichtig","1991","(Fach-)Abitur","Sachsen","","","",""
"2 Wichtig","1991","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"2 Wichtig","1991","(Fach-)Abitur","Thueringen","","","",""
"2 Wichtig","1991","AkademikerIn","Schleswig-Holstein","","","",""
"2 Wichtig","1991","AkademikerIn","Hamburg","","","",""
"2 Wichtig","1991","AkademikerIn","Niedersachsen","","","",""
"2 Wichtig","1991","AkademikerIn","Bremen","","","",""
"2 Wichtig","1991","AkademikerIn","Nordrhein-Westfalen","","","",""
"2 Wichtig","1991","AkademikerIn","Hessen","","","",""
"2 Wichtig","1991","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"2 Wichtig","1991","AkademikerIn","Baden-Wuerttemberg","","","",""
"2 Wichtig","1991","AkademikerIn","Bayern","","","",""
"2 Wichtig","1991","AkademikerIn","Saarland","","","",""
"2 Wichtig","1991","AkademikerIn","Berlin","","","",""
"2 Wichtig","1991","AkademikerIn","Brandenburg","","","",""
"2 Wichtig","1991","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"2 Wichtig","1991","AkademikerIn","Sachsen","","","",""
"2 Wichtig","1991","AkademikerIn","Sachsen-Anhalt","","","",""
"2 Wichtig","1991","AkademikerIn","Thueringen","","","",""
"3 Weniger wichtig","1991","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"3 Weniger wichtig","1991","(noch) kein Abschluss","Hamburg","","","",""
"3 Weniger wichtig","1991","(noch) kein Abschluss","Niedersachsen","","","",""
"3 Weniger wichtig","1991","(noch) kein Abschluss","Bremen","","","",""
"3 Weniger wichtig","1991","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"3 Weniger wichtig","1991","(noch) kein Abschluss","Hessen","","","",""
"3 Weniger wichtig","1991","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"3 Weniger wichtig","1991","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"3 Weniger wichtig","1991","(noch) kein Abschluss","Bayern","","","",""
"3 Weniger wichtig","1991","(noch) kein Abschluss","Saarland","","","",""
"3 Weniger wichtig","1991","(noch) kein Abschluss","Berlin","","","",""
"3 Weniger wichtig","1991","(noch) kein Abschluss","Brandenburg","","","",""
"3 Weniger wichtig","1991","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"3 Weniger wichtig","1991","(noch) kein Abschluss","Sachsen","","","",""
"3 Weniger wichtig","1991","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"3 Weniger wichtig","1991","(noch) kein Abschluss","Thueringen","","","",""
"3 Weniger wichtig","1991","Hauptschule","Schleswig-Holstein","","","",""
"3 Weniger wichtig","1991","Hauptschule","Hamburg","","","",""
"3 Weniger wichtig","1991","Hauptschule","Niedersachsen","","","",""
"3 Weniger wichtig","1991","Hauptschule","Bremen","","","",""
"3 Weniger wichtig","1991","Hauptschule","Nordrhein-Westfalen","","","",""
"3 Weniger wichtig","1991","Hauptschule","Hessen","","","",""
"3 Weniger wichtig","1991","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"3 Weniger wichtig","1991","Hauptschule","Baden-Wuerttemberg","","","",""
"3 Weniger wichtig","1991","Hauptschule","Bayern","","","",""
"3 Weniger wichtig","1991","Hauptschule","Saarland","","","",""
"3 Weniger wichtig","1991","Hauptschule","Berlin","","","",""
"3 Weniger wichtig","1991","Hauptschule","Brandenburg","","","",""
"3 Weniger wichtig","1991","Hauptschule","Mecklenburg-Vorpommern","","","",""
"3 Weniger wichtig","1991","Hauptschule","Sachsen","","","",""
"3 Weniger wichtig","1991","Hauptschule","Sachsen-Anhalt","","","",""
"3 Weniger wichtig","1991","Hauptschule","Thueringen","","","",""
"3 Weniger wichtig","1991","Realschule","Schleswig-Holstein","","","",""
"3 Weniger wichtig","1991","Realschule","Hamburg","","","",""
"3 Weniger wichtig","1991","Realschule","Niedersachsen","","","",""
"3 Weniger wichtig","1991","Realschule","Bremen","","","",""
"3 Weniger wichtig","1991","Realschule","Nordrhein-Westfalen","","","",""
"3 Weniger wichtig","1991","Realschule","Hessen","","","",""
"3 Weniger wichtig","1991","Realschule","Rheinland-Pfalz,Saarland","","","",""
"3 Weniger wichtig","1991","Realschule","Baden-Wuerttemberg","","","",""
"3 Weniger wichtig","1991","Realschule","Bayern","","","",""
"3 Weniger wichtig","1991","Realschule","Saarland","","","",""
"3 Weniger wichtig","1991","Realschule","Berlin","","","",""
"3 Weniger wichtig","1991","Realschule","Brandenburg","","","",""
"3 Weniger wichtig","1991","Realschule","Mecklenburg-Vorpommern","","","",""
"3 Weniger wichtig","1991","Realschule","Sachsen","","","",""
"3 Weniger wichtig","1991","Realschule","Sachsen-Anhalt","","","",""
"3 Weniger wichtig","1991","Realschule","Thueringen","","","",""
"3 Weniger wichtig","1991","(Fach-)Abitur","Schleswig-Holstein","","","",""
"3 Weniger wichtig","1991","(Fach-)Abitur","Hamburg","","","",""
"3 Weniger wichtig","1991","(Fach-)Abitur","Niedersachsen","","","",""
"3 Weniger wichtig","1991","(Fach-)Abitur","Bremen","","","",""
"3 Weniger wichtig","1991","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"3 Weniger wichtig","1991","(Fach-)Abitur","Hessen","","","",""
"3 Weniger wichtig","1991","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"3 Weniger wichtig","1991","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"3 Weniger wichtig","1991","(Fach-)Abitur","Bayern","","","",""
"3 Weniger wichtig","1991","(Fach-)Abitur","Saarland","","","",""
"3 Weniger wichtig","1991","(Fach-)Abitur","Berlin","","","",""
"3 Weniger wichtig","1991","(Fach-)Abitur","Brandenburg","","","",""
"3 Weniger wichtig","1991","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"3 Weniger wichtig","1991","(Fach-)Abitur","Sachsen","","","",""
"3 Weniger wichtig","1991","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"3 Weniger wichtig","1991","(Fach-)Abitur","Thueringen","","","",""
"3 Weniger wichtig","1991","AkademikerIn","Schleswig-Holstein","","","",""
"3 Weniger wichtig","1991","AkademikerIn","Hamburg","","","",""
"3 Weniger wichtig","1991","AkademikerIn","Niedersachsen","","","",""
"3 Weniger wichtig","1991","AkademikerIn","Bremen","","","",""
"3 Weniger wichtig","1991","AkademikerIn","Nordrhein-Westfalen","","","",""
"3 Weniger wichtig","1991","AkademikerIn","Hessen","","","",""
"3 Weniger wichtig","1991","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"3 Weniger wichtig","1991","AkademikerIn","Baden-Wuerttemberg","","","",""
"3 Weniger wichtig","1991","AkademikerIn","Bayern","","","",""
"3 Weniger wichtig","1991","AkademikerIn","Saarland","","","",""
"3 Weniger wichtig","1991","AkademikerIn","Berlin","","","",""
"3 Weniger wichtig","1991","AkademikerIn","Brandenburg","","","",""
"3 Weniger wichtig","1991","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"3 Weniger wichtig","1991","AkademikerIn","Sachsen","","","",""
"3 Weniger wichtig","1991","AkademikerIn","Sachsen-Anhalt","","","",""
"3 Weniger wichtig","1991","AkademikerIn","Thueringen","","","",""
"4 Ganz unwichtig","1991","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"4 Ganz unwichtig","1991","(noch) kein Abschluss","Hamburg","","","",""
"4 Ganz unwichtig","1991","(noch) kein Abschluss","Niedersachsen","","","",""
"4 Ganz unwichtig","1991","(noch) kein Abschluss","Bremen","","","",""
"4 Ganz unwichtig","1991","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"4 Ganz unwichtig","1991","(noch) kein Abschluss","Hessen","","","",""
"4 Ganz unwichtig","1991","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"4 Ganz unwichtig","1991","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"4 Ganz unwichtig","1991","(noch) kein Abschluss","Bayern","","","",""
"4 Ganz unwichtig","1991","(noch) kein Abschluss","Saarland","","","",""
"4 Ganz unwichtig","1991","(noch) kein Abschluss","Berlin","","","",""
"4 Ganz unwichtig","1991","(noch) kein Abschluss","Brandenburg","","","",""
"4 Ganz unwichtig","1991","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"4 Ganz unwichtig","1991","(noch) kein Abschluss","Sachsen","","","",""
"4 Ganz unwichtig","1991","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"4 Ganz unwichtig","1991","(noch) kein Abschluss","Thueringen","","","",""
"4 Ganz unwichtig","1991","Hauptschule","Schleswig-Holstein","","","",""
"4 Ganz unwichtig","1991","Hauptschule","Hamburg","","","",""
"4 Ganz unwichtig","1991","Hauptschule","Niedersachsen","","","",""
"4 Ganz unwichtig","1991","Hauptschule","Bremen","","","",""
"4 Ganz unwichtig","1991","Hauptschule","Nordrhein-Westfalen","","","",""
"4 Ganz unwichtig","1991","Hauptschule","Hessen","","","",""
"4 Ganz unwichtig","1991","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"4 Ganz unwichtig","1991","Hauptschule","Baden-Wuerttemberg","","","",""
"4 Ganz unwichtig","1991","Hauptschule","Bayern","","","",""
"4 Ganz unwichtig","1991","Hauptschule","Saarland","","","",""
"4 Ganz unwichtig","1991","Hauptschule","Berlin","","","",""
"4 Ganz unwichtig","1991","Hauptschule","Brandenburg","","","",""
"4 Ganz unwichtig","1991","Hauptschule","Mecklenburg-Vorpommern","","","",""
"4 Ganz unwichtig","1991","Hauptschule","Sachsen","","","",""
"4 Ganz unwichtig","1991","Hauptschule","Sachsen-Anhalt","","","",""
"4 Ganz unwichtig","1991","Hauptschule","Thueringen","","","",""
"4 Ganz unwichtig","1991","Realschule","Schleswig-Holstein","","","",""
"4 Ganz unwichtig","1991","Realschule","Hamburg","","","",""
"4 Ganz unwichtig","1991","Realschule","Niedersachsen","","","",""
"4 Ganz unwichtig","1991","Realschule","Bremen","","","",""
"4 Ganz unwichtig","1991","Realschule","Nordrhein-Westfalen","","","",""
"4 Ganz unwichtig","1991","Realschule","Hessen","","","",""
"4 Ganz unwichtig","1991","Realschule","Rheinland-Pfalz,Saarland","","","",""
"4 Ganz unwichtig","1991","Realschule","Baden-Wuerttemberg","","","",""
"4 Ganz unwichtig","1991","Realschule","Bayern","","","",""
"4 Ganz unwichtig","1991","Realschule","Saarland","","","",""
"4 Ganz unwichtig","1991","Realschule","Berlin","","","",""
"4 Ganz unwichtig","1991","Realschule","Brandenburg","","","",""
"4 Ganz unwichtig","1991","Realschule","Mecklenburg-Vorpommern","","","",""
"4 Ganz unwichtig","1991","Realschule","Sachsen","","","",""
"4 Ganz unwichtig","1991","Realschule","Sachsen-Anhalt","","","",""
"4 Ganz unwichtig","1991","Realschule","Thueringen","","","",""
"4 Ganz unwichtig","1991","(Fach-)Abitur","Schleswig-Holstein","","","",""
"4 Ganz unwichtig","1991","(Fach-)Abitur","Hamburg","","","",""
"4 Ganz unwichtig","1991","(Fach-)Abitur","Niedersachsen","","","",""
"4 Ganz unwichtig","1991","(Fach-)Abitur","Bremen","","","",""
"4 Ganz unwichtig","1991","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"4 Ganz unwichtig","1991","(Fach-)Abitur","Hessen","","","",""
"4 Ganz unwichtig","1991","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"4 Ganz unwichtig","1991","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"4 Ganz unwichtig","1991","(Fach-)Abitur","Bayern","","","",""
"4 Ganz unwichtig","1991","(Fach-)Abitur","Saarland","","","",""
"4 Ganz unwichtig","1991","(Fach-)Abitur","Berlin","","","",""
"4 Ganz unwichtig","1991","(Fach-)Abitur","Brandenburg","","","",""
"4 Ganz unwichtig","1991","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"4 Ganz unwichtig","1991","(Fach-)Abitur","Sachsen","","","",""
"4 Ganz unwichtig","1991","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"4 Ganz unwichtig","1991","(Fach-)Abitur","Thueringen","","","",""
