"plb0218","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"Nein, nie","2007","Nordrhein-Westfalen","Staedtischer Raum","897","0.370101858199666","0.350330734977961","0.389872981421371"
"Nein, nie","2007","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Nein, nie","2007","Hessen","Staedtischer Raum","240","0.364792972696894","0.328692023741594","0.400893921652194"
"Nein, nie","2007","Hessen","Laendlicher Raum","42","0.272129522900787","0.199937943147828","0.344321102653746"
"Nein, nie","2007","Rheinland-Pfalz,Saarland","Staedtischer Raum","206","0.424461132238363","0.380919792817634","0.468002471659092"
"Nein, nie","2007","Rheinland-Pfalz,Saarland","Laendlicher Raum","51","0.317258684392763","0.247090604815326","0.387426763970199"
"Nein, nie","2007","Baden-Wuerttemberg","Staedtischer Raum","536","0.393473660749374","0.366876930051634","0.420070391447113"
"Nein, nie","2007","Baden-Wuerttemberg","Laendlicher Raum","39","0.295811405294852","0.217655032831876","0.373967777757828"
"Nein, nie","2007","Bayern","Staedtischer Raum","306","0.373671073282236","0.339999960300617","0.407342186263856"
"Nein, nie","2007","Bayern","Laendlicher Raum","368","0.386712767920624","0.355809804991557","0.417615730849691"
"Nein, nie","2007","Berlin","Staedtischer Raum","153","0.381902643215382","0.336402180725564","0.427403105705201"
"Nein, nie","2007","Berlin","Laendlicher Raum","","","",""
"Nein, nie","2007","Brandenburg","Staedtischer Raum","","","",""
"Nein, nie","2007","Brandenburg","Laendlicher Raum","116","0.256836496871704","0.213365181273545","0.300307812469863"
"Nein, nie","2007","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Nein, nie","2007","Mecklenburg-Vorpommern","Laendlicher Raum","76","0.320711639939998","0.25999333903394","0.381429940846057"
"Nein, nie","2007","Sachsen","Staedtischer Raum","132","0.314103034179143","0.268616420950341","0.359589647407945"
"Nein, nie","2007","Sachsen","Laendlicher Raum","122","0.277448108331722","0.234880521438353","0.320015695225091"
"Nein, nie","2007","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Nein, nie","2007","Sachsen-Anhalt","Laendlicher Raum","107","0.265946887350045","0.220865621100932","0.311028153599158"
"Nein, nie","2007","Thueringen","Staedtischer Raum","36","0.300413931016686","0.223648018296642","0.37717984373673"
"Nein, nie","2007","Thueringen","Laendlicher Raum","102","0.30536524999165","0.255823983049732","0.354906516933568"
"Ja, jede Woche","2007","Schleswig-Holstein","Staedtischer Raum","","","",""
"Ja, jede Woche","2007","Schleswig-Holstein","Laendlicher Raum","37","0.176294871419448","0.121382784274788","0.231206958564108"
"Ja, jede Woche","2007","Hamburg","Staedtischer Raum","","","",""
"Ja, jede Woche","2007","Hamburg","Laendlicher Raum","","","",""
"Ja, jede Woche","2007","Niedersachsen","Staedtischer Raum","76","0.173015918091544","0.1389632985585","0.207068537624587"
"Ja, jede Woche","2007","Niedersachsen","Laendlicher Raum","96","0.169259722011143","0.137949817941929","0.200569626080358"
"Ja, jede Woche","2007","Bremen","Staedtischer Raum","","","",""
"Ja, jede Woche","2007","Bremen","Laendlicher Raum","","","",""
"Ja, jede Woche","2007","Nordrhein-Westfalen","Staedtischer Raum","331","0.13919021769703","0.125016182713736","0.153364252680324"
"Ja, jede Woche","2007","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Ja, jede Woche","2007","Hessen","Staedtischer Raum","104","0.166727428285842","0.138774017401823","0.194680839169861"
"Ja, jede Woche","2007","Hessen","Laendlicher Raum","","","",""
"Ja, jede Woche","2007","Rheinland-Pfalz,Saarland","Staedtischer Raum","91","0.177603050806889","0.143935505930479","0.211270595683299"
"Ja, jede Woche","2007","Rheinland-Pfalz,Saarland","Laendlicher Raum","36","0.238375047702049","0.174135020353517","0.302615075050582"
"Ja, jede Woche","2007","Baden-Wuerttemberg","Staedtischer Raum","158","0.124726404021211","0.106737831362595","0.142714976679827"
"Ja, jede Woche","2007","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"Ja, jede Woche","2007","Bayern","Staedtischer Raum","105","0.145034237665765","0.12052548961163","0.169542985719899"
"Ja, jede Woche","2007","Bayern","Laendlicher Raum","145","0.144057930171099","0.121775391175186","0.166340469167013"
"Ja, jede Woche","2007","Berlin","Staedtischer Raum","63","0.140287877101265","0.10776435036425","0.172811403838279"
"Ja, jede Woche","2007","Berlin","Laendlicher Raum","","","",""
"Ja, jede Woche","2007","Brandenburg","Staedtischer Raum","","","",""
"Ja, jede Woche","2007","Brandenburg","Laendlicher Raum","62","0.18928133205999","0.150303183482606","0.228259480637373"
"Ja, jede Woche","2007","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Ja, jede Woche","2007","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"Ja, jede Woche","2007","Sachsen","Staedtischer Raum","52","0.152399746754","0.117178416308517","0.187621077199483"
"Ja, jede Woche","2007","Sachsen","Laendlicher Raum","51","0.131700232117802","0.0995501757531793","0.163850288482425"
"Ja, jede Woche","2007","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Ja, jede Woche","2007","Sachsen-Anhalt","Laendlicher Raum","56","0.133370225714306","0.0986820744858949","0.168058376942717"
"Ja, jede Woche","2007","Thueringen","Staedtischer Raum","","","",""
"Ja, jede Woche","2007","Thueringen","Laendlicher Raum","50","0.128259723659537","0.0922916022904625","0.164227845028611"
"Ja, alle 2 Wochen","2007","Schleswig-Holstein","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2007","Schleswig-Holstein","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2007","Hamburg","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2007","Hamburg","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2007","Niedersachsen","Staedtischer Raum","68","0.12931879202276","0.0991109761578139","0.159526607887707"
"Ja, alle 2 Wochen","2007","Niedersachsen","Laendlicher Raum","89","0.179271849588739","0.147243983350366","0.211299715827112"
"Ja, alle 2 Wochen","2007","Bremen","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2007","Bremen","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2007","Nordrhein-Westfalen","Staedtischer Raum","339","0.170562477675809","0.155160760872202","0.185964194479416"
"Ja, alle 2 Wochen","2007","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2007","Hessen","Staedtischer Raum","85","0.117635645205444","0.093473739433237","0.14179755097765"
"Ja, alle 2 Wochen","2007","Hessen","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2007","Rheinland-Pfalz,Saarland","Staedtischer Raum","70","0.145678551940584","0.114600488112597","0.176756615768572"
"Ja, alle 2 Wochen","2007","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2007","Baden-Wuerttemberg","Staedtischer Raum","144","0.141804115854865","0.122811568316038","0.160796663393693"
"Ja, alle 2 Wochen","2007","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2007","Bayern","Staedtischer Raum","104","0.135838840427459","0.111992548763063","0.159685132091855"
"Ja, alle 2 Wochen","2007","Bayern","Laendlicher Raum","107","0.10682334507853","0.0872224604669913","0.126424229690069"
"Ja, alle 2 Wochen","2007","Berlin","Staedtischer Raum","55","0.104010968378165","0.0754217717059321","0.132600165050398"
"Ja, alle 2 Wochen","2007","Berlin","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2007","Brandenburg","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2007","Brandenburg","Laendlicher Raum","69","0.214152393098912","0.173333346042038","0.254971440155785"
"Ja, alle 2 Wochen","2007","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2007","Mecklenburg-Vorpommern","Laendlicher Raum","45","0.201494503423764","0.149314305850122","0.253674700997407"
"Ja, alle 2 Wochen","2007","Sachsen","Staedtischer Raum","71","0.20162476451921","0.162306570575601","0.240942958462818"
"Ja, alle 2 Wochen","2007","Sachsen","Laendlicher Raum","88","0.221741131944227","0.182246434142957","0.261235829745497"
"Ja, alle 2 Wochen","2007","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2007","Sachsen-Anhalt","Laendlicher Raum","75","0.230563972971717","0.187588873546924","0.27353907239651"
"Ja, alle 2 Wochen","2007","Thueringen","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2007","Thueringen","Laendlicher Raum","63","0.209560093399001","0.165780898569658","0.253339288228345"
"Ja, alle 3-4 Wochen","2007","Schleswig-Holstein","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2007","Schleswig-Holstein","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2007","Hamburg","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2007","Hamburg","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2007","Niedersachsen","Staedtischer Raum","40","0.0891034300744069","0.0634561883585457","0.114750671790268"
"Ja, alle 3-4 Wochen","2007","Niedersachsen","Laendlicher Raum","57","0.103361936724917","0.0779427766354967","0.128781096814337"
"Ja, alle 3-4 Wochen","2007","Bremen","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2007","Bremen","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2007","Nordrhein-Westfalen","Staedtischer Raum","190","0.0870675361533599","0.0755228269168054","0.0986122453899144"
"Ja, alle 3-4 Wochen","2007","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2007","Hessen","Staedtischer Raum","67","0.104085911768425","0.0811842552081549","0.126987568328696"
"Ja, alle 3-4 Wochen","2007","Hessen","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2007","Rheinland-Pfalz,Saarland","Staedtischer Raum","33","0.0701426627902849","0.0476446179987124","0.0926407075818575"
"Ja, alle 3-4 Wochen","2007","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2007","Baden-Wuerttemberg","Staedtischer Raum","154","0.114912043165528","0.0975491705396106","0.132274915791446"
"Ja, alle 3-4 Wochen","2007","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2007","Bayern","Staedtischer Raum","79","0.103323210096557","0.0821382130962501","0.124508207096863"
"Ja, alle 3-4 Wochen","2007","Bayern","Laendlicher Raum","97","0.108606245818717","0.0888622023768493","0.128350289260585"
"Ja, alle 3-4 Wochen","2007","Berlin","Staedtischer Raum","46","0.107344612870738","0.0783549558005139","0.136334269940962"
"Ja, alle 3-4 Wochen","2007","Berlin","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2007","Brandenburg","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2007","Brandenburg","Laendlicher Raum","38","0.0916933783933787","0.0629778074585866","0.120408949328171"
"Ja, alle 3-4 Wochen","2007","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2007","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2007","Sachsen","Staedtischer Raum","33","0.0750828822454547","0.0492579035562171","0.100907860934692"
"Ja, alle 3-4 Wochen","2007","Sachsen","Laendlicher Raum","47","0.0989014790084066","0.070519599135916","0.127283358880897"
"Ja, alle 3-4 Wochen","2007","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2007","Sachsen-Anhalt","Laendlicher Raum","41","0.140083330882085","0.104670852561178","0.175495809202993"
"Ja, alle 3-4 Wochen","2007","Thueringen","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2007","Thueringen","Laendlicher Raum","37","0.117928252075136","0.0832354054595242","0.152621098690747"
"Seltener","2007","Schleswig-Holstein","Staedtischer Raum","40","0.279469453541935","0.20377316638231","0.355165740701559"
"Seltener","2007","Schleswig-Holstein","Laendlicher Raum","41","0.23174227178287","0.170940207289957","0.292544336275783"
"Seltener","2007","Hamburg","Staedtischer Raum","46","0.324612613849483","0.252510208642735","0.396715019056231"
"Seltener","2007","Hamburg","Laendlicher Raum","","","",""
"Seltener","2007","Niedersachsen","Staedtischer Raum","125","0.281411872775552","0.240929109676836","0.321894635874268"
"Seltener","2007","Niedersachsen","Laendlicher Raum","137","0.217606235796244","0.183153743043063","0.252058728549425"
"Seltener","2007","Bremen","Staedtischer Raum","","","",""
"Seltener","2007","Bremen","Laendlicher Raum","","","",""
"Seltener","2007","Nordrhein-Westfalen","Staedtischer Raum","534","0.233077910274136","0.2157653328859","0.250390487662372"
"Seltener","2007","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Seltener","2007","Hessen","Staedtischer Raum","187","0.246758042043395","0.214425440605894","0.279090643480895"
"Seltener","2007","Hessen","Laendlicher Raum","38","0.322621729864893","0.246792944195306","0.39845051553448"
"Seltener","2007","Rheinland-Pfalz,Saarland","Staedtischer Raum","95","0.182114602223879","0.148115761916813","0.216113442530944"
"Seltener","2007","Rheinland-Pfalz,Saarland","Laendlicher Raum","41","0.216024814671535","0.153979682000303","0.278069947342767"
"Seltener","2007","Baden-Wuerttemberg","Staedtischer Raum","304","0.225083776209022","0.202346153109415","0.247821399308629"
"Seltener","2007","Baden-Wuerttemberg","Laendlicher Raum","34","0.304579378807059","0.225768444922381","0.383390312691737"
"Seltener","2007","Bayern","Staedtischer Raum","199","0.242132638527984","0.21231764175609","0.271947635299878"
"Seltener","2007","Bayern","Laendlicher Raum","237","0.253799711011029","0.226184575942664","0.281414846079394"
"Seltener","2007","Berlin","Staedtischer Raum","121","0.26645389843445","0.225050519841601","0.307857277027299"
"Seltener","2007","Berlin","Laendlicher Raum","","","",""
"Seltener","2007","Brandenburg","Staedtischer Raum","","","",""
"Seltener","2007","Brandenburg","Laendlicher Raum","103","0.248036399576016","0.205064124524003","0.291008674628028"
"Seltener","2007","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Seltener","2007","Mecklenburg-Vorpommern","Laendlicher Raum","58","0.236185764081626","0.180932760012312","0.291438768150939"
"Seltener","2007","Sachsen","Staedtischer Raum","112","0.256789572302193","0.213977851494859","0.299601293109527"
"Seltener","2007","Sachsen","Laendlicher Raum","117","0.270209048597842","0.227990547791042","0.312427549404643"
"Seltener","2007","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Seltener","2007","Sachsen-Anhalt","Laendlicher Raum","90","0.230035583081847","0.18709501895969","0.272976147204003"
"Seltener","2007","Thueringen","Staedtischer Raum","33","0.242105385638338","0.170376440650746","0.313834330625929"
"Seltener","2007","Thueringen","Laendlicher Raum","80","0.238886680874677","0.193019750268707","0.284753611480646"
"Nein, nie","2008","Schleswig-Holstein","Staedtischer Raum","","","",""
"Nein, nie","2008","Schleswig-Holstein","Laendlicher Raum","","","",""
"Nein, nie","2008","Hamburg","Staedtischer Raum","","","",""
"Nein, nie","2008","Hamburg","Laendlicher Raum","","","",""
"Nein, nie","2008","Niedersachsen","Staedtischer Raum","","","",""
"Nein, nie","2008","Niedersachsen","Laendlicher Raum","","","",""
"Nein, nie","2008","Bremen","Staedtischer Raum","","","",""
"Nein, nie","2008","Bremen","Laendlicher Raum","","","",""
"Nein, nie","2008","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"Nein, nie","2008","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Nein, nie","2008","Hessen","Staedtischer Raum","","","",""
"Nein, nie","2008","Hessen","Laendlicher Raum","","","",""
"Nein, nie","2008","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"Nein, nie","2008","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"Nein, nie","2008","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"Nein, nie","2008","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"Nein, nie","2008","Bayern","Staedtischer Raum","","","",""
"Nein, nie","2008","Bayern","Laendlicher Raum","","","",""
"Nein, nie","2008","Berlin","Staedtischer Raum","","","",""
"Nein, nie","2008","Berlin","Laendlicher Raum","","","",""
"Nein, nie","2008","Brandenburg","Staedtischer Raum","","","",""
"Nein, nie","2008","Brandenburg","Laendlicher Raum","","","",""
"Nein, nie","2008","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Nein, nie","2008","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"Nein, nie","2008","Sachsen","Staedtischer Raum","","","",""
"Nein, nie","2008","Sachsen","Laendlicher Raum","","","",""
"Nein, nie","2008","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Nein, nie","2008","Sachsen-Anhalt","Laendlicher Raum","","","",""
"Nein, nie","2008","Thueringen","Staedtischer Raum","","","",""
"Nein, nie","2008","Thueringen","Laendlicher Raum","","","",""
"Ja, jede Woche","2008","Schleswig-Holstein","Staedtischer Raum","","","",""
"Ja, jede Woche","2008","Schleswig-Holstein","Laendlicher Raum","","","",""
"Ja, jede Woche","2008","Hamburg","Staedtischer Raum","","","",""
"Ja, jede Woche","2008","Hamburg","Laendlicher Raum","","","",""
"Ja, jede Woche","2008","Niedersachsen","Staedtischer Raum","","","",""
"Ja, jede Woche","2008","Niedersachsen","Laendlicher Raum","","","",""
"Ja, jede Woche","2008","Bremen","Staedtischer Raum","","","",""
"Ja, jede Woche","2008","Bremen","Laendlicher Raum","","","",""
"Ja, jede Woche","2008","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"Ja, jede Woche","2008","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Ja, jede Woche","2008","Hessen","Staedtischer Raum","","","",""
"Ja, jede Woche","2008","Hessen","Laendlicher Raum","","","",""
"Ja, jede Woche","2008","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"Ja, jede Woche","2008","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"Ja, jede Woche","2008","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"Ja, jede Woche","2008","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"Ja, jede Woche","2008","Bayern","Staedtischer Raum","","","",""
"Ja, jede Woche","2008","Bayern","Laendlicher Raum","","","",""
"Ja, jede Woche","2008","Berlin","Staedtischer Raum","","","",""
"Ja, jede Woche","2008","Berlin","Laendlicher Raum","","","",""
"Ja, jede Woche","2008","Brandenburg","Staedtischer Raum","","","",""
"Ja, jede Woche","2008","Brandenburg","Laendlicher Raum","","","",""
"Ja, jede Woche","2008","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Ja, jede Woche","2008","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
