"pli0082","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Woche","1993","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1993","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1993","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1993","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1993","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1993","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1993","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1993","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1993","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1993","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","1993","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","1993","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1993","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","1993","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","1993","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","1993","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1993","Realschule","kein Migrationshintergrund","","","",""
"Seltener","1993","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","1993","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","1993","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1993","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","1993","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","1993","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1993","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","1993","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","1993","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","1993","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1993","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","1993","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nie","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","1993","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1993","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","1993","Hauptschule","direkter Migrationshintergrund","","","",""
"Nie","1993","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","1993","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1993","Realschule","kein Migrationshintergrund","","","",""
"Nie","1993","Realschule","direkter Migrationshintergrund","","","",""
"Nie","1993","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","1993","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1993","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","1993","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","1993","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1993","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","1993","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","1993","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","1993","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1994","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Taeglich","1994","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Taeglich","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Taeglich","1994","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1994","Hauptschule","kein Migrationshintergrund","","","",""
"Taeglich","1994","Hauptschule","direkter Migrationshintergrund","","","",""
"Taeglich","1994","Hauptschule","indirekter Migrationshintergrund","","","",""
"Taeglich","1994","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1994","Realschule","kein Migrationshintergrund","","","",""
"Taeglich","1994","Realschule","direkter Migrationshintergrund","","","",""
"Taeglich","1994","Realschule","indirekter Migrationshintergrund","","","",""
"Taeglich","1994","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1994","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Taeglich","1994","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Taeglich","1994","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Taeglich","1994","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1994","AkademikerIn","kein Migrationshintergrund","","","",""
"Taeglich","1994","AkademikerIn","direkter Migrationshintergrund","","","",""
"Taeglich","1994","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Taeglich","1994","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1994","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1994","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1994","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1994","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1994","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1994","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1994","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1994","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1994","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1994","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1994","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1994","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1994","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1994","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1994","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1994","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1994","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1994","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1994","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1994","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1994","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1994","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1994","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1994","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1994","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1994","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1994","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1994","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1994","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1994","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1994","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1994","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1994","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1994","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1994","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1994","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1994","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1994","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1994","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","1994","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","1994","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1994","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","1994","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","1994","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","1994","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1994","Realschule","kein Migrationshintergrund","","","",""
"Seltener","1994","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","1994","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","1994","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1994","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","1994","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","1994","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","1994","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1994","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","1994","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","1994","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","1994","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1994","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","1994","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nie","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","1994","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1994","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","1994","Hauptschule","direkter Migrationshintergrund","","","",""
"Nie","1994","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","1994","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1994","Realschule","kein Migrationshintergrund","","","",""
"Nie","1994","Realschule","direkter Migrationshintergrund","","","",""
"Nie","1994","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","1994","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1994","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","1994","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","1994","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","1994","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1994","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","1994","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","1994","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","1994","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1995","(noch) kein Abschluss","kein Migrationshintergrund","1","","",""
"Taeglich","1995","(noch) kein Abschluss","direkter Migrationshintergrund","1","","",""
"Taeglich","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Taeglich","1995","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1995","Hauptschule","kein Migrationshintergrund","9","0.00217084801980799","0.000807224840174869","0.00353447119944111"
"Taeglich","1995","Hauptschule","direkter Migrationshintergrund","4","0.0020490934530081","-0.000307902613016561","0.00440608951903277"
