year,bula_h,migback,ple0008,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,Lower Saxony,Direct migration background,Good,0.40008,84,140,0.31864,0.48153
1997,Lower Saxony,Direct migration background,Satisfactory,0.33167,56,140,0.25340,0.40994
1997,North Rhine-Westphalia,No migration background,Very good,0.06689,137,1727,0.05510,0.07867
1997,North Rhine-Westphalia,No migration background,Good,0.39161,720,1727,0.36858,0.41464
1997,North Rhine-Westphalia,No migration background,Satisfactory,0.35048,587,1727,0.32797,0.37299
1997,North Rhine-Westphalia,No migration background,Poor,0.14188,222,1727,0.12542,0.15834
1997,North Rhine-Westphalia,No migration background,Bad,0.04914,61,1727,0.03894,0.05934
1997,North Rhine-Westphalia,Direct migration background,Very good,0.11077,63,607,0.08578,0.13576
1997,North Rhine-Westphalia,Direct migration background,Good,0.33986,225,607,0.30214,0.37757
1997,North Rhine-Westphalia,Direct migration background,Satisfactory,0.30809,192,607,0.27133,0.34485
1997,North Rhine-Westphalia,Direct migration background,Poor,0.18924,96,607,0.15805,0.22042
1997,North Rhine-Westphalia,Direct migration background,Bad,0.05205,31,607,0.03436,0.06974
1997,North Rhine-Westphalia,Indirect migration background,Very good,0.16402,38,134,0.10109,0.22695
1997,North Rhine-Westphalia,Indirect migration background,Good,0.51624,96,134,0.43131,0.60117
1997,Hesse,No migration background,Very good,0.09257,46,505,0.06726,0.11787
1997,Hesse,No migration background,Good,0.39681,223,505,0.35410,0.43952
1997,Hesse,No migration background,Satisfactory,0.36654,180,505,0.32447,0.40861
1997,Hesse,No migration background,Poor,0.11439,56,505,0.08660,0.14218
1997,Hesse,Direct migration background,Very good,0.16032,35,260,0.11564,0.20501
1997,Hesse,Direct migration background,Good,0.37439,117,260,0.31545,0.43333
1997,Hesse,Direct migration background,Satisfactory,0.23952,63,260,0.18754,0.29150
1997,Hesse,Direct migration background,Poor,0.18208,45,260,0.13508,0.22908
1997,"Rhineland-Palatinate, Saarland",No migration background,Very good,0.08010,45,508,0.05647,0.10372
1997,"Rhineland-Palatinate, Saarland",No migration background,Good,0.39777,234,508,0.35516,0.44037
1997,"Rhineland-Palatinate, Saarland",No migration background,Satisfactory,0.32536,150,508,0.28458,0.36614
1997,"Rhineland-Palatinate, Saarland",No migration background,Poor,0.17240,79,508,0.13952,0.20528
1997,"Rhineland-Palatinate, Saarland",Direct migration background,Good,0.40317,81,130,0.31852,0.48782
1997,"Rhineland-Palatinate, Saarland",Direct migration background,Satisfactory,0.34347,49,130,0.26152,0.42542
1997,Baden-Wuerttemberg,No migration background,Very good,0.08934,91,919,0.07089,0.10779
1997,Baden-Wuerttemberg,No migration background,Good,0.35713,388,919,0.32613,0.38812
1997,Baden-Wuerttemberg,No migration background,Satisfactory,0.36799,309,919,0.33680,0.39919
1997,Baden-Wuerttemberg,No migration background,Poor,0.15697,131,919,0.13344,0.18050
1997,Baden-Wuerttemberg,Direct migration background,Very good,0.08516,44,618,0.06314,0.10719
1997,Baden-Wuerttemberg,Direct migration background,Good,0.41351,286,618,0.37465,0.45237
1997,Baden-Wuerttemberg,Direct migration background,Satisfactory,0.29525,160,618,0.25925,0.33124
1997,Baden-Wuerttemberg,Direct migration background,Poor,0.15368,91,618,0.12523,0.18214
1997,Baden-Wuerttemberg,Direct migration background,Bad,0.05240,37,618,0.03481,0.06998
1997,Baden-Wuerttemberg,Indirect migration background,Very good,0.25941,38,118,0.17999,0.33884
1997,Baden-Wuerttemberg,Indirect migration background,Good,0.57134,80,118,0.48167,0.66102
1997,Bavaria,No migration background,Very good,0.07765,107,1188,0.06243,0.09287
1997,Bavaria,No migration background,Good,0.36945,505,1188,0.34199,0.39691
1997,Bavaria,No migration background,Satisfactory,0.35852,385,1188,0.33124,0.38580
1997,Bavaria,No migration background,Poor,0.15665,154,1188,0.13597,0.17732
1997,Bavaria,No migration background,Bad,0.03773,37,1188,0.02689,0.04857
1997,Bavaria,Direct migration background,Good,0.36496,144,310,0.31128,0.41863
1997,Bavaria,Direct migration background,Satisfactory,0.32303,115,310,0.27089,0.37517
1997,Bavaria,Direct migration background,Poor,0.14763,51,310,0.10808,0.18719
1997,Bavaria,Indirect migration background,Good,0.46503,36,36,0.29979,0.63028
1997,Berlin,No migration background,Very good,0.07899,41,407,0.05275,0.10522
1997,Berlin,No migration background,Good,0.36131,156,407,0.31459,0.40804
1997,Berlin,No migration background,Satisfactory,0.38604,157,407,0.33868,0.43339
1997,Berlin,No migration background,Poor,0.13213,53,407,0.09919,0.16507
1997,Brandenburg,No migration background,Very good,0.06206,37,550,0.04188,0.08224
1997,Brandenburg,No migration background,Good,0.36249,225,550,0.32227,0.40270
1997,Brandenburg,No migration background,Satisfactory,0.40215,227,550,0.36113,0.44317
1997,Brandenburg,No migration background,Poor,0.12082,61,550,0.09355,0.14808
1997,Mecklenburg-Western Pomerania,No migration background,Very good,0.08854,33,364,0.05931,0.11776
1997,Mecklenburg-Western Pomerania,No migration background,Good,0.39402,161,364,0.34375,0.44429
1997,Mecklenburg-Western Pomerania,No migration background,Satisfactory,0.37308,128,364,0.32332,0.42283
1997,Mecklenburg-Western Pomerania,No migration background,Poor,0.10746,42,364,0.07560,0.13932
1997,Saxony,No migration background,Very good,0.06173,70,1012,0.04689,0.07656
1997,Saxony,No migration background,Good,0.41572,474,1012,0.38534,0.44611
1997,Saxony,No migration background,Satisfactory,0.36084,358,1012,0.33124,0.39044
1997,Saxony,No migration background,Poor,0.12345,110,1012,0.10317,0.14372
1997,Saxony-Anhalt,No migration background,Very good,0.04073,32,603,0.02494,0.05652
1997,Saxony-Anhalt,No migration background,Good,0.38361,261,603,0.34477,0.42246
1997,Saxony-Anhalt,No migration background,Satisfactory,0.39213,229,603,0.35313,0.43113
1997,Saxony-Anhalt,No migration background,Poor,0.13558,81,603,0.10824,0.16293
1997,Thuringa,No migration background,Very good,0.07809,46,614,0.05685,0.09933
1997,Thuringa,No migration background,Good,0.41391,282,614,0.37491,0.45290
1997,Thuringa,No migration background,Satisfactory,0.34696,219,614,0.30928,0.38464
1997,Thuringa,No migration background,Poor,0.12044,67,614,0.09467,0.14620
1998,Schleswig-Holstein,No migration background,Very good,0.10201,41,275,0.06617,0.13785
1998,Schleswig-Holstein,No migration background,Good,0.47355,150,275,0.41443,0.53267
1998,Schleswig-Holstein,No migration background,Satisfactory,0.29508,84,275,0.24108,0.34908
1998,Hamburg,No migration background,Good,0.42820,61,61,0.30299,0.55340
1998,Lower Saxony,No migration background,Very good,0.11890,114,962,0.09843,0.13936
1998,Lower Saxony,No migration background,Good,0.37837,402,962,0.34770,0.40903
1998,Lower Saxony,No migration background,Satisfactory,0.31187,297,962,0.28258,0.34116
1998,Lower Saxony,No migration background,Poor,0.13950,112,962,0.11759,0.16140
1998,Lower Saxony,No migration background,Bad,0.05136,37,962,0.03741,0.06532
1998,Lower Saxony,Direct migration background,Good,0.40773,71,132,0.32358,0.49188
1998,Lower Saxony,Direct migration background,Satisfactory,0.28226,61,132,0.20519,0.35934
1998,North Rhine-Westphalia,No migration background,Very good,0.07842,186,2060,0.06680,0.09003
1998,North Rhine-Westphalia,No migration background,Good,0.40304,881,2060,0.38185,0.42423
1998,North Rhine-Westphalia,No migration background,Satisfactory,0.32870,658,2060,0.30841,0.34899
1998,North Rhine-Westphalia,No migration background,Poor,0.15150,265,2060,0.13601,0.16698
1998,North Rhine-Westphalia,No migration background,Bad,0.03835,70,2060,0.03005,0.04664
1998,North Rhine-Westphalia,Direct migration background,Very good,0.12765,61,574,0.10033,0.15498
1998,North Rhine-Westphalia,Direct migration background,Good,0.40034,250,574,0.36023,0.44046
1998,North Rhine-Westphalia,Direct migration background,Satisfactory,0.30695,183,574,0.26918,0.34471
1998,North Rhine-Westphalia,Direct migration background,Poor,0.11686,80,574,0.09055,0.14316
1998,North Rhine-Westphalia,Indirect migration background,Very good,0.25066,48,129,0.17558,0.32574
1998,North Rhine-Westphalia,Indirect migration background,Good,0.45299,81,129,0.36675,0.53923
1998,Hesse,No migration background,Very good,0.09379,61,596,0.07037,0.11722
1998,Hesse,No migration background,Good,0.37203,246,596,0.33320,0.41087
1998,Hesse,No migration background,Satisfactory,0.38011,222,596,0.34111,0.41912
1998,Hesse,No migration background,Poor,0.12021,67,596,0.09408,0.14634
1998,Hesse,Direct migration background,Good,0.39741,105,228,0.33375,0.46107
1998,Hesse,Direct migration background,Satisfactory,0.27089,74,228,0.21308,0.32870
1998,Hesse,Direct migration background,Poor,0.15920,49,228,0.11160,0.20679
1998,"Rhineland-Palatinate, Saarland",No migration background,Very good,0.07656,49,588,0.05505,0.09807
1998,"Rhineland-Palatinate, Saarland",No migration background,Good,0.40167,267,588,0.36201,0.44133
1998,"Rhineland-Palatinate, Saarland",No migration background,Satisfactory,0.30173,174,588,0.26460,0.33886
1998,"Rhineland-Palatinate, Saarland",No migration background,Poor,0.16368,98,588,0.13374,0.19361
1998,"Rhineland-Palatinate, Saarland",Direct migration background,Good,0.48495,82,132,0.39936,0.57053
1998,"Rhineland-Palatinate, Saarland",Direct migration background,Satisfactory,0.30558,50,132,0.22670,0.38447
1998,Baden-Wuerttemberg,No migration background,Very good,0.10355,117,1074,0.08532,0.12178
1998,Baden-Wuerttemberg,No migration background,Good,0.38185,454,1074,0.35278,0.41092
1998,Baden-Wuerttemberg,No migration background,Satisfactory,0.34546,340,1074,0.31701,0.37391
1998,Baden-Wuerttemberg,No migration background,Poor,0.12588,122,1074,0.10603,0.14572
1998,Baden-Wuerttemberg,No migration background,Bad,0.04326,41,1074,0.03109,0.05543
1998,Baden-Wuerttemberg,Direct migration background,Very good,0.09132,45,560,0.06744,0.11521
1998,Baden-Wuerttemberg,Direct migration background,Good,0.37900,260,560,0.33879,0.41922
1998,Baden-Wuerttemberg,Direct migration background,Satisfactory,0.31697,162,560,0.27839,0.35554
1998,Baden-Wuerttemberg,Direct migration background,Poor,0.15754,93,560,0.12734,0.18774
1998,Baden-Wuerttemberg,Indirect migration background,Very good,0.24181,44,130,0.16792,0.31570
1998,Baden-Wuerttemberg,Indirect migration background,Good,0.59153,86,130,0.50671,0.67636
1998,Bavaria,No migration background,Very good,0.12149,184,1437,0.10460,0.13839
1998,Bavaria,No migration background,Good,0.38540,611,1437,0.36023,0.41057
1998,Bavaria,No migration background,Satisfactory,0.31018,423,1437,0.28626,0.33411
1998,Bavaria,No migration background,Poor,0.13690,167,1437,0.11912,0.15467
1998,Bavaria,No migration background,Bad,0.04603,52,1437,0.03519,0.05686
1998,Bavaria,Direct migration background,Good,0.47549,169,304,0.41926,0.53173
1998,Bavaria,Direct migration background,Satisfactory,0.25912,94,304,0.20978,0.30845
1998,Bavaria,Direct migration background,Poor,0.13214,41,304,0.09401,0.17027
1998,Bavaria,Indirect migration background,Good,0.38353,33,33,0.21506,0.55201
1998,Berlin,No migration background,Very good,0.07571,39,442,0.05102,0.10040
1998,Berlin,No migration background,Good,0.42259,192,442,0.37649,0.46870
1998,Berlin,No migration background,Satisfactory,0.32531,146,442,0.28158,0.36903
1998,Berlin,No migration background,Poor,0.15138,65,442,0.11793,0.18484
1998,Brandenburg,No migration background,Very good,0.06869,39,575,0.04800,0.08938
1998,Brandenburg,No migration background,Good,0.39951,254,575,0.35944,0.43958
1998,Brandenburg,No migration background,Satisfactory,0.38886,221,575,0.34898,0.42874
1998,Brandenburg,No migration background,Poor,0.10289,61,575,0.07804,0.12775
1998,Mecklenburg-Western Pomerania,No migration background,Good,0.41675,178,358,0.36561,0.46790
1998,Mecklenburg-Western Pomerania,No migration background,Satisfactory,0.36798,135,358,0.31795,0.41801
1998,Mecklenburg-Western Pomerania,No migration background,Poor,0.10381,45,358,0.07217,0.13545
1998,Saxony,No migration background,Very good,0.08512,101,1106,0.06866,0.10157
1998,Saxony,No migration background,Good,0.42060,519,1106,0.39149,0.44970
1998,Saxony,No migration background,Satisfactory,0.33758,368,1106,0.30970,0.36546
1998,Saxony,No migration background,Poor,0.12205,118,1106,0.10275,0.14135
1998,Saxony-Anhalt,No migration background,Very good,0.07475,50,625,0.05411,0.09538
1998,Saxony-Anhalt,No migration background,Good,0.37885,267,625,0.34079,0.41691
1998,Saxony-Anhalt,No migration background,Satisfactory,0.34813,216,625,0.31075,0.38551
1998,Saxony-Anhalt,No migration background,Poor,0.15341,92,625,0.12513,0.18169
1998,Thuringa,No migration background,Very good,0.07403,56,704,0.05468,0.09339
1998,Thuringa,No migration background,Good,0.38254,293,704,0.34661,0.41846
1998,Thuringa,No migration background,Satisfactory,0.38199,254,704,0.34607,0.41791
1998,Thuringa,No migration background,Poor,0.10690,69,704,0.08406,0.12974
1998,Thuringa,No migration background,Bad,0.05454,32,704,0.03775,0.07133
1999,Schleswig-Holstein,No migration background,Very good,0.12062,41,263,0.08118,0.16005
1999,Schleswig-Holstein,No migration background,Good,0.44771,135,263,0.38750,0.50793
1999,Schleswig-Holstein,No migration background,Satisfactory,0.29162,87,263,0.23659,0.34666
1999,Hamburg,No migration background,Good,0.41222,44,44,0.26509,0.55935
1999,Lower Saxony,No migration background,Very good,0.08287,75,937,0.06521,0.10053
1999,Lower Saxony,No migration background,Good,0.41385,414,937,0.38230,0.44540
1999,Lower Saxony,No migration background,Satisfactory,0.32836,312,937,0.29827,0.35845
1999,Lower Saxony,No migration background,Poor,0.13016,103,937,0.10860,0.15171
1999,Lower Saxony,No migration background,Bad,0.04477,33,937,0.03152,0.05801
1999,Lower Saxony,Direct migration background,Good,0.43360,76,126,0.34672,0.52047
1999,Lower Saxony,Direct migration background,Satisfactory,0.28663,50,126,0.20736,0.36590
1999,North Rhine-Westphalia,No migration background,Very good,0.06970,150,1964,0.05844,0.08097
1999,North Rhine-Westphalia,No migration background,Good,0.38376,808,1964,0.36225,0.40528
1999,North Rhine-Westphalia,No migration background,Satisfactory,0.35812,679,1964,0.33691,0.37933
1999,North Rhine-Westphalia,No migration background,Poor,0.14407,252,1964,0.12854,0.15961
1999,North Rhine-Westphalia,No migration background,Bad,0.04434,75,1964,0.03524,0.05345
1999,North Rhine-Westphalia,Direct migration background,Very good,0.11482,65,539,0.08788,0.14176
1999,North Rhine-Westphalia,Direct migration background,Good,0.39653,217,539,0.35520,0.43787
1999,North Rhine-Westphalia,Direct migration background,Satisfactory,0.31251,177,539,0.27335,0.35168
1999,North Rhine-Westphalia,Direct migration background,Poor,0.14207,80,539,0.11257,0.17157
1999,North Rhine-Westphalia,Indirect migration background,Very good,0.20886,40,154,0.14445,0.27327
1999,North Rhine-Westphalia,Indirect migration background,Good,0.54095,82,154,0.46199,0.61992
1999,North Rhine-Westphalia,Indirect migration background,Satisfactory,0.16769,32,154,0.10849,0.22689
1999,Hesse,No migration background,Very good,0.08425,53,586,0.06174,0.10676
1999,Hesse,No migration background,Good,0.38182,255,586,0.34245,0.42119
1999,Hesse,No migration background,Satisfactory,0.35657,198,586,0.31775,0.39538
1999,Hesse,No migration background,Poor,0.14292,80,586,0.11456,0.17128
1999,Hesse,Direct migration background,Good,0.42566,102,197,0.35644,0.49489
1999,Hesse,Direct migration background,Satisfactory,0.28316,64,197,0.22009,0.34623
1999,Hesse,Direct migration background,Poor,0.15544,31,197,0.10472,0.20617
1999,Hesse,Indirect migration background,Good,0.51842,32,32,0.34253,0.69432
1999,"Rhineland-Palatinate, Saarland",No migration background,Very good,0.08874,43,580,0.06557,0.11190
1999,"Rhineland-Palatinate, Saarland",No migration background,Good,0.37689,247,580,0.33742,0.41636
1999,"Rhineland-Palatinate, Saarland",No migration background,Satisfactory,0.37787,217,580,0.33837,0.41736
1999,"Rhineland-Palatinate, Saarland",No migration background,Poor,0.12077,73,580,0.09423,0.14731
1999,"Rhineland-Palatinate, Saarland",Direct migration background,Good,0.40514,59,109,0.31255,0.49772
1999,"Rhineland-Palatinate, Saarland",Direct migration background,Satisfactory,0.31749,50,109,0.22970,0.40528
1999,Baden-Wuerttemberg,No migration background,Very good,0.08281,87,1015,0.06585,0.09978
1999,Baden-Wuerttemberg,No migration background,Good,0.38287,434,1015,0.35295,0.41279
1999,Baden-Wuerttemberg,No migration background,Satisfactory,0.31677,308,1015,0.28814,0.34540
1999,Baden-Wuerttemberg,No migration background,Poor,0.16238,139,1015,0.13968,0.18508
